HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
174,4,E06000025,360686,26,3990,South West,16,183775,South Gloucestershire,40,99607,107,467,N,542,3/29/2004,2004,183482,19,82,2958,M5,361812,38,TM,361000,0,183284,15 / M4,7
136,7,E06000025,360686,30,3567,South West,16,183775,South Gloucestershire,27,99607,96,432,N,477,3/29/2004,2004,183482,23,108,2628,M5,361812,35,TM,361000,0,183284,15 / M4,8
151,11,E06000025,360686,33,3128,South West,16,183775,South Gloucestershire,25,99607,96,455,N,415,3/29/2004,2004,183482,11,123,2236,M5,361812,27,TM,361000,0,183284,15 / M4,9
133,38,E06000025,360686,15,3063,South West,16,183775,South Gloucestershire,33,99607,86,444,N,385,3/29/2004,2004,183482,5,152,2191,M5,361812,25,TM,361000,0,183284,15 / M4,10
135,20,E06000025,360686,40,3112,South West,16,183775,South Gloucestershire,44,99607,73,451,N,377,3/29/2004,2004,183482,15,129,2249,M5,361812,30,TM,361000,0,183284,15 / M4,11
148,19,E06000025,360686,28,3513,South West,16,183775,South Gloucestershire,30,99607,105,482,N,425,3/29/2004,2004,183482,11,140,2576,M5,361812,31,TM,361000,0,183284,15 / M4,12
133,15,E06000025,360686,24,3664,South West,16,183775,South Gloucestershire,36,99607,114,447,N,520,3/29/2004,2004,183482,12,115,2670,M5,361812,25,TM,361000,0,183284,15 / M4,13
131,19,E06000025,360686,31,3728,South West,16,183775,South Gloucestershire,32,99607,111,457,N,473,3/29/2004,2004,183482,7,130,2772,M5,361812,22,TM,361000,0,183284,15 / M4,14
114,17,E06000025,360686,17,3946,South West,16,183775,South Gloucestershire,39,99607,147,450,N,473,3/29/2004,2004,183482,19,113,2987,M5,361812,20,TM,361000,0,183284,15 / M4,15
112,26,E06000025,360686,16,5136,South West,16,183775,South Gloucestershire,29,99607,127,428,N,537,3/29/2004,2004,183482,40,117,4105,M5,361812,27,TM,361000,0,183284,15 / M4,16
103,7,E06000025,360686,12,5496,South West,16,183775,South Gloucestershire,38,99607,102,371,N,365,3/29/2004,2004,183482,45,101,4708,M5,361812,15,TM,361000,0,183284,15 / M4,17
61,11,E06000025,360686,6,3738,South West,16,183775,South Gloucestershire,34,99607,105,299,N,210,3/29/2004,2004,183482,29,84,3189,M5,361812,9,TM,361000,0,183284,15 / M4,18
172,6,E06000025,360686,16,3781,South West,16,183775,South Gloucestershire,32,99607,102,497,S,649,3/29/2004,2004,183482,27,132,2602,M5,361812,43,TM,361000,0,183284,15 / M4,7
101,1,E06000025,360686,16,4646,South West,16,183775,South Gloucestershire,13,99607,87,344,S,387,3/29/2004,2004,183482,51,97,3863,M5,361812,30,TM,361000,0,183284,15 / M4,8
136,17,E06000025,360686,26,3634,South West,16,183775,South Gloucestershire,26,99607,91,402,S,383,3/29/2004,2004,183482,19,98,2813,M5,361812,25,TM,361000,0,183284,15 / M4,9
163,12,E06000025,360686,28,2735,South West,16,183775,South Gloucestershire,29,99607,95,475,S,408,3/29/2004,2004,183482,7,124,1833,M5,361812,36,TM,361000,0,183284,15 / M4,10
136,29,E06000025,360686,25,3418,South West,16,183775,South Gloucestershire,28,99607,83,432,S,316,3/29/2004,2004,183482,10,126,2631,M5,361812,34,TM,361000,0,183284,15 / M4,11
140,43,E06000025,360686,18,2898,South West,16,183775,South Gloucestershire,22,99607,68,364,S,297,3/29/2004,2004,183482,9,87,2185,M5,361812,29,TM,361000,0,183284,15 / M4,12
135,46,E06000025,360686,27,3461,South West,16,183775,South Gloucestershire,39,99607,112,439,S,429,3/29/2004,2004,183482,18,85,2529,M5,361812,41,TM,361000,0,183284,15 / M4,13
131,59,E06000025,360686,18,3157,South West,16,183775,South Gloucestershire,44,99607,130,435,S,382,3/29/2004,2004,183482,11,83,2270,M5,361812,29,TM,361000,0,183284,15 / M4,14
137,28,E06000025,360686,12,3302,South West,16,183775,South Gloucestershire,50,99607,93,429,S,424,3/29/2004,2004,183482,12,114,2409,M5,361812,23,TM,361000,0,183284,15 / M4,15
143,13,E06000025,360686,21,3964,South West,16,183775,South Gloucestershire,28,99607,97,391,S,546,3/29/2004,2004,183482,23,65,2991,M5,361812,37,TM,361000,0,183284,15 / M4,16
85,14,E06000025,360686,9,4193,South West,16,183775,South Gloucestershire,23,99607,108,320,S,447,3/29/2004,2004,183482,20,80,3392,M5,361812,15,TM,361000,0,183284,15 / M4,17
64,6,E06000025,360686,3,3274,South West,16,183775,South Gloucestershire,25,99607,63,250,S,262,3/29/2004,2004,183482,20,81,2736,M5,361812,14,TM,361000,0,183284,15 / M4,18
