HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
9,11,E06000022,367050,1,513,South West,LA boundary,154946,Bath and North East Somerset,0,27025,0,18,E,92,5/2/2000,2000,154500,3,1,389,A367,368884,7,PU,368000,8,153310,A362,7
20,21,E06000022,367050,3,721,South West,LA boundary,154946,Bath and North East Somerset,0,27025,0,29,E,81,5/2/2000,2000,154500,10,1,580,A367,368884,5,PU,368000,4,153310,A362,8
16,14,E06000022,367050,2,491,South West,LA boundary,154946,Bath and North East Somerset,3,27025,0,25,E,80,5/2/2000,2000,154500,4,1,368,A367,368884,3,PU,368000,3,153310,A362,9
22,5,E06000022,367050,2,468,South West,LA boundary,154946,Bath and North East Somerset,3,27025,4,34,E,60,5/2/2000,2000,154500,1,2,368,A367,368884,1,PU,368000,1,153310,A362,10
20,4,E06000022,367050,3,505,South West,LA boundary,154946,Bath and North East Somerset,1,27025,1,31,E,67,5/2/2000,2000,154500,1,4,402,A367,368884,2,PU,368000,3,153310,A362,11
12,4,E06000022,367050,2,489,South West,LA boundary,154946,Bath and North East Somerset,1,27025,2,24,E,66,5/2/2000,2000,154500,5,4,390,A367,368884,3,PU,368000,7,153310,A362,12
13,4,E06000022,367050,1,491,South West,LA boundary,154946,Bath and North East Somerset,1,27025,2,24,E,85,5/2/2000,2000,154500,3,4,375,A367,368884,3,PU,368000,1,153310,A362,13
16,3,E06000022,367050,0,552,South West,LA boundary,154946,Bath and North East Somerset,2,27025,2,25,E,86,5/2/2000,2000,154500,9,2,429,A367,368884,3,PU,368000,4,153310,A362,14
13,7,E06000022,367050,1,542,South West,LA boundary,154946,Bath and North East Somerset,2,27025,4,29,E,65,5/2/2000,2000,154500,4,4,437,A367,368884,5,PU,368000,4,153310,A362,15
8,3,E06000022,367050,4,595,South West,LA boundary,154946,Bath and North East Somerset,3,27025,1,19,E,83,5/2/2000,2000,154500,9,3,481,A367,368884,0,PU,368000,8,153310,A362,16
5,4,E06000022,367050,2,642,South West,LA boundary,154946,Bath and North East Somerset,0,27025,1,10,E,77,5/2/2000,2000,154500,12,1,539,A367,368884,1,PU,368000,3,153310,A362,17
4,5,E06000022,367050,0,492,South West,LA boundary,154946,Bath and North East Somerset,0,27025,1,7,E,40,5/2/2000,2000,154500,24,1,416,A367,368884,1,PU,368000,7,153310,A362,18
5,5,E06000022,367050,2,360,South West,LA boundary,154946,Bath and North East Somerset,0,27025,2,14,W,68,5/2/2000,2000,154500,3,1,270,A367,368884,4,PU,368000,1,153310,A362,7
12,11,E06000022,367050,3,511,South West,LA boundary,154946,Bath and North East Somerset,1,27025,1,20,W,66,5/2/2000,2000,154500,6,1,408,A367,368884,2,PU,368000,0,153310,A362,8
17,9,E06000022,367050,1,328,South West,LA boundary,154946,Bath and North East Somerset,1,27025,1,23,W,59,5/2/2000,2000,154500,4,1,233,A367,368884,2,PU,368000,1,153310,A362,9
21,2,E06000022,367050,1,327,South West,LA boundary,154946,Bath and North East Somerset,1,27025,2,30,W,47,5/2/2000,2000,154500,1,3,247,A367,368884,2,PU,368000,1,153310,A362,10
16,4,E06000022,367050,3,367,South West,LA boundary,154946,Bath and North East Somerset,0,27025,1,23,W,68,5/2/2000,2000,154500,1,2,271,A367,368884,1,PU,368000,3,153310,A362,11
12,3,E06000022,367050,2,352,South West,LA boundary,154946,Bath and North East Somerset,1,27025,1,21,W,54,5/2/2000,2000,154500,4,4,270,A367,368884,1,PU,368000,1,153310,A362,12
20,6,E06000022,367050,3,455,South West,LA boundary,154946,Bath and North East Somerset,2,27025,3,33,W,61,5/2/2000,2000,154500,8,3,347,A367,368884,2,PU,368000,4,153310,A362,13
23,7,E06000022,367050,1,454,South West,LA boundary,154946,Bath and North East Somerset,1,27025,0,30,W,87,5/2/2000,2000,154500,4,4,326,A367,368884,1,PU,368000,1,153310,A362,14
18,9,E06000022,367050,3,422,South West,LA boundary,154946,Bath and North East Somerset,2,27025,3,34,W,50,5/2/2000,2000,154500,4,6,325,A367,368884,2,PU,368000,1,153310,A362,15
15,10,E06000022,367050,2,523,South West,LA boundary,154946,Bath and North East Somerset,0,27025,0,20,W,93,5/2/2000,2000,154500,4,3,396,A367,368884,0,PU,368000,3,153310,A362,16
7,5,E06000022,367050,0,486,South West,LA boundary,154946,Bath and North East Somerset,0,27025,1,10,W,60,5/2/2000,2000,154500,8,1,403,A367,368884,1,PU,368000,6,153310,A362,17
4,13,E06000022,367050,0,481,South West,LA boundary,154946,Bath and North East Somerset,2,27025,1,8,W,38,5/2/2000,2000,154500,5,1,417,A367,368884,0,PU,368000,5,153310,A362,18
