HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,2,E06000022,0,17,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,0,N,3,9/9/2011,2011,164050,0,0,12,U,0,UU,372098,1,HAYCOMBE DRIVE,7
2,2,E06000022,0,21,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,2,N,4,9/9/2011,2011,164050,1,0,12,U,0,UU,372098,0,HAYCOMBE DRIVE,8
1,0,E06000022,0,11,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,1,N,2,9/9/2011,2011,164050,0,0,8,U,0,UU,372098,0,HAYCOMBE DRIVE,9
0,2,E06000022,0,9,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,0,N,1,9/9/2011,2011,164050,0,0,6,U,0,UU,372098,0,HAYCOMBE DRIVE,10
0,0,E06000022,0,15,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,0,N,2,9/9/2011,2011,164050,0,0,13,U,0,UU,372098,0,HAYCOMBE DRIVE,11
0,0,E06000022,0,7,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,0,N,2,9/9/2011,2011,164050,0,0,5,U,0,UU,372098,0,HAYCOMBE DRIVE,12
1,0,E06000022,0,11,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,1,N,1,9/9/2011,2011,164050,0,0,9,U,0,UU,372098,0,HAYCOMBE DRIVE,13
0,0,E06000022,0,10,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,0,N,0,9/9/2011,2011,164050,0,0,10,U,0,UU,372098,0,HAYCOMBE DRIVE,14
1,0,E06000022,0,20,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,1,N,4,9/9/2011,2011,164050,0,0,15,U,0,UU,372098,0,HAYCOMBE DRIVE,15
1,0,E06000022,0,11,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,1,N,1,9/9/2011,2011,164050,0,0,9,U,0,UU,372098,0,HAYCOMBE DRIVE,16
0,0,E06000022,0,23,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,0,N,5,9/9/2011,2011,164050,0,0,18,U,0,UU,372098,2,HAYCOMBE DRIVE,17
0,0,E06000022,0,13,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,0,N,1,9/9/2011,2011,164050,0,0,12,U,0,UU,372098,1,HAYCOMBE DRIVE,18
0,0,E06000022,0,11,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,0,S,6,9/9/2011,2011,164050,0,0,5,U,0,UU,372098,0,HAYCOMBE DRIVE,7
0,0,E06000022,0,16,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,0,S,3,9/9/2011,2011,164050,0,0,13,U,0,UU,372098,0,HAYCOMBE DRIVE,8
1,1,E06000022,0,15,South West,"Whiteway, between North Way rbt and Kelston view jcn",Bath and North East Somerset,0,946676,0,1,S,3,9/9/2011,2011,164050,0,0,10,U,0,UU,372098,0,HAYCOMBE DRIVE,9
