HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
9,9,E06000023,0,474,South West,South of Wrington Crescent,"Bristol, City of",1,930421,0,11,N,117,4/25/2008,2008,169310,11,0,326,U,1,UU,357240,4,BISHOPSWORTH ROAD,7
12,9,E06000023,1,444,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,16,N,76,4/25/2008,2008,169310,9,0,334,U,3,UU,357240,11,BISHOPSWORTH ROAD,8
9,11,E06000023,0,470,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,11,N,68,4/25/2008,2008,169310,4,0,376,U,2,UU,357240,2,BISHOPSWORTH ROAD,9
4,11,E06000023,1,418,South West,South of Wrington Crescent,"Bristol, City of",1,930421,0,7,N,61,4/25/2008,2008,169310,1,0,338,U,1,UU,357240,4,BISHOPSWORTH ROAD,10
4,11,E06000023,1,418,South West,South of Wrington Crescent,"Bristol, City of",1,930421,0,7,N,61,4/25/2008,2008,169310,1,0,338,U,1,UU,357240,4,BISHOPSWORTH ROAD,11
10,9,E06000023,2,449,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,14,N,82,4/25/2008,2008,169310,4,0,340,U,2,UU,357240,3,BISHOPSWORTH ROAD,12
17,5,E06000023,1,452,South West,South of Wrington Crescent,"Bristol, City of",2,930421,0,24,N,70,4/25/2008,2008,169310,8,0,345,U,4,UU,357240,2,BISHOPSWORTH ROAD,13
2,6,E06000023,0,415,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,8,N,73,4/25/2008,2008,169310,6,0,322,U,6,UU,357240,2,BISHOPSWORTH ROAD,14
1,8,E06000023,0,520,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,2,N,72,4/25/2008,2008,169310,3,0,435,U,1,UU,357240,4,BISHOPSWORTH ROAD,15
3,5,E06000023,2,511,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,6,N,82,4/25/2008,2008,169310,5,0,413,U,1,UU,357240,8,BISHOPSWORTH ROAD,16
2,5,E06000023,0,454,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,2,N,63,4/25/2008,2008,169310,6,0,378,U,0,UU,357240,2,BISHOPSWORTH ROAD,17
4,2,E06000023,0,531,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,4,N,55,4/25/2008,2008,169310,3,0,467,U,0,UU,357240,1,BISHOPSWORTH ROAD,18
10,7,E06000023,0,321,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,10,S,63,4/25/2008,2008,169310,3,0,238,U,0,UU,357240,3,BISHOPSWORTH ROAD,7
6,9,E06000023,0,462,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,8,S,71,4/25/2008,2008,169310,1,0,373,U,2,UU,357240,4,BISHOPSWORTH ROAD,8
12,10,E06000023,0,376,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,14,S,71,4/25/2008,2008,169310,2,0,279,U,2,UU,357240,2,BISHOPSWORTH ROAD,9
6,6,E06000023,1,319,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,11,S,51,4/25/2008,2008,169310,2,1,249,U,3,UU,357240,3,BISHOPSWORTH ROAD,10
6,7,E06000023,1,358,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,9,S,70,4/25/2008,2008,169310,5,0,267,U,2,UU,357240,1,BISHOPSWORTH ROAD,11
14,8,E06000023,0,432,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,17,S,72,4/25/2008,2008,169310,8,0,327,U,3,UU,357240,1,BISHOPSWORTH ROAD,12
17,7,E06000023,1,518,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,22,S,85,4/25/2008,2008,169310,5,0,399,U,4,UU,357240,2,BISHOPSWORTH ROAD,13
19,11,E06000023,0,495,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,22,S,62,4/25/2008,2008,169310,6,0,394,U,3,UU,357240,2,BISHOPSWORTH ROAD,14
20,11,E06000023,0,708,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,22,S,99,4/25/2008,2008,169310,16,0,560,U,2,UU,357240,11,BISHOPSWORTH ROAD,15
15,8,E06000023,1,714,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,16,S,96,4/25/2008,2008,169310,15,0,579,U,0,UU,357240,6,BISHOPSWORTH ROAD,16
10,8,E06000023,0,711,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,10,S,85,4/25/2008,2008,169310,14,0,594,U,0,UU,357240,4,BISHOPSWORTH ROAD,17
3,9,E06000023,0,582,South West,South of Wrington Crescent,"Bristol, City of",0,930421,0,3,S,43,4/25/2008,2008,169310,7,0,520,U,0,UU,357240,3,BISHOPSWORTH ROAD,18
7,17,E06000025,0,403,South West,"north of North Road, Stoke Gifford",South Gloucestershire,1,930455,0,9,N,43,4/25/2008,2008,179850,9,0,325,U,1,UU,362170,12,HATCHET ROAD,7
