HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
174,22,E06000025,357747,21,3397,South West,Junction 17 M5,183284,South Gloucestershire,33,99619,78,426,E,526,5/27/2005,2005,182900,40,94,2383,M5,360686,26,TM,360000,0,181250,Junction 16 M5,7
158,8,E06000025,357747,22,3711,South West,Junction 17 M5,183284,South Gloucestershire,39,99619,76,425,E,322,5/27/2005,2005,182900,33,115,2923,M5,360686,15,TM,360000,0,181250,Junction 16 M5,8
152,14,E06000025,357747,18,3183,South West,Junction 17 M5,183284,South Gloucestershire,50,99619,86,463,E,347,5/27/2005,2005,182900,31,143,2328,M5,360686,14,TM,360000,0,181250,Junction 16 M5,9
167,28,E06000025,357747,20,3298,South West,Junction 17 M5,183284,South Gloucestershire,61,99619,70,484,E,319,5/27/2005,2005,182900,32,143,2435,M5,360686,23,TM,360000,0,181250,Junction 16 M5,10
154,41,E06000025,357747,22,3482,South West,Junction 17 M5,183284,South Gloucestershire,42,99619,80,454,E,277,5/27/2005,2005,182900,29,138,2681,M5,360686,18,TM,360000,0,181250,Junction 16 M5,11
141,30,E06000025,357747,13,4635,South West,Junction 17 M5,183284,South Gloucestershire,36,99619,83,432,E,485,5/27/2005,2005,182900,56,149,3632,M5,360686,10,TM,360000,0,181250,Junction 16 M5,12
135,22,E06000025,357747,12,4241,South West,Junction 17 M5,183284,South Gloucestershire,39,99619,74,413,E,441,5/27/2005,2005,182900,26,133,3339,M5,360686,20,TM,360000,0,181250,Junction 16 M5,13
127,34,E06000025,357747,18,4572,South West,Junction 17 M5,183284,South Gloucestershire,34,99619,69,385,E,382,5/27/2005,2005,182900,34,115,3737,M5,360686,22,TM,360000,0,181250,Junction 16 M5,14
136,7,E06000025,357747,15,4489,South West,Junction 17 M5,183284,South Gloucestershire,20,99619,64,352,E,472,5/27/2005,2005,182900,41,95,3617,M5,360686,22,TM,360000,0,181250,Junction 16 M5,15
113,8,E06000025,357747,6,3641,South West,Junction 17 M5,183284,South Gloucestershire,20,99619,57,275,E,172,5/27/2005,2005,182900,29,70,3157,M5,360686,9,TM,360000,0,181250,Junction 16 M5,16
67,13,E06000025,357747,1,3275,South West,Junction 17 M5,183284,South Gloucestershire,17,99619,51,211,E,94,5/27/2005,2005,182900,39,68,2918,M5,360686,7,TM,360000,0,181250,Junction 16 M5,17
71,3,E06000025,357747,1,3328,South West,Junction 17 M5,183284,South Gloucestershire,19,99619,61,215,E,193,5/27/2005,2005,182900,13,59,2904,M5,360686,4,TM,360000,0,181250,Junction 16 M5,18
167,10,E06000025,357747,12,4452,South West,Junction 17 M5,183284,South Gloucestershire,41,99619,144,501,W,629,5/27/2005,2005,182900,17,115,3295,M5,360686,22,TM,360000,0,181250,Junction 16 M5,7
113,9,E06000025,357747,9,4390,South West,Junction 17 M5,183284,South Gloucestershire,48,99619,154,427,W,429,5/27/2005,2005,182900,22,86,3503,M5,360686,17,TM,360000,0,181250,Junction 16 M5,8
143,5,E06000025,357747,26,4108,South West,Junction 17 M5,183284,South Gloucestershire,35,99619,95,450,W,343,5/27/2005,2005,182900,21,137,3289,M5,360686,14,TM,360000,0,181250,Junction 16 M5,9
140,25,E06000025,357747,18,4893,South West,Junction 17 M5,183284,South Gloucestershire,39,99619,100,457,W,382,5/27/2005,2005,182900,13,134,4016,M5,360686,26,TM,360000,0,181250,Junction 16 M5,10
173,14,E06000025,357747,18,5220,South West,Junction 17 M5,183284,South Gloucestershire,17,99619,93,439,W,336,5/27/2005,2005,182900,28,114,4403,M5,360686,24,TM,360000,0,181250,Junction 16 M5,11
116,6,E06000025,357747,21,4160,South West,Junction 17 M5,183284,South Gloucestershire,20,99619,42,282,W,247,5/27/2005,2005,182900,19,68,3606,M5,360686,15,TM,360000,2,181250,Junction 16 M5,12
66,15,E06000025,357747,15,4005,South West,Junction 17 M5,183284,South Gloucestershire,11,99619,49,217,W,224,5/27/2005,2005,182900,39,68,3510,M5,360686,8,TM,360000,0,181250,Junction 16 M5,13
73,16,E06000025,357747,6,3531,South West,Junction 17 M5,183284,South Gloucestershire,15,99619,33,179,W,209,5/27/2005,2005,182900,34,44,3093,M5,360686,8,TM,360000,0,181250,Junction 16 M5,14
53,13,E06000025,357747,4,3373,South West,Junction 17 M5,183284,South Gloucestershire,11,99619,36,139,W,182,5/27/2005,2005,182900,35,29,3004,M5,360686,6,TM,360000,0,181250,Junction 16 M5,15
39,10,E06000025,357747,1,3115,South West,Junction 17 M5,183284,South Gloucestershire,8,99619,22,102,W,160,5/27/2005,2005,182900,59,30,2784,M5,360686,2,TM,360000,0,181250,Junction 16 M5,16
63,4,E06000025,357747,5,3538,South West,Junction 17 M5,183284,South Gloucestershire,6,99619,26,145,W,177,5/27/2005,2005,182900,47,42,3165,M5,360686,3,TM,360000,0,181250,Junction 16 M5,17
49,7,E06000025,357747,4,3700,South West,Junction 17 M5,183284,South Gloucestershire,5,99619,29,126,W,122,5/27/2005,2005,182900,41,34,3404,M5,360686,5,TM,360000,0,181250,Junction 16 M5,18
