HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
11,6,E06000025,366070,3,459,South West,A4174,180490,South Gloucestershire,4,78002,3,30,N,102,10/12/2009,2009,179500,7,4,314,A432,367200,5,PR,366340,9,178610,Station Rd,7
16,9,E06000025,366070,4,528,South West,A4174,180490,South Gloucestershire,4,78002,4,34,N,101,10/12/2009,2009,179500,8,5,376,A432,367200,1,PR,366340,7,178610,Station Rd,8
14,4,E06000025,366070,7,475,South West,A4174,180490,South Gloucestershire,4,78002,7,41,N,95,10/12/2009,2009,179500,2,3,333,A432,367200,6,PR,366340,2,178610,Station Rd,9
20,3,E06000025,366070,2,357,South West,A4174,180490,South Gloucestershire,1,78002,5,37,N,70,10/12/2009,2009,179500,1,6,246,A432,367200,3,PR,366340,3,178610,Station Rd,10
22,9,E06000025,366070,2,385,South West,A4174,180490,South Gloucestershire,4,78002,3,45,N,79,10/12/2009,2009,179500,2,10,250,A432,367200,4,PR,366340,0,178610,Station Rd,11
21,4,E06000025,366070,1,413,South West,A4174,180490,South Gloucestershire,1,78002,4,35,N,70,10/12/2009,2009,179500,2,7,302,A432,367200,1,PR,366340,4,178610,Station Rd,12
21,2,E06000025,366070,0,427,South West,A4174,180490,South Gloucestershire,1,78002,7,41,N,90,10/12/2009,2009,179500,4,8,290,A432,367200,4,PR,366340,0,178610,Station Rd,13
17,3,E06000025,366070,4,441,South West,A4174,180490,South Gloucestershire,2,78002,4,40,N,83,10/12/2009,2009,179500,5,8,310,A432,367200,5,PR,366340,2,178610,Station Rd,14
15,5,E06000025,366070,1,456,South West,A4174,180490,South Gloucestershire,1,78002,4,30,N,79,10/12/2009,2009,179500,3,8,339,A432,367200,1,PR,366340,4,178610,Station Rd,15
12,14,E06000025,366070,1,443,South West,A4174,180490,South Gloucestershire,1,78002,0,24,N,69,10/12/2009,2009,179500,11,8,325,A432,367200,2,PR,366340,19,178610,Station Rd,16
19,6,E06000025,366070,0,493,South West,A4174,180490,South Gloucestershire,1,78002,5,32,N,54,10/12/2009,2009,179500,7,6,394,A432,367200,1,PR,366340,15,178610,Station Rd,17
7,3,E06000025,366070,0,493,South West,A4174,180490,South Gloucestershire,5,78002,1,15,N,54,10/12/2009,2009,179500,9,1,412,A432,367200,1,PR,366340,11,178610,Station Rd,18
34,8,E06000025,366070,0,612,South West,A4174,180490,South Gloucestershire,1,78002,0,41,S,96,10/12/2009,2009,179500,14,2,453,A432,367200,4,PR,366340,25,178610,Station Rd,7
21,18,E06000025,366070,4,722,South West,A4174,180490,South Gloucestershire,1,78002,3,38,S,91,10/12/2009,2009,179500,24,5,551,A432,367200,4,PR,366340,7,178610,Station Rd,8
15,5,E06000025,366070,3,479,South West,A4174,180490,South Gloucestershire,2,78002,9,43,S,91,10/12/2009,2009,179500,2,8,338,A432,367200,6,PR,366340,5,178610,Station Rd,9
21,3,E06000025,366070,3,401,South West,A4174,180490,South Gloucestershire,1,78002,7,45,S,94,10/12/2009,2009,179500,2,10,257,A432,367200,3,PR,366340,5,178610,Station Rd,10
20,3,E06000025,366070,2,427,South West,A4174,180490,South Gloucestershire,1,78002,1,34,S,79,10/12/2009,2009,179500,4,7,307,A432,367200,3,PR,366340,3,178610,Station Rd,11
20,4,E06000025,366070,2,374,South West,A4174,180490,South Gloucestershire,1,78002,5,40,S,82,10/12/2009,2009,179500,2,11,246,A432,367200,1,PR,366340,1,178610,Station Rd,12
6,4,E06000025,366070,5,418,South West,A4174,180490,South Gloucestershire,1,78002,4,28,S,86,10/12/2009,2009,179500,1,7,299,A432,367200,5,PR,366340,2,178610,Station Rd,13
7,4,E06000025,366070,0,445,South West,A4174,180490,South Gloucestershire,0,78002,4,21,S,87,10/12/2009,2009,179500,3,5,330,A432,367200,5,PR,366340,2,178610,Station Rd,14
9,5,E06000025,366070,0,496,South West,A4174,180490,South Gloucestershire,0,78002,4,22,S,93,10/12/2009,2009,179500,3,8,373,A432,367200,1,PR,366340,3,178610,Station Rd,15
6,4,E06000025,366070,1,589,South West,A4174,180490,South Gloucestershire,0,78002,4,19,S,108,10/12/2009,2009,179500,9,4,449,A432,367200,4,PR,366340,10,178610,Station Rd,16
4,2,E06000025,366070,0,545,South West,A4174,180490,South Gloucestershire,0,78002,3,12,S,66,10/12/2009,2009,179500,11,5,454,A432,367200,0,PR,366340,3,178610,Station Rd,17
1,5,E06000025,366070,0,464,South West,A4174,180490,South Gloucestershire,1,78002,4,15,S,42,10/12/2009,2009,179500,7,8,395,A432,367200,1,PR,366340,6,178610,Station Rd,18
