HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
39,1,E06000025,,354580,4,604,South West,,LA Boundary,185800,South Gloucestershire,2,99170,23,89,N,84,6/30/2006,2006,182000,10,17,420,M49,354450,4,TM,355500,0,180880,M4 (22),7
25,7,E06000025,,354580,5,631,South West,,LA Boundary,185800,South Gloucestershire,6,99170,36,97,N,75,6/30/2006,2006,182000,5,17,447,M49,354450,8,TM,355500,0,180880,M4 (22),8
23,6,E06000025,,354580,1,606,South West,,LA Boundary,185800,South Gloucestershire,6,99170,48,113,N,72,6/30/2006,2006,182000,4,24,411,M49,354450,11,TM,355500,0,180880,M4 (22),9
26,2,E06000025,,354580,4,545,South West,,LA Boundary,185800,South Gloucestershire,4,99170,21,99,N,79,6/30/2006,2006,182000,1,39,364,M49,354450,5,TM,355500,0,180880,M4 (22),10
24,3,E06000025,,354580,3,622,South West,,LA Boundary,185800,South Gloucestershire,3,99170,9,78,N,73,6/30/2006,2006,182000,5,37,463,M49,354450,2,TM,355500,0,180880,M4 (22),11
21,1,E06000025,,354580,2,671,South West,,LA Boundary,185800,South Gloucestershire,8,99170,28,102,N,82,6/30/2006,2006,182000,6,39,480,M49,354450,4,TM,355500,0,180880,M4 (22),12
21,5,E06000025,,354580,6,714,South West,,LA Boundary,185800,South Gloucestershire,9,99170,16,88,N,85,6/30/2006,2006,182000,4,34,532,M49,354450,2,TM,355500,0,180880,M4 (22),13
16,19,E06000025,,354580,12,856,South West,,LA Boundary,185800,South Gloucestershire,0,99170,37,89,N,102,6/30/2006,2006,182000,6,18,640,M49,354450,6,TM,355500,0,180880,M4 (22),14
16,24,E06000025,,354580,5,927,South West,,LA Boundary,185800,South Gloucestershire,1,99170,22,75,N,112,6/30/2006,2006,182000,11,28,705,M49,354450,3,TM,355500,0,180880,M4 (22),15
15,8,E06000025,,354580,0,723,South West,,LA Boundary,185800,South Gloucestershire,7,99170,7,57,N,94,6/30/2006,2006,182000,12,26,552,M49,354450,2,TM,355500,0,180880,M4 (22),16
8,6,E06000025,,354580,2,817,South West,,LA Boundary,185800,South Gloucestershire,4,99170,10,45,N,74,6/30/2006,2006,182000,9,21,683,M49,354450,0,TM,355500,0,180880,M4 (22),17
10,3,E06000025,,354580,0,665,South West,,LA Boundary,185800,South Gloucestershire,5,99170,3,35,N,32,6/30/2006,2006,182000,7,17,588,M49,354450,0,TM,355500,0,180880,M4 (22),18
22,1,E06000025,,354580,0,801,South West,,LA Boundary,185800,South Gloucestershire,3,99170,22,75,S,142,6/30/2006,2006,182000,7,25,576,M49,354450,3,TM,355500,0,180880,M4 (22),7
17,0,E06000025,,354580,0,817,South West,,LA Boundary,185800,South Gloucestershire,6,99170,30,88,S,104,6/30/2006,2006,182000,16,31,609,M49,354450,4,TM,355500,1,180880,M4 (22),8
21,10,E06000025,,354580,6,656,South West,,LA Boundary,185800,South Gloucestershire,14,99170,23,107,S,62,6/30/2006,2006,182000,3,38,474,M49,354450,5,TM,355500,0,180880,M4 (22),9
26,19,E06000025,,354580,1,735,South West,,LA Boundary,185800,South Gloucestershire,13,99170,23,104,S,46,6/30/2006,2006,182000,2,41,564,M49,354450,0,TM,355500,0,180880,M4 (22),10
26,18,E06000025,,354580,5,802,South West,,LA Boundary,185800,South Gloucestershire,3,99170,47,112,S,70,6/30/2006,2006,182000,10,17,592,M49,354450,14,TM,355500,0,180880,M4 (22),11
30,8,E06000025,,354580,7,844,South West,,LA Boundary,185800,South Gloucestershire,1,99170,51,121,S,85,6/30/2006,2006,182000,9,24,621,M49,354450,8,TM,355500,0,180880,M4 (22),12
48,3,E06000025,,354580,5,897,South West,,LA Boundary,185800,South Gloucestershire,13,99170,23,130,S,109,6/30/2006,2006,182000,5,30,650,M49,354450,11,TM,355500,0,180880,M4 (22),13
37,3,E06000025,,354580,7,929,South West,,LA Boundary,185800,South Gloucestershire,3,99170,28,112,S,117,6/30/2006,2006,182000,16,33,681,M49,354450,4,TM,355500,0,180880,M4 (22),14
42,2,E06000025,,354580,1,944,South West,,LA Boundary,185800,South Gloucestershire,15,99170,19,106,S,90,6/30/2006,2006,182000,5,26,741,M49,354450,3,TM,355500,0,180880,M4 (22),15
35,6,E06000025,,354580,4,991,South West,,LA Boundary,185800,South Gloucestershire,2,99170,10,69,S,97,6/30/2006,2006,182000,8,13,811,M49,354450,5,TM,355500,0,180880,M4 (22),16
