HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
12,17,E06000022,375260,4,926,South West,A36,166670,Bath and North East Somerset,2,26126,6,38,E,131,5/22/2006,2006,166200,4,10,736,A4,376670,4,PU,376000,4,165740,A46,7
34,15,E06000022,375260,1,819,South West,A36,166670,Bath and North East Somerset,4,26126,1,54,E,99,5/22/2006,2006,166200,5,9,646,A4,376670,5,PU,376000,2,165740,A46,8
39,19,E06000022,375260,2,726,South West,A36,166670,Bath and North East Somerset,5,26126,5,67,E,134,5/22/2006,2006,166200,4,14,502,A4,376670,2,PU,376000,0,165740,A46,9
26,18,E06000022,375260,0,748,South West,A36,166670,Bath and North East Somerset,1,26126,1,48,E,139,5/22/2006,2006,166200,1,12,542,A4,376670,8,PU,376000,3,165740,A46,10
34,19,E06000022,375260,0,745,South West,A36,166670,Bath and North East Somerset,4,26126,4,51,E,110,5/22/2006,2006,166200,5,6,560,A4,376670,3,PU,376000,1,165740,A46,11
26,13,E06000022,375260,5,847,South West,A36,166670,Bath and North East Somerset,6,26126,6,54,E,128,5/22/2006,2006,166200,5,8,647,A4,376670,3,PU,376000,3,165740,A46,12
28,15,E06000022,375260,1,864,South West,A36,166670,Bath and North East Somerset,1,26126,4,49,E,124,5/22/2006,2006,166200,4,14,672,A4,376670,1,PU,376000,1,165740,A46,13
35,21,E06000022,375260,1,858,South West,A36,166670,Bath and North East Somerset,1,26126,3,56,E,100,5/22/2006,2006,166200,8,12,673,A4,376670,4,PU,376000,1,165740,A46,14
25,22,E06000022,375260,0,898,South West,A36,166670,Bath and North East Somerset,4,26126,3,45,E,108,5/22/2006,2006,166200,7,11,716,A4,376670,2,PU,376000,1,165740,A46,15
21,28,E06000022,375260,2,1028,South West,A36,166670,Bath and North East Somerset,3,26126,3,34,E,100,5/22/2006,2006,166200,10,5,856,A4,376670,0,PU,376000,7,165740,A46,16
8,18,E06000022,375260,0,1045,South West,A36,166670,Bath and North East Somerset,4,26126,2,24,E,71,5/22/2006,2006,166200,22,10,910,A4,376670,0,PU,376000,18,165740,A46,17
8,16,E06000022,375260,0,910,South West,A36,166670,Bath and North East Somerset,5,26126,3,24,E,44,5/22/2006,2006,166200,11,8,815,A4,376670,0,PU,376000,11,165740,A46,18
32,17,E06000022,375260,3,853,South West,A36,166670,Bath and North East Somerset,7,26126,6,64,W,123,5/22/2006,2006,166200,11,5,638,A4,376670,11,PU,376000,14,165740,A46,7
22,23,E06000022,375260,1,842,South West,A36,166670,Bath and North East Somerset,3,26126,7,44,W,89,5/22/2006,2006,166200,20,7,666,A4,376670,4,PU,376000,29,165740,A46,8
32,17,E06000022,375260,4,821,South West,A36,166670,Bath and North East Somerset,5,26126,3,55,W,120,5/22/2006,2006,166200,6,7,623,A4,376670,4,PU,376000,9,165740,A46,9
29,19,E06000022,375260,5,889,South West,A36,166670,Bath and North East Somerset,4,26126,5,52,W,124,5/22/2006,2006,166200,2,5,692,A4,376670,4,PU,376000,2,165740,A46,10
33,20,E06000022,375260,2,787,South West,A36,166670,Bath and North East Somerset,2,26126,6,50,W,103,5/22/2006,2006,166200,5,6,609,A4,376670,1,PU,376000,2,165740,A46,11
27,14,E06000022,375260,3,815,South West,A36,166670,Bath and North East Somerset,3,26126,13,54,W,136,5/22/2006,2006,166200,9,7,602,A4,376670,1,PU,376000,3,165740,A46,12
29,15,E06000022,375260,4,723,South West,A36,166670,Bath and North East Somerset,5,26126,1,51,W,106,5/22/2006,2006,166200,7,8,544,A4,376670,4,PU,376000,0,165740,A46,13
28,15,E06000022,375260,6,739,South West,A36,166670,Bath and North East Somerset,5,26126,4,56,W,77,5/22/2006,2006,166200,12,11,579,A4,376670,2,PU,376000,3,165740,A46,14
22,21,E06000022,375260,3,784,South West,A36,166670,Bath and North East Somerset,8,26126,2,49,W,96,5/22/2006,2006,166200,5,10,613,A4,376670,4,PU,376000,5,165740,A46,15
26,20,E06000022,375260,0,848,South West,A36,166670,Bath and North East Somerset,4,26126,6,46,W,105,5/22/2006,2006,166200,6,8,671,A4,376670,2,PU,376000,4,165740,A46,16
19,18,E06000022,375260,1,819,South West,A36,166670,Bath and North East Somerset,7,26126,7,40,W,92,5/22/2006,2006,166200,6,5,663,A4,376670,1,PU,376000,2,165740,A46,17
10,11,E06000022,375260,1,852,South West,A36,166670,Bath and North East Somerset,6,26126,8,29,W,59,5/22/2006,2006,166200,7,4,746,A4,376670,0,PU,376000,6,165740,A46,18
