HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
182,9,E06000025,,361812,23,5146,South West,,M5 (20),179458,South Gloucestershire,50,56015,137,556,E,690,5/20/2003,2003,181500,30,133,3861,M4,364185,31,TM,363100,0,183775,19,7
136,13,E06000025,,361812,20,4973,South West,,M5 (20),179458,South Gloucestershire,46,56015,118,463,E,580,5/20/2003,2003,181500,39,116,3878,M4,364185,27,TM,363100,0,183775,19,8
146,15,E06000025,,361812,18,4029,South West,,M5 (20),179458,South Gloucestershire,36,56015,111,504,E,517,5/20/2003,2003,181500,24,172,2969,M4,364185,21,TM,363100,0,183775,19,9
179,19,E06000025,,361812,14,3228,South West,,M5 (20),179458,South Gloucestershire,51,56015,133,569,E,383,5/20/2003,2003,181500,7,166,2250,M4,364185,26,TM,363100,0,183775,19,10
105,11,E06000025,,361812,18,2951,South West,,M5 (20),179458,South Gloucestershire,56,56015,127,479,E,471,5/20/2003,2003,181500,3,154,1987,M4,364185,19,TM,363100,0,183775,19,11
171,11,E06000025,,361812,19,3051,South West,,M5 (20),179458,South Gloucestershire,50,56015,108,532,E,375,5/20/2003,2003,181500,10,159,2123,M4,364185,25,TM,363100,0,183775,19,12
176,6,E06000025,,361812,16,2796,South West,,M5 (20),179458,South Gloucestershire,43,56015,77,515,E,308,5/20/2003,2003,181500,11,186,1956,M4,364185,17,TM,363100,0,183775,19,13
191,7,E06000025,,361812,23,3349,South West,,M5 (20),179458,South Gloucestershire,29,56015,94,530,E,420,5/20/2003,2003,181500,13,164,2379,M4,364185,29,TM,363100,0,183775,19,14
180,9,E06000025,,361812,13,3422,South West,,M5 (20),179458,South Gloucestershire,46,56015,117,517,E,441,5/20/2003,2003,181500,11,137,2444,M4,364185,24,TM,363100,0,183775,19,15
176,16,E06000025,,361812,23,3770,South West,,M5 (20),179458,South Gloucestershire,34,56015,99,501,E,496,5/20/2003,2003,181500,18,144,2739,M4,364185,25,TM,363100,0,183775,19,16
94,12,E06000025,,361812,9,4553,South West,,M5 (20),179458,South Gloucestershire,18,56015,98,342,E,366,5/20/2003,2003,181500,28,113,3805,M4,364185,10,TM,363100,0,183775,19,17
64,7,E06000025,,361812,6,3387,South West,,M5 (20),179458,South Gloucestershire,45,56015,95,340,E,228,5/20/2003,2003,181500,18,122,2794,M4,364185,8,TM,363100,0,183775,19,18
161,9,E06000025,,361812,32,3794,South West,,M5 (20),179458,South Gloucestershire,14,56015,99,462,W,556,5/20/2003,2003,181500,16,123,2751,M4,364185,33,TM,363100,0,183775,19,7
135,4,E06000025,,361812,18,3914,South West,,M5 (20),179458,South Gloucestershire,45,56015,99,470,W,456,5/20/2003,2003,181500,26,156,2958,M4,364185,17,TM,363100,0,183775,19,8
154,6,E06000025,,361812,45,3083,South West,,M5 (20),179458,South Gloucestershire,23,56015,75,473,W,350,5/20/2003,2003,181500,11,146,2243,M4,364185,30,TM,363100,0,183775,19,9
146,17,E06000025,,361812,39,2758,South West,,M5 (20),179458,South Gloucestershire,20,56015,72,458,W,307,5/20/2003,2003,181500,11,162,1965,M4,364185,19,TM,363100,0,183775,19,10
147,9,E06000025,,361812,10,2894,South West,,M5 (20),179458,South Gloucestershire,40,56015,104,494,W,353,5/20/2003,2003,181500,5,163,2033,M4,364185,30,TM,363100,0,183775,19,11
195,6,E06000025,,361812,28,2648,South West,,M5 (20),179458,South Gloucestershire,41,56015,110,532,W,364,5/20/2003,2003,181500,21,133,1725,M4,364185,25,TM,363100,0,183775,19,12
171,12,E06000025,,361812,20,3049,South West,,M5 (20),179458,South Gloucestershire,43,56015,119,536,W,392,5/20/2003,2003,181500,14,148,2095,M4,364185,35,TM,363100,0,183775,19,13
156,6,E06000025,,361812,27,3185,South West,,M5 (20),179458,South Gloucestershire,29,56015,86,516,W,467,5/20/2003,2003,181500,46,175,2150,M4,364185,43,TM,363100,0,183775,19,14
162,42,E06000025,,361812,31,3979,South West,,M5 (20),179458,South Gloucestershire,32,56015,133,533,W,511,5/20/2003,2003,181500,13,135,2880,M4,364185,40,TM,363100,0,183775,19,15
156,15,E06000025,,361812,12,4439,South West,,M5 (20),179458,South Gloucestershire,30,56015,112,444,W,510,5/20/2003,2003,181500,27,120,3443,M4,364185,14,TM,363100,0,183775,19,16
110,21,E06000025,,361812,6,4978,South West,,M5 (20),179458,South Gloucestershire,30,56015,64,346,W,411,5/20/2003,2003,181500,41,132,4159,M4,364185,4,TM,363100,0,183775,19,17
60,72,E06000025,,361812,6,3690,South West,,M5 (20),179458,South Gloucestershire,29,56015,80,276,W,230,5/20/2003,2003,181500,36,89,3076,M4,364185,12,TM,363100,0,183775,19,18
0,0,E06000023,Victoria Avenue,,0,1,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,0,5/20/2003,2003,173293,0,0,1,U,,0,UU,361294,0,,,7
0,0,E06000023,Victoria Avenue,,0,0,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,0,5/20/2003,2003,173293,0,0,0,U,,0,UU,361294,0,,,8
0,0,E06000023,Victoria Avenue,,0,0,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,0,5/20/2003,2003,173293,0,0,0,U,,0,UU,361294,2,,,9
0,0,E06000023,Victoria Avenue,,0,0,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,0,5/20/2003,2003,173293,0,0,0,U,,0,UU,361294,1,,,10
0,0,E06000023,Victoria Avenue,,0,1,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,1,5/20/2003,2003,173293,0,0,0,U,,0,UU,361294,0,,,11
0,0,E06000023,Victoria Avenue,,0,2,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,0,5/20/2003,2003,173293,0,0,2,U,,0,UU,361294,1,,,12
0,0,E06000023,Victoria Avenue,,0,2,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,1,5/20/2003,2003,173293,0,0,1,U,,0,UU,361294,2,,,13
0,0,E06000023,Victoria Avenue,,0,0,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,0,5/20/2003,2003,173293,0,0,0,U,,0,UU,361294,0,,,14
0,0,E06000023,Victoria Avenue,,0,0,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,0,5/20/2003,2003,173293,0,0,0,U,,0,UU,361294,1,,,15
0,0,E06000023,Victoria Avenue,,0,1,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,0,5/20/2003,2003,173293,0,0,1,U,,0,UU,361294,3,,,16
0,0,E06000023,Victoria Avenue,,0,0,South West,East of Howett Road,,,"Bristol, City of",0,966010,0,0,E,0,5/20/2003,2003,173293,0,0,0,U,,0,UU,361294,14,,,17
