HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
44,11,E06000025,,366580,5,1328,South West,,Station Road Link,173540,South Gloucestershire,0,77051,4,64,N,225,6/29/2006,2006,174400,46,2,982,A4174,366590,9,PR,366590,0,174740,A420,7
44,10,E06000025,,366580,4,1438,South West,,Station Road Link,173540,South Gloucestershire,3,77051,19,82,N,194,6/29/2006,2006,174400,30,5,1122,A4174,366590,7,PR,366590,0,174740,A420,8
35,4,E06000025,,366580,13,1257,South West,,Station Road Link,173540,South Gloucestershire,1,77051,11,83,N,135,6/29/2006,2006,174400,7,13,1028,A4174,366590,10,PR,366590,1,174740,A420,9
32,1,E06000025,,366580,13,998,South West,,Station Road Link,173540,South Gloucestershire,9,77051,5,78,N,137,6/29/2006,2006,174400,9,15,773,A4174,366590,4,PR,366590,0,174740,A420,10
32,5,E06000025,,366580,10,983,South West,,Station Road Link,173540,South Gloucestershire,1,77051,10,77,N,143,6/29/2006,2006,174400,9,16,749,A4174,366590,8,PR,366590,1,174740,A420,11
31,1,E06000025,,366580,13,961,South West,,Station Road Link,173540,South Gloucestershire,3,77051,7,69,N,119,6/29/2006,2006,174400,9,9,763,A4174,366590,6,PR,366590,0,174740,A420,12
85,9,E06000025,,366580,12,1283,South West,,Station Road Link,173540,South Gloucestershire,0,77051,9,128,N,155,6/29/2006,2006,174400,10,13,981,A4174,366590,9,PR,366590,1,174740,A420,13
48,13,E06000025,,366580,11,1187,South West,,Station Road Link,173540,South Gloucestershire,4,77051,11,89,N,165,6/29/2006,2006,174400,11,3,909,A4174,366590,12,PR,366590,0,174740,A420,14
60,12,E06000025,,366580,11,1268,South West,,Station Road Link,173540,South Gloucestershire,1,77051,16,106,N,159,6/29/2006,2006,174400,21,6,970,A4174,366590,12,PR,366590,0,174740,A420,15
46,10,E06000025,,366580,1,1593,South West,,Station Road Link,173540,South Gloucestershire,0,77051,14,70,N,182,6/29/2006,2006,174400,27,4,1304,A4174,366590,5,PR,366590,1,174740,A420,16
16,2,E06000025,,366580,2,1668,South West,,Station Road Link,173540,South Gloucestershire,0,77051,9,31,N,169,6/29/2006,2006,174400,27,4,1439,A4174,366590,0,PR,366590,0,174740,A420,17
19,6,E06000025,,366580,0,1555,South West,,Station Road Link,173540,South Gloucestershire,2,77051,6,33,N,116,6/29/2006,2006,174400,17,4,1383,A4174,366590,2,PR,366590,0,174740,A420,18
39,4,E06000025,,366580,4,1186,South West,,Station Road Link,173540,South Gloucestershire,1,77051,13,69,S,175,6/29/2006,2006,174400,13,2,925,A4174,366590,10,PR,366590,0,174740,A420,7
27,5,E06000025,,366580,4,1416,South West,,Station Road Link,173540,South Gloucestershire,1,77051,11,57,S,120,6/29/2006,2006,174400,26,4,1208,A4174,366590,10,PR,366590,0,174740,A420,8
73,13,E06000025,,366580,4,1248,South West,,Station Road Link,173540,South Gloucestershire,2,77051,14,107,S,182,6/29/2006,2006,174400,7,3,939,A4174,366590,11,PR,366590,0,174740,A420,9
64,7,E06000025,,366580,12,1080,South West,,Station Road Link,173540,South Gloucestershire,9,77051,23,124,S,113,6/29/2006,2006,174400,8,3,828,A4174,366590,13,PR,366590,0,174740,A420,10
27,2,E06000025,,366580,15,1058,South West,,Station Road Link,173540,South Gloucestershire,5,77051,10,72,S,147,6/29/2006,2006,174400,4,8,833,A4174,366590,7,PR,366590,0,174740,A420,11
22,4,E06000025,,366580,11,1046,South West,,Station Road Link,173540,South Gloucestershire,1,77051,8,60,S,130,6/29/2006,2006,174400,14,9,838,A4174,366590,9,PR,366590,1,174740,A420,12
21,7,E06000025,,366580,8,1021,South West,,Station Road Link,173540,South Gloucestershire,0,77051,7,50,S,127,6/29/2006,2006,174400,9,5,828,A4174,366590,9,PR,366590,0,174740,A420,13
46,11,E06000025,,366580,11,1261,South West,,Station Road Link,173540,South Gloucestershire,2,77051,19,94,S,175,6/29/2006,2006,174400,11,5,970,A4174,366590,11,PR,366590,0,174740,A420,14
29,4,E06000025,,366580,10,1307,South West,,Station Road Link,173540,South Gloucestershire,0,77051,5,59,S,182,6/29/2006,2006,174400,24,9,1038,A4174,366590,6,PR,366590,2,174740,A420,15
36,3,E06000025,,366580,2,1597,South West,,Station Road Link,173540,South Gloucestershire,3,77051,7,55,S,226,6/29/2006,2006,174400,31,4,1282,A4174,366590,3,PR,366590,0,174740,A420,16
13,1,E06000025,,366580,1,1581,South West,,Station Road Link,173540,South Gloucestershire,0,77051,7,32,S,135,6/29/2006,2006,174400,55,7,1358,A4174,366590,4,PR,366590,1,174740,A420,17
11,3,E06000025,,366580,0,1488,South West,,Station Road Link,173540,South Gloucestershire,0,77051,6,21,S,117,6/29/2006,2006,174400,24,4,1323,A4174,366590,0,PR,366590,2,174740,A420,18
2,6,E06000025,WESTERLEIGH ROAD,,0,431,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,2,N,51,6/29/2006,2006,181980,8,0,364,C,,0,UU,370620,10,,,7
6,6,E06000025,WESTERLEIGH ROAD,,1,550,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,7,N,34,6/29/2006,2006,181980,5,0,498,C,,0,UU,370620,15,,,8
7,5,E06000025,WESTERLEIGH ROAD,,0,431,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,8,N,33,6/29/2006,2006,181980,3,0,382,C,,1,UU,370620,5,,,9
7,2,E06000025,WESTERLEIGH ROAD,,0,386,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,1,11,N,23,6/29/2006,2006,181980,1,0,349,C,,3,UU,370620,3,,,10
8,4,E06000025,WESTERLEIGH ROAD,,0,346,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,8,N,22,6/29/2006,2006,181980,5,0,307,C,,0,UU,370620,6,,,11
7,1,E06000025,WESTERLEIGH ROAD,,1,345,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,1,10,N,40,6/29/2006,2006,181980,3,0,291,C,,1,UU,370620,5,,,12
9,2,E06000025,WESTERLEIGH ROAD,,0,392,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,10,N,13,6/29/2006,2006,181980,2,1,365,C,,0,UU,370620,5,,,13
7,5,E06000025,WESTERLEIGH ROAD,,0,365,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,2,9,N,19,6/29/2006,2006,181980,1,0,331,C,,0,UU,370620,9,,,14
2,5,E06000025,WESTERLEIGH ROAD,,0,444,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,3,N,35,6/29/2006,2006,181980,2,0,399,C,,1,UU,370620,10,,,15
4,4,E06000025,WESTERLEIGH ROAD,,0,513,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,4,N,25,6/29/2006,2006,181980,12,0,468,C,,0,UU,370620,8,,,16
4,1,E06000025,WESTERLEIGH ROAD,,0,547,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,4,N,24,6/29/2006,2006,181980,5,0,513,C,,0,UU,370620,6,,,17
2,1,E06000025,WESTERLEIGH ROAD,,0,471,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,2,N,31,6/29/2006,2006,181980,5,0,432,C,,0,UU,370620,8,,,18
3,6,E06000025,WESTERLEIGH ROAD,,0,247,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,4,S,36,6/29/2006,2006,181980,4,0,197,C,,1,UU,370620,9,,,7
1,4,E06000025,WESTERLEIGH ROAD,,1,390,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,1,930460,0,5,S,35,6/29/2006,2006,181980,0,0,346,C,,2,UU,370620,1,,,8
8,1,E06000025,WESTERLEIGH ROAD,,0,316,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,9,S,36,6/29/2006,2006,181980,1,0,269,C,,1,UU,370620,0,,,9
6,2,E06000025,WESTERLEIGH ROAD,,1,341,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,9,S,35,6/29/2006,2006,181980,2,0,293,C,,2,UU,370620,7,,,10
9,1,E06000025,WESTERLEIGH ROAD,,0,313,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,1,930460,0,11,S,24,6/29/2006,2006,181980,5,0,272,C,,1,UU,370620,1,,,11
5,1,E06000025,WESTERLEIGH ROAD,,0,437,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,6,S,21,6/29/2006,2006,181980,6,0,403,C,,1,UU,370620,3,,,12
4,4,E06000025,WESTERLEIGH ROAD,,0,363,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,4,S,36,6/29/2006,2006,181980,2,0,317,C,,0,UU,370620,5,,,13
4,1,E06000025,WESTERLEIGH ROAD,,0,387,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,2,6,S,43,6/29/2006,2006,181980,1,0,336,C,,0,UU,370620,5,,,14
1,1,E06000025,WESTERLEIGH ROAD,,0,490,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,4,S,33,6/29/2006,2006,181980,5,0,447,C,,3,UU,370620,8,,,15
4,13,E06000025,WESTERLEIGH ROAD,,0,559,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,1,5,S,60,6/29/2006,2006,181980,9,0,472,C,,0,UU,370620,16,,,16
1,1,E06000025,WESTERLEIGH ROAD,,1,788,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,2,S,60,6/29/2006,2006,181980,15,0,710,C,,0,UU,370620,12,,,17
2,0,E06000025,WESTERLEIGH ROAD,,0,543,South West,"south of Stanshawes Drive, Yate",,,South Gloucestershire,0,930460,0,2,S,36,6/29/2006,2006,181980,7,0,498,C,,0,UU,370620,10,,,18
