HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000023,0,45,South West,East of Wells Road,"Bristol, City of",0,946783,0,1,N,9,5/6/2011,2011,170862,2,0,33,U,1,UU,360715,3,GREENMORE ROAD,7
1,0,E06000023,0,36,South West,East of Wells Road,"Bristol, City of",0,946783,0,1,N,3,5/6/2011,2011,170862,0,0,32,U,0,UU,360715,1,GREENMORE ROAD,8
2,0,E06000023,1,62,South West,East of Wells Road,"Bristol, City of",0,946783,0,3,N,7,5/6/2011,2011,170862,0,0,52,U,0,UU,360715,1,GREENMORE ROAD,9
1,0,E06000023,0,62,South West,East of Wells Road,"Bristol, City of",0,946783,0,1,N,18,5/6/2011,2011,170862,0,0,43,U,0,UU,360715,0,GREENMORE ROAD,10
0,0,E06000023,0,64,South West,East of Wells Road,"Bristol, City of",0,946783,0,0,N,18,5/6/2011,2011,170862,0,0,46,U,0,UU,360715,1,GREENMORE ROAD,11
1,0,E06000023,0,73,South West,East of Wells Road,"Bristol, City of",0,946783,0,2,N,11,5/6/2011,2011,170862,0,0,60,U,1,UU,360715,1,GREENMORE ROAD,12
0,0,E06000023,0,60,South West,East of Wells Road,"Bristol, City of",0,946783,0,0,N,10,5/6/2011,2011,170862,0,0,50,U,0,UU,360715,1,GREENMORE ROAD,13
0,0,E06000023,0,72,South West,East of Wells Road,"Bristol, City of",0,946783,0,0,N,14,5/6/2011,2011,170862,3,0,55,U,0,UU,360715,2,GREENMORE ROAD,14
0,0,E06000023,0,67,South West,East of Wells Road,"Bristol, City of",0,946783,0,0,N,9,5/6/2011,2011,170862,1,0,57,U,0,UU,360715,3,GREENMORE ROAD,15
0,0,E06000023,0,57,South West,East of Wells Road,"Bristol, City of",0,946783,0,0,N,8,5/6/2011,2011,170862,1,0,48,U,0,UU,360715,3,GREENMORE ROAD,16
0,0,E06000023,0,68,South West,East of Wells Road,"Bristol, City of",0,946783,0,0,N,2,5/6/2011,2011,170862,1,0,65,U,0,UU,360715,4,GREENMORE ROAD,17
0,0,E06000023,0,93,South West,East of Wells Road,"Bristol, City of",0,946783,0,0,N,8,5/6/2011,2011,170862,3,0,82,U,0,UU,360715,2,GREENMORE ROAD,18
0,0,E06000023,0,10,South West,South of Fulford Road,"Bristol, City of",0,946787,0,0,N,2,5/6/2011,2011,168133,1,0,7,U,0,UU,357980,1,RANDOLPH AVENUE,7
