HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
1,4,E06000023,0,422,South West,South of Manor Road,"Bristol, City of",0,952443,0,1,N,44,7/3/2006,2006,175983,5,0,368,U,0,UU,362692,15,Snowdon Road,7
7,5,E06000023,0,466,South West,South of Manor Road,"Bristol, City of",0,952443,0,7,N,31,7/3/2006,2006,175983,8,0,415,U,0,UU,362692,14,Snowdon Road,8
2,3,E06000023,0,261,South West,South of Manor Road,"Bristol, City of",0,952443,0,2,N,25,7/3/2006,2006,175983,4,0,227,U,0,UU,362692,9,Snowdon Road,9
2,4,E06000023,0,225,South West,South of Manor Road,"Bristol, City of",0,952443,0,2,N,22,7/3/2006,2006,175983,5,0,192,U,0,UU,362692,2,Snowdon Road,10
2,5,E06000023,0,226,South West,South of Manor Road,"Bristol, City of",0,952443,0,2,N,28,7/3/2006,2006,175983,3,0,188,U,0,UU,362692,2,Snowdon Road,11
5,4,E06000023,0,253,South West,South of Manor Road,"Bristol, City of",0,952443,0,5,N,32,7/3/2006,2006,175983,2,0,210,U,0,UU,362692,1,Snowdon Road,12
8,2,E06000023,0,255,South West,South of Manor Road,"Bristol, City of",0,952443,0,9,N,15,7/3/2006,2006,175983,0,0,229,U,1,UU,362692,4,Snowdon Road,13
0,2,E06000023,1,249,South West,South of Manor Road,"Bristol, City of",0,952443,0,1,N,32,7/3/2006,2006,175983,0,0,214,U,0,UU,362692,4,Snowdon Road,14
2,3,E06000023,0,223,South West,South of Manor Road,"Bristol, City of",0,952443,0,2,N,20,7/3/2006,2006,175983,3,0,195,U,0,UU,362692,2,Snowdon Road,15
0,3,E06000023,0,220,South West,South of Manor Road,"Bristol, City of",0,952443,0,0,N,17,7/3/2006,2006,175983,3,0,197,U,0,UU,362692,4,Snowdon Road,16
1,2,E06000023,0,256,South West,South of Manor Road,"Bristol, City of",0,952443,0,1,N,23,7/3/2006,2006,175983,1,0,229,U,0,UU,362692,14,Snowdon Road,17
1,3,E06000023,0,232,South West,South of Manor Road,"Bristol, City of",0,952443,0,1,N,4,7/3/2006,2006,175983,5,0,219,U,0,UU,362692,5,Snowdon Road,18
0,3,E06000023,0,110,South West,South of Manor Road,"Bristol, City of",0,952443,0,0,S,14,7/3/2006,2006,175983,2,0,91,U,0,UU,362692,15,Snowdon Road,7
2,5,E06000023,0,150,South West,South of Manor Road,"Bristol, City of",0,952443,0,2,S,11,7/3/2006,2006,175983,3,0,129,U,0,UU,362692,5,Snowdon Road,8
4,5,E06000023,0,178,South West,South of Manor Road,"Bristol, City of",0,952443,0,5,S,23,7/3/2006,2006,175983,0,0,145,U,1,UU,362692,4,Snowdon Road,9
3,4,E06000023,0,187,South West,South of Manor Road,"Bristol, City of",0,952443,0,4,S,24,7/3/2006,2006,175983,1,0,154,U,1,UU,362692,0,Snowdon Road,10
3,3,E06000023,0,178,South West,South of Manor Road,"Bristol, City of",0,952443,0,3,S,27,7/3/2006,2006,175983,0,0,145,U,0,UU,362692,2,Snowdon Road,11
2,3,E06000023,0,221,South West,South of Manor Road,"Bristol, City of",0,952443,0,2,S,25,7/3/2006,2006,175983,1,0,190,U,0,UU,362692,8,Snowdon Road,12
5,2,E06000023,0,241,South West,South of Manor Road,"Bristol, City of",0,952443,0,5,S,26,7/3/2006,2006,175983,2,0,206,U,0,UU,362692,3,Snowdon Road,13
1,3,E06000023,0,212,South West,South of Manor Road,"Bristol, City of",0,952443,0,1,S,19,7/3/2006,2006,175983,4,0,185,U,0,UU,362692,6,Snowdon Road,14
5,4,E06000023,0,278,South West,South of Manor Road,"Bristol, City of",0,952443,0,5,S,13,7/3/2006,2006,175983,2,0,254,U,0,UU,362692,5,Snowdon Road,15
5,6,E06000023,0,395,South West,South of Manor Road,"Bristol, City of",0,952443,0,5,S,29,7/3/2006,2006,175983,15,0,340,U,0,UU,362692,22,Snowdon Road,16
2,3,E06000023,0,350,South West,South of Manor Road,"Bristol, City of",0,952443,0,2,S,14,7/3/2006,2006,175983,9,0,322,U,0,UU,362692,21,Snowdon Road,17
0,4,E06000023,0,202,South West,South of Manor Road,"Bristol, City of",0,952443,0,0,S,9,7/3/2006,2006,175983,3,0,186,U,0,UU,362692,4,Snowdon Road,18
