HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
62,6,E06000025,354450,3,2401,South West,22,185800,South Gloucestershire,17,99168,49,234,E,293,4/11/2005,2005,186500,29,95,1839,M4,360000,8,TM,358000,0,185800,21,7
68,14,E06000025,354450,7,2154,South West,22,185800,South Gloucestershire,27,99168,53,230,E,271,4/11/2005,2005,186500,14,62,1625,M4,360000,13,TM,358000,0,185800,21,8
66,13,E06000025,354450,6,1668,South West,22,185800,South Gloucestershire,26,99168,45,228,E,194,4/11/2005,2005,186500,10,76,1223,M4,360000,9,TM,358000,0,185800,21,9
56,26,E06000025,354450,3,1524,South West,22,185800,South Gloucestershire,27,99168,51,250,E,171,4/11/2005,2005,186500,9,102,1068,M4,360000,11,TM,358000,0,185800,21,10
65,15,E06000025,354450,12,1417,South West,22,185800,South Gloucestershire,25,99168,21,244,E,149,4/11/2005,2005,186500,2,114,1007,M4,360000,7,TM,358000,0,185800,21,11
74,7,E06000025,354450,3,1385,South West,22,185800,South Gloucestershire,31,99168,9,259,E,135,4/11/2005,2005,186500,6,130,978,M4,360000,12,TM,358000,0,185800,21,12
83,8,E06000025,354450,7,1356,South West,22,185800,South Gloucestershire,24,99168,39,278,E,153,4/11/2005,2005,186500,3,115,914,M4,360000,10,TM,358000,0,185800,21,13
92,10,E06000025,354450,11,1187,South West,22,185800,South Gloucestershire,16,99168,41,250,E,144,4/11/2005,2005,186500,4,82,779,M4,360000,8,TM,358000,0,185800,21,14
64,13,E06000025,354450,2,1294,South West,22,185800,South Gloucestershire,13,99168,41,246,E,152,4/11/2005,2005,186500,3,116,880,M4,360000,10,TM,358000,0,185800,21,15
42,6,E06000025,354450,5,1279,South West,22,185800,South Gloucestershire,12,99168,35,223,E,165,4/11/2005,2005,186500,14,125,871,M4,360000,4,TM,358000,0,185800,21,16
21,10,E06000025,354450,2,1257,South West,22,185800,South Gloucestershire,23,99168,18,147,E,126,4/11/2005,2005,186500,4,81,970,M4,360000,2,TM,358000,0,185800,21,17
30,15,E06000025,354450,1,1466,South West,22,185800,South Gloucestershire,22,99168,18,193,E,122,4/11/2005,2005,186500,6,118,1130,M4,360000,4,TM,358000,0,185800,21,18
84,7,E06000025,354450,3,1453,South West,22,185800,South Gloucestershire,9,99168,39,194,W,226,4/11/2005,2005,186500,6,43,1020,M4,360000,16,TM,358000,0,185800,21,7
72,9,E06000025,354450,14,1512,South West,22,185800,South Gloucestershire,7,99168,8,197,W,170,4/11/2005,2005,186500,4,85,1132,M4,360000,11,TM,358000,0,185800,21,8
57,11,E06000025,354450,10,1110,South West,22,185800,South Gloucestershire,12,99168,2,155,W,132,4/11/2005,2005,186500,3,66,809,M4,360000,8,TM,358000,0,185800,21,9
69,15,E06000025,354450,3,1168,South West,22,185800,South Gloucestershire,12,99168,41,182,W,127,4/11/2005,2005,186500,3,50,841,M4,360000,7,TM,358000,0,185800,21,10
57,10,E06000025,354450,4,1063,South West,22,185800,South Gloucestershire,9,99168,32,165,W,112,4/11/2005,2005,186500,1,55,775,M4,360000,8,TM,358000,0,185800,21,11
44,8,E06000025,354450,10,1165,South West,22,185800,South Gloucestershire,15,99168,38,177,W,140,4/11/2005,2005,186500,3,66,837,M4,360000,4,TM,358000,0,185800,21,12
43,15,E06000025,354450,10,1125,South West,22,185800,South Gloucestershire,19,99168,28,168,W,115,4/11/2005,2005,186500,3,63,824,M4,360000,5,TM,358000,0,185800,21,13
69,21,E06000025,354450,10,1286,South West,22,185800,South Gloucestershire,28,99168,12,232,W,166,4/11/2005,2005,186500,2,110,865,M4,360000,3,TM,358000,0,185800,21,14
60,15,E06000025,354450,7,1435,South West,22,185800,South Gloucestershire,26,99168,14,187,W,206,4/11/2005,2005,186500,11,76,1016,M4,360000,4,TM,358000,0,185800,21,15
57,13,E06000025,354450,3,1804,South West,22,185800,South Gloucestershire,22,99168,32,194,W,170,4/11/2005,2005,186500,16,72,1411,M4,360000,8,TM,358000,0,185800,21,16
29,21,E06000025,354450,1,1880,South West,22,185800,South Gloucestershire,19,99168,24,127,W,129,4/11/2005,2005,186500,21,48,1582,M4,360000,6,TM,358000,0,185800,21,17
15,23,E06000025,354450,0,1473,South West,22,185800,South Gloucestershire,14,99168,30,102,W,92,4/11/2005,2005,186500,16,42,1240,M4,360000,1,TM,358000,0,185800,21,18
