HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
10,4,E06000025,2,852,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,15,E,64,9/17/2013,2013,178446,12,0,757,B4056,3,BU,359308,76,SOUTHMEAD ROAD,7
6,5,E06000025,2,876,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,9,E,56,9/17/2013,2013,178446,23,0,783,B4056,1,BU,359308,77,SOUTHMEAD ROAD,8
13,5,E06000025,2,707,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,19,E,69,9/17/2013,2013,178446,9,0,605,B4056,4,BU,359308,24,SOUTHMEAD ROAD,9
14,3,E06000025,0,513,South West,north of Kenmore Crescent,South Gloucestershire,1,947496,1,18,E,47,9/17/2013,2013,178446,9,1,436,B4056,1,BU,359308,8,SOUTHMEAD ROAD,10
8,5,E06000025,3,640,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,14,E,79,9/17/2013,2013,178446,15,0,527,B4056,3,BU,359308,1,SOUTHMEAD ROAD,11
6,12,E06000025,0,715,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,9,E,99,9/17/2013,2013,178446,3,1,592,B4056,2,BU,359308,7,SOUTHMEAD ROAD,12
9,3,E06000025,1,505,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,13,E,64,9/17/2013,2013,178446,4,0,421,B4056,3,BU,359308,2,SOUTHMEAD ROAD,13
7,5,E06000025,1,499,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,10,E,52,9/17/2013,2013,178446,4,0,428,B4056,2,BU,359308,2,SOUTHMEAD ROAD,14
11,9,E06000025,0,750,South West,north of Kenmore Crescent,South Gloucestershire,1,947496,0,13,E,52,9/17/2013,2013,178446,7,0,669,B4056,1,BU,359308,4,SOUTHMEAD ROAD,15
8,9,E06000025,1,783,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,10,E,64,9/17/2013,2013,178446,17,0,683,B4056,1,BU,359308,12,SOUTHMEAD ROAD,16
2,5,E06000025,0,782,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,2,E,68,9/17/2013,2013,178446,15,0,692,B4056,0,BU,359308,20,SOUTHMEAD ROAD,17
1,5,E06000025,0,701,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,2,E,66,9/17/2013,2013,178446,10,1,618,B4056,0,BU,359308,10,SOUTHMEAD ROAD,18
6,5,E06000025,1,695,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,7,W,61,9/17/2013,2013,178446,12,0,610,B4056,0,BU,359308,9,SOUTHMEAD ROAD,7
3,4,E06000025,2,806,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,8,W,97,9/17/2013,2013,178446,9,0,688,B4056,3,BU,359308,17,SOUTHMEAD ROAD,8
12,5,E06000025,2,741,South West,north of Kenmore Crescent,South Gloucestershire,1,947496,1,16,W,72,9/17/2013,2013,178446,10,0,638,B4056,0,BU,359308,12,SOUTHMEAD ROAD,9
9,5,E06000025,0,466,South West,north of Kenmore Crescent,South Gloucestershire,1,947496,0,13,W,72,9/17/2013,2013,178446,3,0,373,B4056,3,BU,359308,2,SOUTHMEAD ROAD,10
4,3,E06000025,1,467,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,6,W,52,9/17/2013,2013,178446,2,0,404,B4056,1,BU,359308,2,SOUTHMEAD ROAD,11
7,5,E06000025,1,568,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,1,13,W,53,9/17/2013,2013,178446,5,0,492,B4056,4,BU,359308,7,SOUTHMEAD ROAD,12
13,4,E06000025,1,608,South West,north of Kenmore Crescent,South Gloucestershire,1,947496,1,19,W,53,9/17/2013,2013,178446,5,0,527,B4056,3,BU,359308,3,SOUTHMEAD ROAD,13
3,10,E06000025,1,645,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,1,5,W,54,9/17/2013,2013,178446,14,0,562,B4056,0,BU,359308,9,SOUTHMEAD ROAD,14
7,11,E06000025,2,719,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,11,W,86,9/17/2013,2013,178446,12,0,599,B4056,2,BU,359308,18,SOUTHMEAD ROAD,15
3,5,E06000025,0,574,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,0,3,W,60,9/17/2013,2013,178446,8,0,498,B4056,0,BU,359308,30,SOUTHMEAD ROAD,16
2,4,E06000025,0,594,South West,north of Kenmore Crescent,South Gloucestershire,0,947496,1,3,W,45,9/17/2013,2013,178446,19,0,523,B4056,0,BU,359308,65,SOUTHMEAD ROAD,17
0,4,E06000025,0,689,South West,north of Kenmore Crescent,South Gloucestershire,1,947496,0,1,W,21,9/17/2013,2013,178446,13,0,650,B4056,0,BU,359308,41,SOUTHMEAD ROAD,18
