HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
33,1,E06000023,3,632,South West,East of Whitchurch Lane,"Bristol, City of",7,946758,0,45,E,139,10/13/2011,2011,168478,9,0,438,C,2,CU,357975,4,HENGROVE WAY,7
38,3,E06000023,1,746,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,40,E,108,10/13/2011,2011,168478,9,0,586,C,1,CU,357975,7,HENGROVE WAY,8
27,4,E06000023,1,611,South West,East of Whitchurch Lane,"Bristol, City of",2,946758,0,33,E,105,10/13/2011,2011,168478,6,1,463,C,2,CU,357975,5,HENGROVE WAY,9
18,4,E06000023,1,548,South West,East of Whitchurch Lane,"Bristol, City of",3,946758,1,24,E,102,10/13/2011,2011,168478,6,0,412,C,1,CU,357975,1,HENGROVE WAY,10
28,0,E06000023,1,637,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,33,E,172,10/13/2011,2011,168478,1,2,431,C,2,CU,357975,1,HENGROVE WAY,11
20,3,E06000023,3,533,South West,East of Whitchurch Lane,"Bristol, City of",3,946758,0,27,E,64,10/13/2011,2011,168478,6,0,433,C,1,CU,357975,2,HENGROVE WAY,12
13,1,E06000023,0,565,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,19,E,78,10/13/2011,2011,168478,6,1,461,C,4,CU,357975,1,HENGROVE WAY,13
20,1,E06000023,1,569,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,1,25,E,91,10/13/2011,2011,168478,8,0,444,C,2,CU,357975,6,HENGROVE WAY,14
10,0,E06000023,1,656,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,13,E,118,10/13/2011,2011,168478,4,0,521,C,1,CU,357975,9,HENGROVE WAY,15
14,1,E06000023,1,731,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,18,E,132,10/13/2011,2011,168478,8,2,572,C,0,CU,357975,5,HENGROVE WAY,16
6,1,E06000023,0,766,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,7,E,118,10/13/2011,2011,168478,13,0,627,C,0,CU,357975,13,HENGROVE WAY,17
2,3,E06000023,0,632,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,2,E,67,10/13/2011,2011,168478,8,0,552,C,0,CU,357975,1,HENGROVE WAY,18
24,6,E06000023,0,737,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,26,W,176,10/13/2011,2011,168478,9,0,520,C,2,CU,357975,11,HENGROVE WAY,7
20,3,E06000023,0,798,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,22,W,129,10/13/2011,2011,168478,6,1,638,C,1,CU,357975,9,HENGROVE WAY,8
18,4,E06000023,0,479,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,20,W,91,10/13/2011,2011,168478,3,1,361,C,0,CU,357975,5,HENGROVE WAY,9
19,2,E06000023,1,546,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,22,W,83,10/13/2011,2011,168478,2,0,437,C,1,CU,357975,3,HENGROVE WAY,10
21,2,E06000023,1,549,South West,East of Whitchurch Lane,"Bristol, City of",3,946758,0,28,W,78,10/13/2011,2011,168478,2,1,439,C,2,CU,357975,4,HENGROVE WAY,11
21,3,E06000023,1,601,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,25,W,90,10/13/2011,2011,168478,1,0,482,C,2,CU,357975,4,HENGROVE WAY,12
12,1,E06000023,0,661,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,15,W,91,10/13/2011,2011,168478,2,1,552,C,1,CU,357975,11,HENGROVE WAY,13
23,3,E06000023,2,533,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,27,W,87,10/13/2011,2011,168478,13,1,403,C,0,CU,357975,2,HENGROVE WAY,14
33,2,E06000023,3,708,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,41,W,105,10/13/2011,2011,168478,7,2,553,C,2,CU,357975,3,HENGROVE WAY,15
25,1,E06000023,3,877,South West,East of Whitchurch Lane,"Bristol, City of",2,946758,1,34,W,145,10/13/2011,2011,168478,13,1,684,C,2,CU,357975,8,HENGROVE WAY,16
7,0,E06000023,1,837,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,8,W,106,10/13/2011,2011,168478,16,0,707,C,0,CU,357975,13,HENGROVE WAY,17
5,1,E06000023,0,687,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,5,W,71,10/13/2011,2011,168478,9,0,601,C,0,CU,357975,5,HENGROVE WAY,18
