HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
20,11,E06000024,343792,5,823,South West,B3133 Smallways,167990,North Somerset,0,6994,1,31,N,53,5/13/2002,2002,166250,17,0,711,A370,347970,5,PR,346160,4,164091,"Chelvey Rd, Backwell",7
10,22,E06000024,343792,7,717,South West,B3133 Smallways,167990,North Somerset,2,6994,4,26,N,53,5/13/2002,2002,166250,26,3,590,A370,347970,0,PR,346160,1,164091,"Chelvey Rd, Backwell",8
17,9,E06000024,343792,12,465,South West,B3133 Smallways,167990,North Somerset,3,6994,4,41,N,47,5/13/2002,2002,166250,12,5,356,A370,347970,0,PR,346160,0,164091,"Chelvey Rd, Backwell",9
14,8,E06000024,343792,4,352,South West,B3133 Smallways,167990,North Somerset,4,6994,2,32,N,42,5/13/2002,2002,166250,0,4,270,A370,347970,4,PR,346160,0,164091,"Chelvey Rd, Backwell",10
29,3,E06000024,343792,6,364,South West,B3133 Smallways,167990,North Somerset,2,6994,2,41,N,46,5/13/2002,2002,166250,0,1,274,A370,347970,1,PR,346160,0,164091,"Chelvey Rd, Backwell",11
18,4,E06000024,343792,6,305,South West,B3133 Smallways,167990,North Somerset,0,6994,3,32,N,33,5/13/2002,2002,166250,1,3,235,A370,347970,2,PR,346160,0,164091,"Chelvey Rd, Backwell",12
11,4,E06000024,343792,6,361,South West,B3133 Smallways,167990,North Somerset,0,6994,2,25,N,61,5/13/2002,2002,166250,4,4,267,A370,347970,2,PR,346160,0,164091,"Chelvey Rd, Backwell",13
13,3,E06000024,343792,5,377,South West,B3133 Smallways,167990,North Somerset,3,6994,1,33,N,58,5/13/2002,2002,166250,1,6,282,A370,347970,5,PR,346160,0,164091,"Chelvey Rd, Backwell",14
16,14,E06000024,343792,3,417,South West,B3133 Smallways,167990,North Somerset,4,6994,1,31,N,48,5/13/2002,2002,166250,1,4,323,A370,347970,3,PR,346160,0,164091,"Chelvey Rd, Backwell",15
14,18,E06000024,343792,0,402,South West,B3133 Smallways,167990,North Somerset,1,6994,0,16,N,43,5/13/2002,2002,166250,2,1,323,A370,347970,0,PR,346160,0,164091,"Chelvey Rd, Backwell",16
3,5,E06000024,343792,0,354,South West,B3133 Smallways,167990,North Somerset,1,6994,1,5,N,32,5/13/2002,2002,166250,1,0,311,A370,347970,0,PR,346160,0,164091,"Chelvey Rd, Backwell",17
4,3,E06000024,343792,0,336,South West,B3133 Smallways,167990,North Somerset,0,6994,1,5,N,25,5/13/2002,2002,166250,1,0,302,A370,347970,0,PR,346160,3,164091,"Chelvey Rd, Backwell",18
19,12,E06000024,343792,0,299,South West,B3133 Smallways,167990,North Somerset,4,6994,1,29,S,50,5/13/2002,2002,166250,3,1,205,A370,347970,4,PR,346160,0,164091,"Chelvey Rd, Backwell",7
17,9,E06000024,343792,8,419,South West,B3133 Smallways,167990,North Somerset,10,6994,1,39,S,63,5/13/2002,2002,166250,1,0,307,A370,347970,3,PR,346160,2,164091,"Chelvey Rd, Backwell",8
22,3,E06000024,343792,3,380,South West,B3133 Smallways,167990,North Somerset,8,6994,1,42,S,67,5/13/2002,2002,166250,3,4,265,A370,347970,4,PR,346160,0,164091,"Chelvey Rd, Backwell",9
19,4,E06000024,343792,5,405,South West,B3133 Smallways,167990,North Somerset,7,6994,2,42,S,70,5/13/2002,2002,166250,2,6,287,A370,347970,3,PR,346160,0,164091,"Chelvey Rd, Backwell",10
25,8,E06000024,343792,0,370,South West,B3133 Smallways,167990,North Somerset,5,6994,2,39,S,58,5/13/2002,2002,166250,0,3,265,A370,347970,4,PR,346160,1,164091,"Chelvey Rd, Backwell",11
17,3,E06000024,343792,1,429,South West,B3133 Smallways,167990,North Somerset,4,6994,1,35,S,60,5/13/2002,2002,166250,0,8,331,A370,347970,4,PR,346160,0,164091,"Chelvey Rd, Backwell",12
17,4,E06000024,343792,5,455,South West,B3133 Smallways,167990,North Somerset,1,6994,1,34,S,61,5/13/2002,2002,166250,1,4,355,A370,347970,6,PR,346160,1,164091,"Chelvey Rd, Backwell",13
18,6,E06000024,343792,5,479,South West,B3133 Smallways,167990,North Somerset,1,6994,2,34,S,60,5/13/2002,2002,166250,2,6,377,A370,347970,2,PR,346160,0,164091,"Chelvey Rd, Backwell",14
9,24,E06000024,343792,4,571,South West,B3133 Smallways,167990,North Somerset,2,6994,4,23,S,62,5/13/2002,2002,166250,4,3,458,A370,347970,1,PR,346160,0,164091,"Chelvey Rd, Backwell",15
9,11,E06000024,343792,2,752,South West,B3133 Smallways,167990,North Somerset,0,6994,0,15,S,103,5/13/2002,2002,166250,15,2,608,A370,347970,2,PR,346160,2,164091,"Chelvey Rd, Backwell",16
3,7,E06000024,343792,1,890,South West,B3133 Smallways,167990,North Somerset,0,6994,0,6,S,42,5/13/2002,2002,166250,20,1,815,A370,347970,1,PR,346160,4,164091,"Chelvey Rd, Backwell",17
4,3,E06000024,343792,0,668,South West,B3133 Smallways,167990,North Somerset,1,6994,3,12,S,43,5/13/2002,2002,166250,17,4,593,A370,347970,0,PR,346160,1,164091,"Chelvey Rd, Backwell",18
