HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
32,18,E06000023,,357680,10,1737,South West,,A3029,170690,"Bristol, City of",1,74625,4,58,E,335,5/21/2012,2012,170660,18,4,1308,A38,357810,7,PU,357750,14,170620,A38 West street,7
57,15,E06000023,,357680,21,2086,South West,,A3029,170690,"Bristol, City of",4,74625,6,103,E,287,5/21/2012,2012,170660,23,5,1658,A38,357810,10,PU,357750,24,170620,A38 West street,8
86,18,E06000023,,357680,30,1689,South West,,A3029,170690,"Bristol, City of",3,74625,6,138,E,288,5/21/2012,2012,170660,18,4,1227,A38,357810,9,PU,357750,17,170620,A38 West street,9
73,20,E06000023,,357680,22,1518,South West,,A3029,170690,"Bristol, City of",0,74625,8,118,E,240,5/21/2012,2012,170660,15,6,1125,A38,357810,9,PU,357750,8,170620,A38 West street,10
40,20,E06000023,,357680,21,1555,South West,,A3029,170690,"Bristol, City of",0,74625,6,78,E,285,5/21/2012,2012,170660,30,6,1142,A38,357810,5,PU,357750,6,170620,A38 West street,11
35,19,E06000023,,357680,15,1672,South West,,A3029,170690,"Bristol, City of",4,74625,6,78,E,279,5/21/2012,2012,170660,18,8,1278,A38,357810,10,PU,357750,12,170620,A38 West street,12
65,18,E06000023,,357680,25,1717,South West,,A3029,170690,"Bristol, City of",4,74625,5,113,E,241,5/21/2012,2012,170660,19,5,1326,A38,357810,9,PU,357750,11,170620,A38 West street,13
80,20,E06000023,,357680,22,1804,South West,,A3029,170690,"Bristol, City of",1,74625,4,124,E,282,5/21/2012,2012,170660,28,10,1350,A38,357810,7,PU,357750,16,170620,A38 West street,14
38,18,E06000023,,357680,26,1930,South West,,A3029,170690,"Bristol, City of",2,74625,1,75,E,289,5/21/2012,2012,170660,30,2,1518,A38,357810,6,PU,357750,21,170620,A38 West street,15
27,22,E06000023,,357680,4,2301,South West,,A3029,170690,"Bristol, City of",2,74625,1,46,E,394,5/21/2012,2012,170660,46,0,1793,A38,357810,12,PU,357750,56,170620,A38 West street,16
31,15,E06000023,,357680,1,2204,South West,,A3029,170690,"Bristol, City of",1,74625,2,39,E,316,5/21/2012,2012,170660,49,1,1785,A38,357810,3,PU,357750,54,170620,A38 West street,17
19,24,E06000023,,357680,0,1834,South West,,A3029,170690,"Bristol, City of",1,74625,3,27,E,181,5/21/2012,2012,170660,42,4,1560,A38,357810,0,PU,357750,55,170620,A38 West street,18
0,0,E06000022,MOORLEDGE ROAD,,0,66,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,1,N,10,5/21/2012,2012,161887,0,0,55,C,,1,CR,358471,0,,,7
0,1,E06000022,MOORLEDGE ROAD,,0,111,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,0,N,11,5/21/2012,2012,161887,1,0,98,C,,0,CR,358471,1,,,8
4,0,E06000022,MOORLEDGE ROAD,,0,59,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,4,N,5,5/21/2012,2012,161887,0,0,50,C,,0,CR,358471,0,,,9
0,0,E06000022,MOORLEDGE ROAD,,0,34,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,0,N,7,5/21/2012,2012,161887,0,0,27,C,,0,CR,358471,2,,,10
3,0,E06000022,MOORLEDGE ROAD,,0,46,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,3,N,6,5/21/2012,2012,161887,1,0,36,C,,0,CR,358471,2,,,11
3,0,E06000022,MOORLEDGE ROAD,,0,44,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,4,N,8,5/21/2012,2012,161887,0,0,32,C,,1,CR,358471,1,,,12
1,0,E06000022,MOORLEDGE ROAD,,0,42,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,1,N,5,5/21/2012,2012,161887,0,0,36,C,,0,CR,358471,1,,,13
1,1,E06000022,MOORLEDGE ROAD,,0,44,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,2,N,9,5/21/2012,2012,161887,0,0,32,C,,1,CR,358471,0,,,14
0,0,E06000022,MOORLEDGE ROAD,,0,39,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,0,N,2,5/21/2012,2012,161887,0,0,37,C,,0,CR,358471,2,,,15
1,0,E06000022,MOORLEDGE ROAD,,0,63,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,1,N,11,5/21/2012,2012,161887,0,0,51,C,,0,CR,358471,3,,,16
0,0,E06000022,MOORLEDGE ROAD,,0,43,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,0,N,5,5/21/2012,2012,161887,0,0,38,C,,0,CR,358471,0,,,17
0,0,E06000022,MOORLEDGE ROAD,,0,71,South West, 1m south of Chew magna (300m south of Moorledge lane jcn),,,Bath and North East Somerset,0,946668,0,0,N,4,5/21/2012,2012,161887,3,0,64,C,,0,CR,358471,1,,,18
