HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
18,7,E06000025,362671,6,625,South West,B4427,188100,South Gloucestershire,6,26402,3,38,N,98,9/29/2011,2011,187358,6,1,476,A38,363608,4,PR,363261,10,186727,B4061,7
16,15,E06000025,362671,2,1112,South West,B4427,188100,South Gloucestershire,2,26402,2,28,N,120,9/29/2011,2011,187358,21,3,928,A38,363608,3,PR,363261,6,186727,B4061,8
8,3,E06000025,362671,3,681,South West,B4427,188100,South Gloucestershire,6,26402,5,31,N,100,9/29/2011,2011,187358,11,1,536,A38,363608,8,PR,363261,3,186727,B4061,9
17,4,E06000025,362671,8,549,South West,B4427,188100,South Gloucestershire,0,26402,4,35,N,59,9/29/2011,2011,187358,6,2,445,A38,363608,4,PR,363261,2,186727,B4061,10
15,5,E06000025,362671,5,592,South West,B4427,188100,South Gloucestershire,4,26402,2,34,N,69,9/29/2011,2011,187358,10,5,474,A38,363608,3,PR,363261,2,186727,B4061,11
13,3,E06000025,362671,5,660,South West,B4427,188100,South Gloucestershire,4,26402,3,36,N,77,9/29/2011,2011,187358,3,3,541,A38,363608,8,PR,363261,4,186727,B4061,12
10,7,E06000025,362671,5,686,South West,B4427,188100,South Gloucestershire,1,26402,0,24,N,85,9/29/2011,2011,187358,3,1,567,A38,363608,7,PR,363261,3,186727,B4061,13
9,6,E06000025,362671,8,756,South West,B4427,188100,South Gloucestershire,3,26402,3,33,N,80,9/29/2011,2011,187358,12,4,625,A38,363608,6,PR,363261,2,186727,B4061,14
8,6,E06000025,362671,4,772,South West,B4427,188100,South Gloucestershire,3,26402,2,22,N,80,9/29/2011,2011,187358,13,4,651,A38,363608,1,PR,363261,5,186727,B4061,15
17,5,E06000025,362671,0,920,South West,B4427,188100,South Gloucestershire,3,26402,2,26,N,85,9/29/2011,2011,187358,31,4,773,A38,363608,0,PR,363261,8,186727,B4061,16
6,4,E06000025,362671,2,974,South West,B4427,188100,South Gloucestershire,1,26402,0,10,N,77,9/29/2011,2011,187358,15,1,868,A38,363608,0,PR,363261,26,186727,B4061,17
1,5,E06000025,362671,0,939,South West,B4427,188100,South Gloucestershire,0,26402,1,4,N,52,9/29/2011,2011,187358,20,2,858,A38,363608,0,PR,363261,19,186727,B4061,18
21,5,E06000025,362671,6,924,South West,B4427,188100,South Gloucestershire,1,26402,2,40,S,73,9/29/2011,2011,187358,23,4,783,A38,363608,6,PR,363261,30,186727,B4061,7
17,15,E06000025,362671,5,900,South West,B4427,188100,South Gloucestershire,1,26402,1,32,S,69,9/29/2011,2011,187358,16,2,768,A38,363608,6,PR,363261,14,186727,B4061,8
15,5,E06000025,362671,1,746,South West,B4427,188100,South Gloucestershire,3,26402,5,31,S,99,9/29/2011,2011,187358,7,4,604,A38,363608,3,PR,363261,1,186727,B4061,9
8,4,E06000025,362671,3,610,South West,B4427,188100,South Gloucestershire,3,26402,1,22,S,65,9/29/2011,2011,187358,6,4,513,A38,363608,3,PR,363261,4,186727,B4061,10
16,3,E06000025,362671,5,622,South West,B4427,188100,South Gloucestershire,2,26402,4,30,S,89,9/29/2011,2011,187358,3,3,497,A38,363608,0,PR,363261,1,186727,B4061,11
12,3,E06000025,362671,3,650,South West,B4427,188100,South Gloucestershire,2,26402,1,22,S,77,9/29/2011,2011,187358,9,2,539,A38,363608,2,PR,363261,4,186727,B4061,12
14,3,E06000025,362671,7,606,South West,B4427,188100,South Gloucestershire,4,26402,0,33,S,77,9/29/2011,2011,187358,10,1,483,A38,363608,7,PR,363261,12,186727,B4061,13
11,7,E06000025,362671,7,731,South West,B4427,188100,South Gloucestershire,1,26402,2,26,S,98,9/29/2011,2011,187358,10,2,590,A38,363608,3,PR,363261,3,186727,B4061,14
15,18,E06000025,362671,3,827,South West,B4427,188100,South Gloucestershire,8,26402,1,36,S,96,9/29/2011,2011,187358,8,4,669,A38,363608,5,PR,363261,6,186727,B4061,15
4,8,E06000025,362671,0,795,South West,B4427,188100,South Gloucestershire,2,26402,4,13,S,102,9/29/2011,2011,187358,17,3,655,A38,363608,0,PR,363261,8,186727,B4061,16
7,2,E06000025,362671,0,929,South West,B4427,188100,South Gloucestershire,1,26402,0,9,S,66,9/29/2011,2011,187358,26,1,826,A38,363608,0,PR,363261,10,186727,B4061,17
3,3,E06000025,362671,0,643,South West,B4427,188100,South Gloucestershire,1,26402,1,8,S,58,9/29/2011,2011,187358,16,3,558,A38,363608,0,PR,363261,3,186727,B4061,18
