HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
1,4,E06000024,355220,0,670,South West,B3129,172350,North Somerset,0,47033,0,1,E,81,3/12/2004,2004,172700,4,0,580,A369,356570,0,PU,356000,0,173120,LA Boundary,7
3,3,E06000024,355220,0,613,South West,B3129,172350,North Somerset,0,47033,0,3,E,54,3/12/2004,2004,172700,5,0,548,A369,356570,0,PU,356000,1,173120,LA Boundary,8
6,2,E06000024,355220,0,446,South West,B3129,172350,North Somerset,0,47033,0,6,E,58,3/12/2004,2004,172700,2,0,378,A369,356570,0,PU,356000,0,173120,LA Boundary,9
6,4,E06000024,355220,0,385,South West,B3129,172350,North Somerset,0,47033,0,6,E,58,3/12/2004,2004,172700,2,0,315,A369,356570,0,PU,356000,0,173120,LA Boundary,10
7,2,E06000024,355220,0,365,South West,B3129,172350,North Somerset,0,47033,0,7,E,58,3/12/2004,2004,172700,0,0,298,A369,356570,0,PU,356000,0,173120,LA Boundary,11
5,4,E06000024,355220,0,367,South West,B3129,172350,North Somerset,0,47033,0,5,E,78,3/12/2004,2004,172700,1,0,279,A369,356570,0,PU,356000,0,173120,LA Boundary,12
1,4,E06000024,355220,0,395,South West,B3129,172350,North Somerset,0,47033,0,1,E,59,3/12/2004,2004,172700,2,0,329,A369,356570,0,PU,356000,0,173120,LA Boundary,13
6,4,E06000024,355220,0,436,South West,B3129,172350,North Somerset,0,47033,0,7,E,67,3/12/2004,2004,172700,2,1,356,A369,356570,0,PU,356000,0,173120,LA Boundary,14
1,2,E06000024,355220,0,432,South West,B3129,172350,North Somerset,0,47033,0,1,E,70,3/12/2004,2004,172700,1,0,358,A369,356570,0,PU,356000,1,173120,LA Boundary,15
3,2,E06000024,355220,0,482,South West,B3129,172350,North Somerset,0,47033,0,3,E,76,3/12/2004,2004,172700,6,0,395,A369,356570,0,PU,356000,0,173120,LA Boundary,16
2,3,E06000024,355220,0,477,South West,B3129,172350,North Somerset,0,47033,0,2,E,46,3/12/2004,2004,172700,0,0,426,A369,356570,0,PU,356000,2,173120,LA Boundary,17
1,2,E06000024,355220,0,564,South West,B3129,172350,North Somerset,0,47033,0,1,E,26,3/12/2004,2004,172700,2,0,533,A369,356570,0,PU,356000,0,173120,LA Boundary,18
1,2,E06000024,355220,0,339,South West,B3129,172350,North Somerset,0,47033,0,1,W,81,3/12/2004,2004,172700,3,0,252,A369,356570,0,PU,356000,1,173120,LA Boundary,7
3,3,E06000024,355220,0,309,South West,B3129,172350,North Somerset,0,47033,0,4,W,58,3/12/2004,2004,172700,1,0,243,A369,356570,1,PU,356000,1,173120,LA Boundary,8
3,4,E06000024,355220,0,230,South West,B3129,172350,North Somerset,0,47033,0,3,W,55,3/12/2004,2004,172700,2,0,166,A369,356570,0,PU,356000,0,173120,LA Boundary,9
3,3,E06000024,355220,0,240,South West,B3129,172350,North Somerset,0,47033,0,3,W,39,3/12/2004,2004,172700,3,0,192,A369,356570,0,PU,356000,0,173120,LA Boundary,10
3,2,E06000024,355220,0,272,South West,B3129,172350,North Somerset,0,47033,0,3,W,54,3/12/2004,2004,172700,2,0,211,A369,356570,0,PU,356000,0,173120,LA Boundary,11
0,2,E06000024,355220,0,265,South West,B3129,172350,North Somerset,0,47033,0,0,W,40,3/12/2004,2004,172700,2,0,221,A369,356570,0,PU,356000,0,173120,LA Boundary,12
4,2,E06000024,355220,0,377,South West,B3129,172350,North Somerset,0,47033,0,4,W,51,3/12/2004,2004,172700,3,0,317,A369,356570,0,PU,356000,0,173120,LA Boundary,13
5,4,E06000024,355220,0,381,South West,B3129,172350,North Somerset,0,47033,0,5,W,58,3/12/2004,2004,172700,3,0,311,A369,356570,0,PU,356000,0,173120,LA Boundary,14
4,2,E06000024,355220,0,444,South West,B3129,172350,North Somerset,0,47033,0,4,W,48,3/12/2004,2004,172700,3,0,387,A369,356570,0,PU,356000,0,173120,LA Boundary,15
2,6,E06000024,355220,0,442,South West,B3129,172350,North Somerset,0,47033,0,2,W,34,3/12/2004,2004,172700,4,0,396,A369,356570,0,PU,356000,1,173120,LA Boundary,16
0,4,E06000024,355220,0,449,South West,B3129,172350,North Somerset,0,47033,0,0,W,32,3/12/2004,2004,172700,9,0,404,A369,356570,0,PU,356000,1,173120,LA Boundary,17
1,1,E06000024,355220,0,357,South West,B3129,172350,North Somerset,0,47033,0,1,W,26,3/12/2004,2004,172700,3,0,326,A369,356570,0,PU,356000,0,173120,LA Boundary,18
