HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
8,0,E06000023,1,113,South West,,"Bristol, City of",1,968105,0,12,N,34,9/19/2003,2003,174000,1,2,66,U,0,UU,360100,3,Pennywell Road,7
3,1,E06000023,1,162,South West,,"Bristol, City of",1,968105,0,5,N,32,9/19/2003,2003,174000,1,0,123,U,0,UU,360100,6,Pennywell Road,8
8,0,E06000023,1,169,South West,,"Bristol, City of",0,968105,0,10,N,33,9/19/2003,2003,174000,0,0,126,U,1,UU,360100,2,Pennywell Road,9
9,1,E06000023,0,197,South West,,"Bristol, City of",0,968105,0,12,N,59,9/19/2003,2003,174000,2,1,123,U,2,UU,360100,0,Pennywell Road,10
4,0,E06000023,0,216,South West,,"Bristol, City of",0,968105,0,7,N,53,9/19/2003,2003,174000,2,0,154,U,3,UU,360100,2,Pennywell Road,11
8,1,E06000023,1,213,South West,,"Bristol, City of",0,968105,0,9,N,33,9/19/2003,2003,174000,5,0,165,U,0,UU,360100,2,Pennywell Road,12
6,0,E06000023,1,212,South West,,"Bristol, City of",0,968105,0,8,N,40,9/19/2003,2003,174000,5,0,159,U,1,UU,360100,3,Pennywell Road,13
1,1,E06000023,0,240,South West,,"Bristol, City of",1,968105,0,3,N,31,9/19/2003,2003,174000,1,1,204,U,0,UU,360100,0,Pennywell Road,14
5,1,E06000023,0,302,South West,,"Bristol, City of",0,968105,0,7,N,48,9/19/2003,2003,174000,5,0,241,U,2,UU,360100,4,Pennywell Road,15
5,2,E06000023,0,376,South West,,"Bristol, City of",0,968105,0,6,N,37,9/19/2003,2003,174000,6,0,325,U,1,UU,360100,5,Pennywell Road,16
1,0,E06000023,0,477,South West,,"Bristol, City of",1,968105,0,2,N,39,9/19/2003,2003,174000,5,0,431,U,0,UU,360100,6,Pennywell Road,17
1,1,E06000023,0,213,South West,,"Bristol, City of",0,968105,0,1,N,18,9/19/2003,2003,174000,1,0,192,U,0,UU,360100,4,Pennywell Road,18
0,0,E06000023,0,24,South West,,"Bristol, City of",1,968105,0,1,S,5,9/19/2003,2003,174000,0,0,18,U,0,UU,360100,1,Pennywell Road,7
1,1,E06000023,0,47,South West,,"Bristol, City of",0,968105,0,1,S,7,9/19/2003,2003,174000,0,0,38,U,0,UU,360100,3,Pennywell Road,8
2,0,E06000023,0,36,South West,,"Bristol, City of",0,968105,1,4,S,3,9/19/2003,2003,174000,0,0,29,U,1,UU,360100,1,Pennywell Road,9
2,0,E06000023,0,38,South West,,"Bristol, City of",0,968105,0,4,S,8,9/19/2003,2003,174000,0,0,26,U,2,UU,360100,0,Pennywell Road,10
3,0,E06000023,0,46,South West,,"Bristol, City of",0,968105,0,4,S,10,9/19/2003,2003,174000,0,1,32,U,0,UU,360100,0,Pennywell Road,11
3,0,E06000023,0,38,South West,,"Bristol, City of",0,968105,0,3,S,6,9/19/2003,2003,174000,0,0,29,U,0,UU,360100,0,Pennywell Road,12
0,0,E06000023,0,32,South West,,"Bristol, City of",0,968105,0,0,S,5,9/19/2003,2003,174000,0,0,27,U,0,UU,360100,3,Pennywell Road,13
1,0,E06000023,0,32,South West,,"Bristol, City of",0,968105,0,1,S,8,9/19/2003,2003,174000,0,0,23,U,0,UU,360100,1,Pennywell Road,14
4,1,E06000023,0,68,South West,,"Bristol, City of",0,968105,0,5,S,7,9/19/2003,2003,174000,1,0,54,U,1,UU,360100,2,Pennywell Road,15
2,0,E06000023,0,42,South West,,"Bristol, City of",0,968105,0,3,S,7,9/19/2003,2003,174000,0,1,32,U,0,UU,360100,3,Pennywell Road,16
0,0,E06000023,0,17,South West,,"Bristol, City of",0,968105,0,0,S,3,9/19/2003,2003,174000,0,0,14,U,0,UU,360100,0,Pennywell Road,17
0,0,E06000023,0,29,South West,,"Bristol, City of",0,968105,0,0,S,4,9/19/2003,2003,174000,1,0,24,U,0,UU,360100,2,Pennywell Road,18
