HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
1,0,E06000023,0,47,South West,South of South Road,"Bristol, City of",0,966007,0,1,N,9,6/17/2002,2002,171123,0,0,37,U,0,UU,358020,0,British Road,7
0,0,E06000023,0,89,South West,South of South Road,"Bristol, City of",0,966007,0,0,N,13,6/17/2002,2002,171123,0,0,76,U,0,UU,358020,3,British Road,8
2,0,E06000023,0,59,South West,South of South Road,"Bristol, City of",0,966007,0,2,N,10,6/17/2002,2002,171123,0,0,47,U,0,UU,358020,3,British Road,9
0,0,E06000023,0,46,South West,South of South Road,"Bristol, City of",0,966007,0,0,N,4,6/17/2002,2002,171123,0,0,42,U,0,UU,358020,2,British Road,10
0,0,E06000023,0,49,South West,South of South Road,"Bristol, City of",0,966007,0,0,N,9,6/17/2002,2002,171123,0,0,40,U,0,UU,358020,1,British Road,11
0,0,E06000023,0,55,South West,South of South Road,"Bristol, City of",0,966007,0,0,N,10,6/17/2002,2002,171123,0,0,45,U,0,UU,358020,2,British Road,12
0,0,E06000023,0,43,South West,South of South Road,"Bristol, City of",0,966007,0,0,N,6,6/17/2002,2002,171123,1,0,36,U,0,UU,358020,1,British Road,13
0,0,E06000023,0,17,South West,South of South Road,"Bristol, City of",0,966007,0,0,N,3,6/17/2002,2002,171123,0,0,14,U,0,UU,358020,0,British Road,14
0,0,E06000023,0,55,South West,South of South Road,"Bristol, City of",0,966007,0,0,N,6,6/17/2002,2002,171123,0,0,49,U,0,UU,358020,1,British Road,15
0,0,E06000023,0,45,South West,South of South Road,"Bristol, City of",0,966007,0,0,N,8,6/17/2002,2002,171123,1,0,36,U,0,UU,358020,1,British Road,16
0,0,E06000023,0,43,South West,South of South Road,"Bristol, City of",0,966007,0,0,N,6,6/17/2002,2002,171123,0,0,37,U,0,UU,358020,3,British Road,17
0,0,E06000023,0,48,South West,South of South Road,"Bristol, City of",0,966007,0,0,N,3,6/17/2002,2002,171123,0,0,45,U,0,UU,358020,3,British Road,18
0,0,E06000023,0,3,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,1,6/17/2002,2002,171123,0,0,2,U,0,UU,358020,0,British Road,7
0,0,E06000023,0,14,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,0,6/17/2002,2002,171123,0,0,14,U,0,UU,358020,1,British Road,8
1,0,E06000023,0,17,South West,South of South Road,"Bristol, City of",0,966007,0,1,S,5,6/17/2002,2002,171123,1,0,10,U,0,UU,358020,3,British Road,9
0,0,E06000023,0,24,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,5,6/17/2002,2002,171123,0,0,19,U,0,UU,358020,0,British Road,10
0,0,E06000023,0,38,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,8,6/17/2002,2002,171123,1,0,29,U,0,UU,358020,1,British Road,11
0,0,E06000023,0,25,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,6,6/17/2002,2002,171123,1,0,18,U,0,UU,358020,3,British Road,12
0,0,E06000023,0,25,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,3,6/17/2002,2002,171123,0,0,22,U,0,UU,358020,3,British Road,13
0,0,E06000023,0,17,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,2,6/17/2002,2002,171123,0,0,15,U,0,UU,358020,3,British Road,14
0,0,E06000023,0,35,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,6,6/17/2002,2002,171123,0,0,29,U,0,UU,358020,2,British Road,15
0,0,E06000023,0,37,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,1,6/17/2002,2002,171123,0,0,36,U,0,UU,358020,1,British Road,16
0,0,E06000023,0,37,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,7,6/17/2002,2002,171123,1,0,29,U,0,UU,358020,12,British Road,17
0,0,E06000023,0,37,South West,South of South Road,"Bristol, City of",0,966007,0,0,S,0,6/17/2002,2002,171123,0,0,37,U,0,UU,358020,4,British Road,18
