HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000024,0,36,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,E,7,4/30/2013,2013,167939,0,0,29,C,0,CR,349597,0,Cheston Combe,7
0,1,E06000024,0,40,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,E,6,4/30/2013,2013,167939,1,0,32,C,0,CR,349597,0,Cheston Combe,8
0,1,E06000024,0,29,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,E,1,4/30/2013,2013,167939,0,0,27,C,0,CR,349597,0,Cheston Combe,9
0,0,E06000024,0,31,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,E,4,4/30/2013,2013,167939,0,0,27,C,0,CR,349597,0,Cheston Combe,10
0,0,E06000024,0,28,South West,West of Backwell Hill Road,North Somerset,0,947256,0,1,E,4,4/30/2013,2013,167939,0,0,23,C,1,CR,349597,0,Cheston Combe,11
0,0,E06000024,0,38,South West,West of Backwell Hill Road,North Somerset,0,947256,0,1,E,11,4/30/2013,2013,167939,0,0,26,C,1,CR,349597,1,Cheston Combe,12
1,0,E06000024,0,26,South West,West of Backwell Hill Road,North Somerset,0,947256,0,1,E,6,4/30/2013,2013,167939,0,0,19,C,0,CR,349597,0,Cheston Combe,13
0,1,E06000024,0,37,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,E,6,4/30/2013,2013,167939,0,0,30,C,0,CR,349597,0,Cheston Combe,14
0,1,E06000024,0,27,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,E,6,4/30/2013,2013,167939,0,0,20,C,0,CR,349597,1,Cheston Combe,15
1,0,E06000024,0,51,South West,West of Backwell Hill Road,North Somerset,0,947256,0,1,E,12,4/30/2013,2013,167939,1,0,37,C,0,CR,349597,0,Cheston Combe,16
0,0,E06000024,0,47,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,E,3,4/30/2013,2013,167939,1,0,43,C,0,CR,349597,0,Cheston Combe,17
0,0,E06000024,0,28,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,E,3,4/30/2013,2013,167939,0,0,25,C,0,CR,349597,0,Cheston Combe,18
0,0,E06000024,0,37,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,W,4,4/30/2013,2013,167939,0,0,33,C,0,CR,349597,0,Cheston Combe,7
0,1,E06000024,0,86,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,W,10,4/30/2013,2013,167939,0,0,75,C,0,CR,349597,0,Cheston Combe,8
0,0,E06000024,0,40,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,W,7,4/30/2013,2013,167939,0,0,33,C,0,CR,349597,0,Cheston Combe,9
0,0,E06000024,0,25,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,W,8,4/30/2013,2013,167939,0,0,17,C,0,CR,349597,0,Cheston Combe,10
0,0,E06000024,0,39,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,W,7,4/30/2013,2013,167939,0,0,32,C,0,CR,349597,0,Cheston Combe,11
0,0,E06000024,0,35,South West,West of Backwell Hill Road,North Somerset,0,947256,0,1,W,6,4/30/2013,2013,167939,0,0,28,C,1,CR,349597,0,Cheston Combe,12
0,0,E06000024,0,40,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,W,9,4/30/2013,2013,167939,0,0,31,C,0,CR,349597,0,Cheston Combe,13
0,0,E06000024,0,41,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,W,8,4/30/2013,2013,167939,0,0,33,C,0,CR,349597,0,Cheston Combe,14
0,1,E06000024,0,38,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,W,4,4/30/2013,2013,167939,0,0,33,C,0,CR,349597,0,Cheston Combe,15
1,1,E06000024,0,49,South West,West of Backwell Hill Road,North Somerset,0,947256,0,1,W,12,4/30/2013,2013,167939,0,0,35,C,0,CR,349597,0,Cheston Combe,16
0,0,E06000024,0,66,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,W,3,4/30/2013,2013,167939,1,0,62,C,0,CR,349597,0,Cheston Combe,17
0,0,E06000024,0,49,South West,West of Backwell Hill Road,North Somerset,0,947256,0,0,W,3,4/30/2013,2013,167939,1,0,45,C,0,CR,349597,0,Cheston Combe,18
0,0,E06000024,0,8,South West,Wrington,North Somerset,0,947269,0,0,E,0,4/30/2013,2013,162651,0,0,8,U,0,UU,347231,2,RICKYARD ROAD,7
0,0,E06000024,0,22,South West,Wrington,North Somerset,0,947269,0,0,E,6,4/30/2013,2013,162651,0,0,16,U,0,UU,347231,0,RICKYARD ROAD,8
0,0,E06000024,0,10,South West,Wrington,North Somerset,0,947269,0,0,E,1,4/30/2013,2013,162651,0,0,9,U,0,UU,347231,0,RICKYARD ROAD,9
0,0,E06000024,0,10,South West,Wrington,North Somerset,0,947269,0,0,E,4,4/30/2013,2013,162651,0,0,6,U,0,UU,347231,0,RICKYARD ROAD,10
1,0,E06000024,0,19,South West,Wrington,North Somerset,1,947269,0,2,E,3,4/30/2013,2013,162651,0,0,14,U,0,UU,347231,0,RICKYARD ROAD,11
0,0,E06000024,0,18,South West,Wrington,North Somerset,0,947269,0,1,E,3,4/30/2013,2013,162651,0,0,14,U,1,UU,347231,0,RICKYARD ROAD,12
0,0,E06000024,0,18,South West,Wrington,North Somerset,0,947269,0,0,E,4,4/30/2013,2013,162651,0,0,14,U,0,UU,347231,0,RICKYARD ROAD,13
1,0,E06000024,0,17,South West,Wrington,North Somerset,0,947269,0,1,E,1,4/30/2013,2013,162651,0,0,15,U,0,UU,347231,0,RICKYARD ROAD,14
0,0,E06000024,0,29,South West,Wrington,North Somerset,0,947269,0,0,E,1,4/30/2013,2013,162651,0,0,28,U,0,UU,347231,0,RICKYARD ROAD,15
0,0,E06000024,0,27,South West,Wrington,North Somerset,0,947269,0,0,E,4,4/30/2013,2013,162651,0,0,23,U,0,UU,347231,2,RICKYARD ROAD,16
0,0,E06000024,0,34,South West,Wrington,North Somerset,0,947269,0,0,E,5,4/30/2013,2013,162651,0,0,29,U,0,UU,347231,1,RICKYARD ROAD,17
0,0,E06000024,0,29,South West,Wrington,North Somerset,0,947269,0,0,E,1,4/30/2013,2013,162651,0,0,28,U,0,UU,347231,4,RICKYARD ROAD,18
0,0,E06000024,0,21,South West,Wrington,North Somerset,0,947269,0,0,W,3,4/30/2013,2013,162651,0,0,18,U,0,UU,347231,0,RICKYARD ROAD,7
0,0,E06000024,0,24,South West,Wrington,North Somerset,0,947269,0,0,W,2,4/30/2013,2013,162651,0,0,22,U,0,UU,347231,1,RICKYARD ROAD,8
0,0,E06000024,0,22,South West,Wrington,North Somerset,0,947269,0,0,W,4,4/30/2013,2013,162651,0,0,18,U,0,UU,347231,0,RICKYARD ROAD,9
0,0,E06000024,0,14,South West,Wrington,North Somerset,0,947269,0,0,W,1,4/30/2013,2013,162651,0,0,13,U,0,UU,347231,0,RICKYARD ROAD,10
0,0,E06000024,0,15,South West,Wrington,North Somerset,0,947269,0,0,W,5,4/30/2013,2013,162651,0,0,10,U,0,UU,347231,0,RICKYARD ROAD,11
1,0,E06000024,0,13,South West,Wrington,North Somerset,0,947269,0,1,W,1,4/30/2013,2013,162651,0,0,11,U,0,UU,347231,0,RICKYARD ROAD,12
0,0,E06000024,0,14,South West,Wrington,North Somerset,0,947269,0,1,W,1,4/30/2013,2013,162651,0,0,12,U,1,UU,347231,0,RICKYARD ROAD,13
1,0,E06000024,0,15,South West,Wrington,North Somerset,0,947269,0,1,W,0,4/30/2013,2013,162651,0,0,14,U,0,UU,347231,0,RICKYARD ROAD,14
0,0,E06000024,0,24,South West,Wrington,North Somerset,0,947269,0,0,W,5,4/30/2013,2013,162651,0,0,19,U,0,UU,347231,0,RICKYARD ROAD,15
1,0,E06000024,0,15,South West,Wrington,North Somerset,0,947269,0,1,W,2,4/30/2013,2013,162651,0,0,12,U,0,UU,347231,1,RICKYARD ROAD,16
0,0,E06000024,0,35,South West,Wrington,North Somerset,0,947269,0,0,W,3,4/30/2013,2013,162651,0,0,32,U,0,UU,347231,2,RICKYARD ROAD,17
0,0,E06000024,0,24,South West,Wrington,North Somerset,0,947269,0,0,W,0,4/30/2013,2013,162651,0,0,24,U,0,UU,347231,4,RICKYARD ROAD,18
