HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
14,4,E06000025,,367961,3,835,South West,,A4175,172645,South Gloucestershire,0,37151,1,24,E,208,6/19/2013,2013,172870,13,4,586,A420,371023,2,PR,370000,4,173307,Bath Road,7
27,4,E06000025,,367961,5,785,South West,,A4175,172645,South Gloucestershire,7,37151,3,47,E,124,6/19/2013,2013,172870,7,1,603,A420,371023,4,PR,370000,0,173307,Bath Road,8
18,3,E06000025,,367961,2,482,South West,,A4175,172645,South Gloucestershire,11,37151,2,38,E,73,6/19/2013,2013,172870,4,4,364,A420,371023,1,PR,370000,1,173307,Bath Road,9
16,2,E06000025,,367961,0,367,South West,,A4175,172645,South Gloucestershire,5,37151,2,28,E,57,6/19/2013,2013,172870,4,3,276,A420,371023,2,PR,370000,2,173307,Bath Road,10
13,1,E06000025,,367961,4,336,South West,,A4175,172645,South Gloucestershire,0,37151,3,23,E,78,6/19/2013,2013,172870,4,2,230,A420,371023,1,PR,370000,0,173307,Bath Road,11
9,0,E06000025,,367961,1,326,South West,,A4175,172645,South Gloucestershire,4,37151,1,18,E,48,6/19/2013,2013,172870,4,1,256,A420,371023,2,PR,370000,0,173307,Bath Road,12
9,0,E06000025,,367961,1,366,South West,,A4175,172645,South Gloucestershire,1,37151,4,21,E,63,6/19/2013,2013,172870,8,4,274,A420,371023,2,PR,370000,2,173307,Bath Road,13
8,1,E06000025,,367961,4,372,South West,,A4175,172645,South Gloucestershire,1,37151,3,26,E,51,6/19/2013,2013,172870,10,3,284,A420,371023,7,PR,370000,1,173307,Bath Road,14
13,1,E06000025,,367961,4,412,South West,,A4175,172645,South Gloucestershire,0,37151,2,22,E,52,6/19/2013,2013,172870,7,3,330,A420,371023,0,PR,370000,0,173307,Bath Road,15
5,2,E06000025,,367961,0,499,South West,,A4175,172645,South Gloucestershire,0,37151,2,12,E,68,6/19/2013,2013,172870,14,4,403,A420,371023,1,PR,370000,1,173307,Bath Road,16
6,0,E06000025,,367961,1,600,South West,,A4175,172645,South Gloucestershire,0,37151,0,11,E,58,6/19/2013,2013,172870,13,3,518,A420,371023,1,PR,370000,1,173307,Bath Road,17
2,2,E06000025,,367961,0,413,South West,,A4175,172645,South Gloucestershire,2,37151,0,7,E,36,6/19/2013,2013,172870,15,3,353,A420,371023,0,PR,370000,3,173307,Bath Road,18
9,1,E06000025,,367961,2,486,South West,,A4175,172645,South Gloucestershire,4,37151,5,28,W,70,6/19/2013,2013,172870,10,4,377,A420,371023,4,PR,370000,0,173307,Bath Road,7
8,3,E06000025,,367961,10,544,South West,,A4175,172645,South Gloucestershire,3,37151,2,26,W,59,6/19/2013,2013,172870,9,0,447,A420,371023,3,PR,370000,0,173307,Bath Road,8
4,1,E06000025,,367961,5,364,South West,,A4175,172645,South Gloucestershire,5,37151,3,23,W,43,6/19/2013,2013,172870,10,5,287,A420,371023,1,PR,370000,0,173307,Bath Road,9
21,1,E06000025,,367961,2,329,South West,,A4175,172645,South Gloucestershire,2,37151,1,32,W,48,6/19/2013,2013,172870,3,5,245,A420,371023,1,PR,370000,0,173307,Bath Road,10
