HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
7,6,E06000023,2,296,South West,West of St Edyths Road,"Bristol, City of",0,946753,1,11,E,58,10/8/2010,2010,176782,7,0,214,B4054,1,BU,355060,2,SHIREHAMPTON ROAD,7
4,7,E06000023,1,350,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,5,E,60,10/8/2010,2010,176782,3,0,275,B4054,0,BU,355060,3,SHIREHAMPTON ROAD,8
6,7,E06000023,2,282,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,9,E,60,10/8/2010,2010,176782,3,0,203,B4054,1,BU,355060,0,SHIREHAMPTON ROAD,9
5,4,E06000023,1,211,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,7,E,28,10/8/2010,2010,176782,0,0,172,B4054,1,BU,355060,1,SHIREHAMPTON ROAD,10
6,4,E06000023,0,242,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,10,E,32,10/8/2010,2010,176782,2,0,194,B4054,4,BU,355060,3,SHIREHAMPTON ROAD,11
3,4,E06000023,1,267,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,4,E,29,10/8/2010,2010,176782,3,0,227,B4054,0,BU,355060,0,SHIREHAMPTON ROAD,12
5,5,E06000023,0,242,South West,West of St Edyths Road,"Bristol, City of",0,946753,1,8,E,34,10/8/2010,2010,176782,3,0,192,B4054,2,BU,355060,5,SHIREHAMPTON ROAD,13
11,5,E06000023,1,285,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,17,E,46,10/8/2010,2010,176782,1,0,216,B4054,5,BU,355060,1,SHIREHAMPTON ROAD,14
4,9,E06000023,2,372,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,16,E,36,10/8/2010,2010,176782,6,0,305,B4054,10,BU,355060,2,SHIREHAMPTON ROAD,15
1,8,E06000023,0,423,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,1,E,27,10/8/2010,2010,176782,4,0,383,B4054,0,BU,355060,3,SHIREHAMPTON ROAD,16
