HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
22,4,E06000022,,375640,4,649,South West,,Beckford Rd,165740,Bath and North East Somerset,3,17920,2,43,N,98,4/17/2002,2002,165500,6,5,498,A36,375260,7,PU,375440,3,165350,A4,7
29,7,E06000022,,375640,2,831,South West,,Beckford Rd,165740,Bath and North East Somerset,1,17920,3,43,N,116,4/17/2002,2002,165500,8,3,657,A36,375260,5,PU,375440,5,165350,A4,8
26,7,E06000022,,375640,0,723,South West,,Beckford Rd,165740,Bath and North East Somerset,9,17920,17,59,N,120,4/17/2002,2002,165500,10,2,527,A36,375260,5,PU,375440,7,165350,A4,9
43,1,E06000022,,375640,0,692,South West,,Beckford Rd,165740,Bath and North East Somerset,7,17920,10,69,N,117,4/17/2002,2002,165500,3,6,502,A36,375260,3,PU,375440,6,165350,A4,10
38,4,E06000022,,375640,1,628,South West,,Beckford Rd,165740,Bath and North East Somerset,6,17920,11,70,N,92,4/17/2002,2002,165500,2,6,460,A36,375260,8,PU,375440,4,165350,A4,11
41,0,E06000022,,375640,3,697,South West,,Beckford Rd,165740,Bath and North East Somerset,4,17920,4,65,N,87,4/17/2002,2002,165500,10,8,535,A36,375260,5,PU,375440,6,165350,A4,12
35,2,E06000022,,375640,0,713,South West,,Beckford Rd,165740,Bath and North East Somerset,5,17920,8,52,N,90,4/17/2002,2002,165500,9,2,560,A36,375260,2,PU,375440,3,165350,A4,13
37,4,E06000022,,375640,0,752,South West,,Beckford Rd,165740,Bath and North East Somerset,2,17920,10,59,N,81,4/17/2002,2002,165500,11,6,597,A36,375260,4,PU,375440,2,165350,A4,14
21,10,E06000022,,375640,2,787,South West,,Beckford Rd,165740,Bath and North East Somerset,0,17920,16,52,N,88,4/17/2002,2002,165500,5,10,632,A36,375260,3,PU,375440,13,165350,A4,15
13,9,E06000022,,375640,2,781,South West,,Beckford Rd,165740,Bath and North East Somerset,5,17920,5,40,N,84,4/17/2002,2002,165500,14,11,634,A36,375260,4,PU,375440,20,165350,A4,16
4,6,E06000022,,375640,0,855,South West,,Beckford Rd,165740,Bath and North East Somerset,1,17920,3,12,N,54,4/17/2002,2002,165500,26,2,757,A36,375260,2,PU,375440,23,165350,A4,17
10,3,E06000022,,375640,0,700,South West,,Beckford Rd,165740,Bath and North East Somerset,4,17920,5,24,N,40,4/17/2002,2002,165500,13,3,620,A36,375260,2,PU,375440,16,165350,A4,18
29,4,E06000022,,375640,4,482,South West,,Beckford Rd,165740,Bath and North East Somerset,5,17920,13,64,S,61,4/17/2002,2002,165500,11,8,342,A36,375260,5,PU,375440,13,165350,A4,7
28,20,E06000022,,375640,1,786,South West,,Beckford Rd,165740,Bath and North East Somerset,2,17920,16,52,S,61,4/17/2002,2002,165500,21,3,632,A36,375260,2,PU,375440,24,165350,A4,8
37,7,E06000022,,375640,2,711,South West,,Beckford Rd,165740,Bath and North East Somerset,4,17920,8,63,S,98,4/17/2002,2002,165500,13,5,530,A36,375260,7,PU,375440,12,165350,A4,9
36,14,E06000022,,375640,6,737,South West,,Beckford Rd,165740,Bath and North East Somerset,1,17920,10,61,S,92,4/17/2002,2002,165500,5,6,565,A36,375260,2,PU,375440,12,165350,A4,10
8,8,E06000022,,375640,4,415,South West,,Beckford Rd,165740,Bath and North East Somerset,2,17920,8,27,S,63,4/17/2002,2002,165500,3,3,314,A36,375260,2,PU,375440,2,165350,A4,11
25,6,E06000022,,375640,3,503,South West,,Beckford Rd,165740,Bath and North East Somerset,2,17920,12,53,S,69,4/17/2002,2002,165500,10,3,365,A36,375260,8,PU,375440,3,165350,A4,12
24,7,E06000022,,375640,10,842,South West,,Beckford Rd,165740,Bath and North East Somerset,3,17920,14,70,S,108,4/17/2002,2002,165500,8,11,649,A36,375260,8,PU,375440,8,165350,A4,13
34,8,E06000022,,375640,8,824,South West,,Beckford Rd,165740,Bath and North East Somerset,2,17920,7,62,S,109,4/17/2002,2002,165500,11,5,634,A36,375260,6,PU,375440,3,165350,A4,14
22,17,E06000022,,375640,2,929,South West,,Beckford Rd,165740,Bath and North East Somerset,3,17920,11,53,S,95,4/17/2002,2002,165500,9,11,755,A36,375260,4,PU,375440,6,165350,A4,15
21,30,E06000022,,375640,1,941,South West,,Beckford Rd,165740,Bath and North East Somerset,5,17920,8,44,S,105,4/17/2002,2002,165500,23,8,739,A36,375260,1,PU,375440,8,165350,A4,16
12,5,E06000022,,375640,0,1049,South West,,Beckford Rd,165740,Bath and North East Somerset,0,17920,8,30,S,84,4/17/2002,2002,165500,17,4,913,A36,375260,6,PU,375440,14,165350,A4,17
13,9,E06000022,,375640,0,913,South West,,Beckford Rd,165740,Bath and North East Somerset,3,17920,8,35,S,44,4/17/2002,2002,165500,9,9,816,A36,375260,2,PU,375440,11,165350,A4,18
4,3,E06000023,Stockwood Road,,0,197,South West,,,,"Bristol, City of",0,963478,0,4,N,30,4/17/2002,2002,168000,3,0,157,C,,0,CU,362000,1,,,7
2,2,E06000023,Stockwood Road,,0,273,South West,,,,"Bristol, City of",0,963478,0,2,N,28,4/17/2002,2002,168000,6,0,235,C,,0,CU,362000,0,,,8
4,7,E06000023,Stockwood Road,,0,187,South West,,,,"Bristol, City of",0,963478,1,6,N,27,4/17/2002,2002,168000,0,1,147,C,,0,CU,362000,0,,,9
5,4,E06000023,Stockwood Road,,0,158,South West,,,,"Bristol, City of",0,963478,0,5,N,26,4/17/2002,2002,168000,3,0,120,C,,0,CU,362000,0,,,10
3,3,E06000023,Stockwood Road,,0,130,South West,,,,"Bristol, City of",0,963478,0,3,N,9,4/17/2002,2002,168000,0,0,115,C,,0,CU,362000,2,,,11
5,2,E06000023,Stockwood Road,,0,153,South West,,,,"Bristol, City of",0,963478,0,7,N,16,4/17/2002,2002,168000,3,1,125,C,,1,CU,362000,0,,,12
5,3,E06000023,Stockwood Road,,0,166,South West,,,,"Bristol, City of",0,963478,0,5,N,20,4/17/2002,2002,168000,2,0,136,C,,0,CU,362000,0,,,13
4,5,E06000023,Stockwood Road,,0,160,South West,,,,"Bristol, City of",0,963478,0,4,N,17,4/17/2002,2002,168000,2,0,132,C,,0,CU,362000,2,,,14
0,8,E06000023,Stockwood Road,,0,194,South West,,,,"Bristol, City of",0,963478,0,0,N,23,4/17/2002,2002,168000,4,0,159,C,,0,CU,362000,0,,,15
2,4,E06000023,Stockwood Road,,0,163,South West,,,,"Bristol, City of",0,963478,0,2,N,20,4/17/2002,2002,168000,4,0,133,C,,0,CU,362000,2,,,16
0,1,E06000023,Stockwood Road,,0,163,South West,,,,"Bristol, City of",0,963478,0,0,N,30,4/17/2002,2002,168000,3,0,129,C,,0,CU,362000,1,,,17
2,5,E06000023,Stockwood Road,,0,174,South West,,,,"Bristol, City of",0,963478,0,2,N,18,4/17/2002,2002,168000,1,0,148,C,,0,CU,362000,2,,,18
2,4,E06000023,Stockwood Road,,1,114,South West,,,,"Bristol, City of",0,963478,0,3,S,25,4/17/2002,2002,168000,1,0,81,C,,0,CU,362000,1,,,7
2,6,E06000023,Stockwood Road,,0,179,South West,,,,"Bristol, City of",0,963478,0,2,S,25,4/17/2002,2002,168000,2,0,144,C,,0,CU,362000,0,,,8
6,6,E06000023,Stockwood Road,,0,179,South West,,,,"Bristol, City of",1,963478,0,7,S,23,4/17/2002,2002,168000,1,0,142,C,,0,CU,362000,0,,,9
6,3,E06000023,Stockwood Road,,0,118,South West,,,,"Bristol, City of",0,963478,0,6,S,16,4/17/2002,2002,168000,1,0,92,C,,0,CU,362000,1,,,10
1,4,E06000023,Stockwood Road,,0,168,South West,,,,"Bristol, City of",0,963478,1,2,S,21,4/17/2002,2002,168000,1,0,140,C,,0,CU,362000,1,,,11
1,2,E06000023,Stockwood Road,,0,148,South West,,,,"Bristol, City of",0,963478,0,1,S,17,4/17/2002,2002,168000,2,0,126,C,,0,CU,362000,0,,,12
3,4,E06000023,Stockwood Road,,0,141,South West,,,,"Bristol, City of",1,963478,1,5,S,13,4/17/2002,2002,168000,2,0,117,C,,0,CU,362000,2,,,13
3,5,E06000023,Stockwood Road,,0,150,South West,,,,"Bristol, City of",0,963478,0,3,S,21,4/17/2002,2002,168000,2,0,119,C,,0,CU,362000,2,,,14
7,5,E06000023,Stockwood Road,,0,241,South West,,,,"Bristol, City of",0,963478,0,7,S,26,4/17/2002,2002,168000,2,0,201,C,,0,CU,362000,0,,,15
4,5,E06000023,Stockwood Road,,0,312,South West,,,,"Bristol, City of",0,963478,0,5,S,48,4/17/2002,2002,168000,5,1,249,C,,0,CU,362000,0,,,16
1,1,E06000023,Stockwood Road,,0,399,South West,,,,"Bristol, City of",0,963478,0,1,S,57,4/17/2002,2002,168000,5,0,335,C,,0,CU,362000,1,,,17
2,1,E06000023,Stockwood Road,,0,329,South West,,,,"Bristol, City of",0,963478,0,2,S,28,4/17/2002,2002,168000,2,0,296,C,,0,CU,362000,0,,,18
