HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
2,3,E06000022,0,71,South West,,Bath and North East Somerset,0,990073,0,3,E,15,3/28/2000,2000,159140,1,0,49,B3115,1,BR,365480,0,Hayeswood Road,7
3,2,E06000022,0,74,South West,,Bath and North East Somerset,0,990073,0,3,E,10,3/28/2000,2000,159140,0,0,59,B3115,0,BR,365480,0,Hayeswood Road,8
2,2,E06000022,0,61,South West,,Bath and North East Somerset,0,990073,0,3,E,7,3/28/2000,2000,159140,0,0,49,B3115,1,BR,365480,1,Hayeswood Road,9
1,1,E06000022,0,56,South West,,Bath and North East Somerset,0,990073,0,1,E,14,3/28/2000,2000,159140,0,0,40,B3115,0,BR,365480,0,Hayeswood Road,10
1,1,E06000022,0,36,South West,,Bath and North East Somerset,0,990073,0,2,E,6,3/28/2000,2000,159140,0,1,27,B3115,0,BR,365480,0,Hayeswood Road,11
3,2,E06000022,0,51,South West,,Bath and North East Somerset,0,990073,0,3,E,10,3/28/2000,2000,159140,1,0,35,B3115,0,BR,365480,0,Hayeswood Road,12
0,1,E06000022,0,52,South West,,Bath and North East Somerset,0,990073,0,0,E,10,3/28/2000,2000,159140,0,0,41,B3115,0,BR,365480,0,Hayeswood Road,13
1,1,E06000022,0,52,South West,,Bath and North East Somerset,0,990073,0,2,E,10,3/28/2000,2000,159140,0,0,39,B3115,1,BR,365480,0,Hayeswood Road,14
2,2,E06000022,0,48,South West,,Bath and North East Somerset,0,990073,0,2,E,8,3/28/2000,2000,159140,1,0,35,B3115,0,BR,365480,0,Hayeswood Road,15
1,5,E06000022,0,67,South West,,Bath and North East Somerset,0,990073,0,1,E,14,3/28/2000,2000,159140,1,0,46,B3115,0,BR,365480,0,Hayeswood Road,16
1,1,E06000022,0,63,South West,,Bath and North East Somerset,0,990073,0,1,E,11,3/28/2000,2000,159140,0,0,50,B3115,0,BR,365480,0,Hayeswood Road,17
0,1,E06000022,0,59,South West,,Bath and North East Somerset,0,990073,2,2,E,9,3/28/2000,2000,159140,1,0,46,B3115,0,BR,365480,0,Hayeswood Road,18
4,2,E06000022,1,53,South West,,Bath and North East Somerset,0,990073,0,6,W,10,3/28/2000,2000,159140,1,0,34,B3115,1,BR,365480,0,Hayeswood Road,7
4,4,E06000022,0,69,South West,,Bath and North East Somerset,0,990073,0,5,W,15,3/28/2000,2000,159140,0,0,45,B3115,1,BR,365480,0,Hayeswood Road,8
2,2,E06000022,0,52,South West,,Bath and North East Somerset,0,990073,0,2,W,8,3/28/2000,2000,159140,0,0,40,B3115,0,BR,365480,1,Hayeswood Road,9
1,1,E06000022,0,47,South West,,Bath and North East Somerset,0,990073,0,1,W,15,3/28/2000,2000,159140,0,0,30,B3115,0,BR,365480,0,Hayeswood Road,10
1,1,E06000022,0,41,South West,,Bath and North East Somerset,0,990073,0,1,W,8,3/28/2000,2000,159140,0,0,31,B3115,0,BR,365480,0,Hayeswood Road,11
4,1,E06000022,0,61,South West,,Bath and North East Somerset,0,990073,0,5,W,12,3/28/2000,2000,159140,0,1,43,B3115,0,BR,365480,0,Hayeswood Road,12
2,1,E06000022,0,47,South West,,Bath and North East Somerset,0,990073,0,2,W,5,3/28/2000,2000,159140,0,0,39,B3115,0,BR,365480,0,Hayeswood Road,13
1,1,E06000022,1,44,South West,,Bath and North East Somerset,0,990073,0,2,W,11,3/28/2000,2000,159140,0,0,30,B3115,0,BR,365480,0,Hayeswood Road,14
3,3,E06000022,0,48,South West,,Bath and North East Somerset,0,990073,0,3,W,6,3/28/2000,2000,159140,1,0,35,B3115,0,BR,365480,1,Hayeswood Road,15
2,2,E06000022,0,72,South West,,Bath and North East Somerset,0,990073,0,2,W,13,3/28/2000,2000,159140,0,0,55,B3115,0,BR,365480,1,Hayeswood Road,16
2,1,E06000022,2,89,South West,,Bath and North East Somerset,0,990073,0,4,W,9,3/28/2000,2000,159140,0,0,75,B3115,0,BR,365480,0,Hayeswood Road,17
1,1,E06000022,0,61,South West,,Bath and North East Somerset,0,990073,0,1,W,15,3/28/2000,2000,159140,1,0,43,B3115,0,BR,365480,2,Hayeswood Road,18
