HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
1,5,E06000023,0,147,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,1,N,31,5/6/2015,2015,171411,0,0,110,C,0,CU,361749,5,WICK ROAD,7
3,5,E06000023,0,169,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,4,N,30,5/6/2015,2015,171411,0,0,130,C,1,CU,361749,7,WICK ROAD,8
1,3,E06000023,0,146,South West,North of Sandy Park Road,"Bristol, City of",0,946754,1,2,N,22,5/6/2015,2015,171411,0,0,119,C,0,CU,361749,3,WICK ROAD,9
4,3,E06000023,0,116,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,4,N,17,5/6/2015,2015,171411,0,0,92,C,0,CU,361749,0,WICK ROAD,10
2,4,E06000023,0,161,South West,North of Sandy Park Road,"Bristol, City of",1,946754,0,5,N,27,5/6/2015,2015,171411,0,0,125,C,2,CU,361749,0,WICK ROAD,11
3,3,E06000023,0,151,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,4,N,28,5/6/2015,2015,171411,2,0,114,C,1,CU,361749,0,WICK ROAD,12
4,4,E06000023,0,141,South West,North of Sandy Park Road,"Bristol, City of",1,946754,0,5,N,21,5/6/2015,2015,171411,2,0,109,C,0,CU,361749,2,WICK ROAD,13
3,4,E06000023,0,149,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,3,N,19,5/6/2015,2015,171411,0,0,123,C,0,CU,361749,1,WICK ROAD,14
1,6,E06000023,0,179,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,2,N,24,5/6/2015,2015,171411,2,0,145,C,1,CU,361749,1,WICK ROAD,15
1,3,E06000023,0,153,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,1,N,24,5/6/2015,2015,171411,2,0,123,C,0,CU,361749,7,WICK ROAD,16
1,5,E06000023,0,315,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,1,N,18,5/6/2015,2015,171411,1,0,290,C,0,CU,361749,7,WICK ROAD,17
0,4,E06000023,0,179,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,0,N,13,5/6/2015,2015,171411,2,0,160,C,0,CU,361749,3,WICK ROAD,18
0,8,E06000023,0,227,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,0,S,34,5/6/2015,2015,171411,5,0,180,C,0,CU,361749,5,WICK ROAD,7
4,5,E06000023,0,289,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,4,S,31,5/6/2015,2015,171411,1,0,248,C,0,CU,361749,7,WICK ROAD,8
5,3,E06000023,0,242,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,5,S,23,5/6/2015,2015,171411,0,0,211,C,0,CU,361749,7,WICK ROAD,9
6,3,E06000023,0,186,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,6,S,29,5/6/2015,2015,171411,2,0,146,C,0,CU,361749,0,WICK ROAD,10
0,4,E06000023,0,213,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,1,S,38,5/6/2015,2015,171411,3,0,167,C,1,CU,361749,1,WICK ROAD,11
5,3,E06000023,0,185,South West,North of Sandy Park Road,"Bristol, City of",0,946754,1,6,S,34,5/6/2015,2015,171411,1,0,141,C,0,CU,361749,3,WICK ROAD,12
2,3,E06000023,0,192,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,3,S,28,5/6/2015,2015,171411,1,0,157,C,1,CU,361749,0,WICK ROAD,13
2,3,E06000023,0,220,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,2,S,31,5/6/2015,2015,171411,1,0,183,C,0,CU,361749,2,WICK ROAD,14
4,6,E06000023,0,222,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,5,S,28,5/6/2015,2015,171411,4,0,179,C,1,CU,361749,3,WICK ROAD,15
0,5,E06000023,0,257,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,0,S,46,5/6/2015,2015,171411,0,0,206,C,0,CU,361749,2,WICK ROAD,16
0,7,E06000023,0,393,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,0,S,40,5/6/2015,2015,171411,14,0,332,C,0,CU,361749,9,WICK ROAD,17
0,5,E06000023,0,331,South West,North of Sandy Park Road,"Bristol, City of",0,946754,0,0,S,33,5/6/2015,2015,171411,9,0,284,C,0,CU,361749,4,WICK ROAD,18
