HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
8,7,E06000023,0,437,South West,North of Royston Walk,"Bristol, City of",0,930429,1,9,N,74,6/26/2009,2009,178600,11,0,336,U,0,UU,358860,18,PEN PARK ROAD,7
4,6,E06000023,0,577,South West,North of Royston Walk,"Bristol, City of",0,930429,0,4,N,81,6/26/2009,2009,178600,3,0,483,U,0,UU,358860,7,PEN PARK ROAD,8
12,4,E06000023,0,446,South West,North of Royston Walk,"Bristol, City of",0,930429,0,12,N,52,6/26/2009,2009,178600,3,0,375,U,0,UU,358860,7,PEN PARK ROAD,9
9,2,E06000023,0,445,South West,North of Royston Walk,"Bristol, City of",0,930429,0,11,N,71,6/26/2009,2009,178600,3,0,358,U,2,UU,358860,1,PEN PARK ROAD,10
12,2,E06000023,0,516,South West,North of Royston Walk,"Bristol, City of",0,930429,0,13,N,72,6/26/2009,2009,178600,6,0,423,U,1,UU,358860,2,PEN PARK ROAD,11
14,1,E06000023,1,565,South West,North of Royston Walk,"Bristol, City of",1,930429,0,17,N,64,6/26/2009,2009,178600,5,1,478,U,0,UU,358860,3,PEN PARK ROAD,12
9,3,E06000023,1,624,South West,North of Royston Walk,"Bristol, City of",0,930429,0,10,N,56,6/26/2009,2009,178600,7,0,548,U,0,UU,358860,10,PEN PARK ROAD,13
11,5,E06000023,0,671,South West,North of Royston Walk,"Bristol, City of",0,930429,0,14,N,57,6/26/2009,2009,178600,14,2,581,U,1,UU,358860,11,PEN PARK ROAD,14
3,6,E06000023,0,665,South West,North of Royston Walk,"Bristol, City of",0,930429,0,3,N,61,6/26/2009,2009,178600,19,0,576,U,0,UU,358860,17,PEN PARK ROAD,15
5,5,E06000023,1,725,South West,North of Royston Walk,"Bristol, City of",0,930429,1,7,N,66,6/26/2009,2009,178600,13,0,634,U,0,UU,358860,8,PEN PARK ROAD,16
4,2,E06000023,0,739,South West,North of Royston Walk,"Bristol, City of",0,930429,0,4,N,59,6/26/2009,2009,178600,27,0,647,U,0,UU,358860,18,PEN PARK ROAD,17
0,1,E06000023,0,651,South West,North of Royston Walk,"Bristol, City of",0,930429,0,0,N,37,6/26/2009,2009,178600,13,0,600,U,0,UU,358860,5,PEN PARK ROAD,18
5,0,E06000023,0,422,South West,North of Royston Walk,"Bristol, City of",0,930429,0,5,S,57,6/26/2009,2009,178600,15,0,345,U,0,UU,358860,20,PEN PARK ROAD,7
4,2,E06000023,0,409,South West,North of Royston Walk,"Bristol, City of",0,930429,0,4,S,36,6/26/2009,2009,178600,18,0,349,U,0,UU,358860,32,PEN PARK ROAD,8
8,5,E06000023,0,419,South West,North of Royston Walk,"Bristol, City of",0,930429,0,9,S,46,6/26/2009,2009,178600,6,0,353,U,1,UU,358860,7,PEN PARK ROAD,9
8,1,E06000023,0,439,South West,North of Royston Walk,"Bristol, City of",0,930429,0,9,S,64,6/26/2009,2009,178600,6,0,359,U,1,UU,358860,3,PEN PARK ROAD,10
6,4,E06000023,2,494,South West,North of Royston Walk,"Bristol, City of",0,930429,1,11,S,73,6/26/2009,2009,178600,1,0,405,U,2,UU,358860,4,PEN PARK ROAD,11
5,0,E06000023,1,529,South West,North of Royston Walk,"Bristol, City of",0,930429,0,6,S,65,6/26/2009,2009,178600,5,0,453,U,0,UU,358860,6,PEN PARK ROAD,12
3,3,E06000023,2,580,South West,North of Royston Walk,"Bristol, City of",0,930429,0,5,S,57,6/26/2009,2009,178600,11,0,504,U,0,UU,358860,13,PEN PARK ROAD,13
4,3,E06000023,0,621,South West,North of Royston Walk,"Bristol, City of",0,930429,0,5,S,53,6/26/2009,2009,178600,9,0,551,U,1,UU,358860,9,PEN PARK ROAD,14
1,6,E06000023,0,560,South West,North of Royston Walk,"Bristol, City of",0,930429,0,1,S,55,6/26/2009,2009,178600,6,0,492,U,0,UU,358860,14,PEN PARK ROAD,15
1,7,E06000023,0,545,South West,North of Royston Walk,"Bristol, City of",0,930429,0,1,S,59,6/26/2009,2009,178600,12,0,466,U,0,UU,358860,12,PEN PARK ROAD,16
3,1,E06000023,0,560,South West,North of Royston Walk,"Bristol, City of",0,930429,0,3,S,56,6/26/2009,2009,178600,5,0,495,U,0,UU,358860,6,PEN PARK ROAD,17
4,9,E06000023,0,528,South West,North of Royston Walk,"Bristol, City of",0,930429,1,5,S,36,6/26/2009,2009,178600,8,0,470,U,0,UU,358860,4,PEN PARK ROAD,18
