HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
4,5,E06000024,0,183,South West,Nailsea,North Somerset,0,930450,2,8,E,19,3/19/2007,2007,170170,1,1,150,U,1,UU,346680,2,QUEENS ROAD,7
1,2,E06000024,0,344,South West,Nailsea,North Somerset,1,930450,0,2,E,28,3/19/2007,2007,170170,2,0,310,U,0,UU,346680,2,QUEENS ROAD,8
8,2,E06000024,1,212,South West,Nailsea,North Somerset,0,930450,0,14,E,27,3/19/2007,2007,170170,0,1,169,U,4,UU,346680,3,QUEENS ROAD,9
3,3,E06000024,0,180,South West,Nailsea,North Somerset,2,930450,0,7,E,20,3/19/2007,2007,170170,1,0,149,U,2,UU,346680,2,QUEENS ROAD,10
4,2,E06000024,0,176,South West,Nailsea,North Somerset,0,930450,1,7,E,27,3/19/2007,2007,170170,3,1,137,U,1,UU,346680,0,QUEENS ROAD,11
2,2,E06000024,1,153,South West,Nailsea,North Somerset,1,930450,1,6,E,24,3/19/2007,2007,170170,1,1,120,U,0,UU,346680,1,QUEENS ROAD,12
1,2,E06000024,2,190,South West,Nailsea,North Somerset,2,930450,3,9,E,15,3/19/2007,2007,170170,1,1,163,U,0,UU,346680,1,QUEENS ROAD,13
4,2,E06000024,0,227,South West,Nailsea,North Somerset,1,930450,1,10,E,21,3/19/2007,2007,170170,1,3,193,U,1,UU,346680,3,QUEENS ROAD,14
1,2,E06000024,2,220,South West,Nailsea,North Somerset,0,930450,0,5,E,18,3/19/2007,2007,170170,1,0,194,U,2,UU,346680,0,QUEENS ROAD,15
3,4,E06000024,0,223,South West,Nailsea,North Somerset,0,930450,0,4,E,24,3/19/2007,2007,170170,1,1,190,U,0,UU,346680,1,QUEENS ROAD,16
1,3,E06000024,0,274,South West,Nailsea,North Somerset,0,930450,2,4,E,17,3/19/2007,2007,170170,3,1,247,U,0,UU,346680,3,QUEENS ROAD,17
0,4,E06000024,0,187,South West,Nailsea,North Somerset,0,930450,1,1,E,8,3/19/2007,2007,170170,0,0,174,U,0,UU,346680,1,QUEENS ROAD,18
1,2,E06000024,0,144,South West,Nailsea,North Somerset,0,930450,0,3,W,21,3/19/2007,2007,170170,2,2,116,U,0,UU,346680,1,QUEENS ROAD,7
1,0,E06000024,0,237,South West,Nailsea,North Somerset,0,930450,0,2,W,36,3/19/2007,2007,170170,1,1,198,U,0,UU,346680,0,QUEENS ROAD,8
3,0,E06000024,2,54,South West,Nailsea,North Somerset,0,930450,0,7,W,19,3/19/2007,2007,170170,0,0,28,U,2,UU,346680,0,QUEENS ROAD,9
6,0,E06000024,0,119,South West,Nailsea,North Somerset,1,930450,2,11,W,16,3/19/2007,2007,170170,0,0,92,U,2,UU,346680,2,QUEENS ROAD,10
3,0,E06000024,1,125,South West,Nailsea,North Somerset,1,930450,1,6,W,26,3/19/2007,2007,170170,0,0,93,U,0,UU,346680,0,QUEENS ROAD,11
5,0,E06000024,1,142,South West,Nailsea,North Somerset,2,930450,1,13,W,21,3/19/2007,2007,170170,0,3,108,U,1,UU,346680,1,QUEENS ROAD,12
2,0,E06000024,1,111,South West,Nailsea,North Somerset,1,930450,0,6,W,20,3/19/2007,2007,170170,1,2,84,U,0,UU,346680,4,QUEENS ROAD,13
6,0,E06000024,1,155,South West,Nailsea,North Somerset,0,930450,3,12,W,21,3/19/2007,2007,170170,2,0,120,U,2,UU,346680,0,QUEENS ROAD,14
3,0,E06000024,3,240,South West,Nailsea,North Somerset,0,930450,0,9,W,18,3/19/2007,2007,170170,1,1,212,U,2,UU,346680,1,QUEENS ROAD,15
3,0,E06000024,0,175,South West,Nailsea,North Somerset,0,930450,1,5,W,14,3/19/2007,2007,170170,2,1,154,U,0,UU,346680,0,QUEENS ROAD,16
2,0,E06000024,0,156,South West,Nailsea,North Somerset,0,930450,0,3,W,19,3/19/2007,2007,170170,2,1,132,U,0,UU,346680,2,QUEENS ROAD,17
0,1,E06000024,0,213,South West,Nailsea,North Somerset,0,930450,1,2,W,8,3/19/2007,2007,170170,4,0,198,U,1,UU,346680,3,QUEENS ROAD,18
