HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
6,1,E06000025,374452,0,325,South West,A46(T),173920,South Gloucestershire,0,18500,1,7,E,60,10/3/2013,2013,172975,5,0,252,A420,379603,0,PR,375000,0,172774,LA Boundary,7
8,0,E06000025,374452,2,376,South West,A46(T),173920,South Gloucestershire,0,18500,2,12,E,68,10/3/2013,2013,172975,3,0,293,A420,379603,0,PR,375000,0,172774,LA Boundary,8
8,1,E06000025,374452,2,179,South West,A46(T),173920,South Gloucestershire,0,18500,1,15,E,39,10/3/2013,2013,172975,3,1,121,A420,379603,3,PR,375000,1,172774,LA Boundary,9
5,0,E06000025,374452,6,175,South West,A46(T),173920,South Gloucestershire,0,18500,0,15,E,42,10/3/2013,2013,172975,0,0,118,A420,379603,4,PR,375000,0,172774,LA Boundary,10
3,1,E06000025,374452,0,174,South West,A46(T),173920,South Gloucestershire,1,18500,1,9,E,37,10/3/2013,2013,172975,1,1,126,A420,379603,3,PR,375000,0,172774,LA Boundary,11
4,0,E06000025,374452,1,182,South West,A46(T),173920,South Gloucestershire,1,18500,1,11,E,26,10/3/2013,2013,172975,1,1,144,A420,379603,3,PR,375000,0,172774,LA Boundary,12
7,1,E06000025,374452,3,209,South West,A46(T),173920,South Gloucestershire,0,18500,2,16,E,46,10/3/2013,2013,172975,1,1,145,A420,379603,3,PR,375000,0,172774,LA Boundary,13
4,0,E06000025,374452,3,203,South West,A46(T),173920,South Gloucestershire,0,18500,1,11,E,32,10/3/2013,2013,172975,1,1,159,A420,379603,2,PR,375000,0,172774,LA Boundary,14
8,5,E06000025,374452,10,237,South West,A46(T),173920,South Gloucestershire,1,18500,1,27,E,35,10/3/2013,2013,172975,2,2,168,A420,379603,5,PR,375000,0,172774,LA Boundary,15
11,1,E06000025,374452,6,290,South West,A46(T),173920,South Gloucestershire,1,18500,2,24,E,37,10/3/2013,2013,172975,0,0,228,A420,379603,4,PR,375000,1,172774,LA Boundary,16
