HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
4,6,E06000022,0,395,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,5,N,48,5/18/2006,2006,164870,2,0,334,C,1,CR,356770,0,WELLS ROAD,7
1,6,E06000022,0,437,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,1,N,43,5/18/2006,2006,164870,2,0,385,C,0,CR,356770,0,WELLS ROAD,8
6,0,E06000022,0,247,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,6,N,32,5/18/2006,2006,164870,1,0,208,C,0,CR,356770,0,WELLS ROAD,9
7,0,E06000022,0,143,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,7,N,23,5/18/2006,2006,164870,1,0,112,C,0,CR,356770,0,WELLS ROAD,10
4,1,E06000022,0,140,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,4,N,16,5/18/2006,2006,164870,1,0,118,C,0,CR,356770,0,WELLS ROAD,11
1,0,E06000022,0,109,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,1,N,17,5/18/2006,2006,164870,1,0,90,C,0,CR,356770,0,WELLS ROAD,12
2,1,E06000022,0,105,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,3,N,18,5/18/2006,2006,164870,4,0,79,C,1,CR,356770,0,WELLS ROAD,13
1,1,E06000022,0,113,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,1,N,9,5/18/2006,2006,164870,1,0,101,C,0,CR,356770,1,WELLS ROAD,14
3,1,E06000022,0,130,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,4,N,21,5/18/2006,2006,164870,1,0,103,C,1,CR,356770,1,WELLS ROAD,15
1,2,E06000022,0,144,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,2,N,35,5/18/2006,2006,164870,0,0,105,C,1,CR,356770,0,WELLS ROAD,16
2,0,E06000022,0,154,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,2,N,21,5/18/2006,2006,164870,0,0,131,C,0,CR,356770,0,WELLS ROAD,17
1,0,E06000022,0,155,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,1,N,7,5/18/2006,2006,164870,0,0,147,C,0,CR,356770,0,WELLS ROAD,18
5,0,E06000022,0,124,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,5,S,39,5/18/2006,2006,164870,0,0,80,C,0,CR,356770,1,WELLS ROAD,7
2,1,E06000022,0,216,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,2,S,38,5/18/2006,2006,164870,0,0,175,C,0,CR,356770,1,WELLS ROAD,8
3,3,E06000022,0,101,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,3,S,17,5/18/2006,2006,164870,1,0,77,C,0,CR,356770,0,WELLS ROAD,9
3,1,E06000022,0,120,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,4,S,20,5/18/2006,2006,164870,4,0,91,C,1,CR,356770,1,WELLS ROAD,10
2,0,E06000022,0,121,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,2,S,27,5/18/2006,2006,164870,0,0,92,C,0,CR,356770,0,WELLS ROAD,11
4,0,E06000022,0,134,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,4,S,22,5/18/2006,2006,164870,0,0,108,C,0,CR,356770,0,WELLS ROAD,12
2,1,E06000022,0,130,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,2,S,13,5/18/2006,2006,164870,2,0,112,C,0,CR,356770,0,WELLS ROAD,13
3,1,E06000022,0,136,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,4,S,14,5/18/2006,2006,164870,1,0,116,C,1,CR,356770,3,WELLS ROAD,14
4,3,E06000022,0,189,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,4,S,20,5/18/2006,2006,164870,2,0,160,C,0,CR,356770,0,WELLS ROAD,15
2,0,E06000022,2,267,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,5,S,41,5/18/2006,2006,164870,4,0,217,C,1,CR,356770,0,WELLS ROAD,16
1,2,E06000022,0,363,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,1,S,28,5/18/2006,2006,164870,3,0,329,C,0,CR,356770,0,WELLS ROAD,17
0,1,E06000022,0,329,South West,North of Chew Magna - please find a safe place to park,Bath and North East Somerset,0,930444,0,0,S,17,5/18/2006,2006,164870,2,0,309,C,0,CR,356770,0,WELLS ROAD,18
