HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
11,20,E06000022,,374810,0,192,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,11,E,21,3/14/2003,2003,164540,2,0,138,A367,374550,0,PU,374700,0,164470,A4,7
2,9,E06000022,,374810,0,479,South West,,Avon St,164980,Bath and North East Somerset,2,7128,0,5,E,47,3/14/2003,2003,164540,7,0,411,A367,374550,1,PU,374700,1,164470,A4,8
5,9,E06000022,,374810,0,329,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,5,E,30,3/14/2003,2003,164540,3,0,282,A367,374550,0,PU,374700,1,164470,A4,9
5,14,E06000022,,374810,0,280,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,5,E,32,3/14/2003,2003,164540,4,0,225,A367,374550,0,PU,374700,0,164470,A4,10
6,6,E06000022,,374810,0,294,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,6,E,35,3/14/2003,2003,164540,2,0,245,A367,374550,0,PU,374700,1,164470,A4,11
7,18,E06000022,,374810,0,324,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,7,E,34,3/14/2003,2003,164540,4,0,261,A367,374550,0,PU,374700,2,164470,A4,12
3,22,E06000022,,374810,0,310,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,3,E,30,3/14/2003,2003,164540,1,0,254,A367,374550,0,PU,374700,0,164470,A4,13
6,17,E06000022,,374810,0,322,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,6,E,28,3/14/2003,2003,164540,4,0,267,A367,374550,0,PU,374700,1,164470,A4,14
2,22,E06000022,,374810,2,324,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,4,E,24,3/14/2003,2003,164540,5,0,269,A367,374550,0,PU,374700,4,164470,A4,15
4,19,E06000022,,374810,0,377,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,4,E,23,3/14/2003,2003,164540,8,0,323,A367,374550,0,PU,374700,0,164470,A4,16
4,7,E06000022,,374810,0,297,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,4,E,16,3/14/2003,2003,164540,6,0,264,A367,374550,0,PU,374700,0,164470,A4,17
1,4,E06000022,,374810,0,216,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,1,E,7,3/14/2003,2003,164540,9,0,195,A367,374550,0,PU,374700,0,164470,A4,18
4,2,E06000022,,374810,0,234,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,4,W,31,3/14/2003,2003,164540,4,0,193,A367,374550,0,PU,374700,0,164470,A4,7
3,0,E06000022,,374810,0,328,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,4,W,25,3/14/2003,2003,164540,6,0,293,A367,374550,1,PU,374700,3,164470,A4,8
7,2,E06000022,,374810,0,364,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,7,W,32,3/14/2003,2003,164540,1,0,322,A367,374550,0,PU,374700,1,164470,A4,9
4,11,E06000022,,374810,0,449,South West,,Avon St,164980,Bath and North East Somerset,0,7128,1,5,W,35,3/14/2003,2003,164540,5,0,393,A367,374550,0,PU,374700,1,164470,A4,10
4,7,E06000022,,374810,0,464,South West,,Avon St,164980,Bath and North East Somerset,1,7128,0,5,W,40,3/14/2003,2003,164540,3,0,409,A367,374550,0,PU,374700,3,164470,A4,11
4,11,E06000022,,374810,0,459,South West,,Avon St,164980,Bath and North East Somerset,1,7128,0,5,W,39,3/14/2003,2003,164540,4,0,400,A367,374550,0,PU,374700,7,164470,A4,12
5,3,E06000022,,374810,0,407,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,5,W,44,3/14/2003,2003,164540,10,0,345,A367,374550,0,PU,374700,5,164470,A4,13
5,5,E06000022,,374810,1,446,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,6,W,47,3/14/2003,2003,164540,4,0,384,A367,374550,0,PU,374700,0,164470,A4,14
5,4,E06000022,,374810,0,468,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,5,W,40,3/14/2003,2003,164540,4,0,415,A367,374550,0,PU,374700,7,164470,A4,15
2,2,E06000022,,374810,1,491,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,3,W,36,3/14/2003,2003,164540,13,0,437,A367,374550,0,PU,374700,9,164470,A4,16
2,3,E06000022,,374810,0,445,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,2,W,22,3/14/2003,2003,164540,11,0,407,A367,374550,0,PU,374700,5,164470,A4,17
3,19,E06000022,,374810,0,404,South West,,Avon St,164980,Bath and North East Somerset,0,7128,0,3,W,13,3/14/2003,2003,164540,6,0,363,A367,374550,0,PU,374700,7,164470,A4,18
9,6,E06000024,,342640,3,371,South West,,A371 Sidcot Lane,158008,North Somerset,0,8516,2,19,N,46,3/14/2003,2003,157630,3,2,297,A38,343414,3,PR,343000,0,157350,A38 Star,7
3,2,E06000024,,342640,1,435,South West,,A371 Sidcot Lane,158008,North Somerset,2,8516,2,16,N,52,3/14/2003,2003,157630,3,4,362,A38,343414,4,PR,343000,0,157350,A38 Star,8
10,2,E06000024,,342640,1,321,South West,,A371 Sidcot Lane,158008,North Somerset,2,8516,3,24,N,49,3/14/2003,2003,157630,2,4,244,A38,343414,4,PR,343000,0,157350,A38 Star,9
