HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
16,10,E06000022,,362907,5,797,South West,,A362,156853,Bath and North East Somerset,5,46389,11,46,N,139,9/13/2011,2011,156000,15,6,587,A37,362935,3,PR,362930,1,155448,A39,7
30,4,E06000022,,362907,4,773,South West,,A362,156853,Bath and North East Somerset,1,46389,9,62,N,120,9/13/2011,2011,156000,11,12,576,A37,362935,6,PR,362930,0,155448,A39,8
18,2,E06000022,,362907,3,536,South West,,A362,156853,Bath and North East Somerset,0,46389,7,40,N,90,9/13/2011,2011,156000,12,8,392,A37,362935,4,PR,362930,0,155448,A39,9
27,3,E06000022,,362907,10,479,South West,,A362,156853,Bath and North East Somerset,1,46389,15,55,N,80,9/13/2011,2011,156000,5,1,336,A37,362935,1,PR,362930,2,155448,A39,10
31,6,E06000022,,362907,3,508,South West,,A362,156853,Bath and North East Somerset,2,46389,18,68,N,81,9/13/2011,2011,156000,1,2,352,A37,362935,12,PR,362930,0,155448,A39,11
23,6,E06000022,,362907,2,520,South West,,A362,156853,Bath and North East Somerset,0,46389,7,46,N,113,9/13/2011,2011,156000,4,11,351,A37,362935,3,PR,362930,1,155448,A39,12
23,2,E06000022,,362907,6,502,South West,,A362,156853,Bath and North East Somerset,1,46389,10,53,N,117,9/13/2011,2011,156000,1,8,329,A37,362935,5,PR,362930,0,155448,A39,13
27,5,E06000022,,362907,5,562,South West,,A362,156853,Bath and North East Somerset,2,46389,11,55,N,118,9/13/2011,2011,156000,2,5,382,A37,362935,5,PR,362930,0,155448,A39,14
39,7,E06000022,,362907,4,624,South West,,A362,156853,Bath and North East Somerset,2,46389,5,69,N,137,9/13/2011,2011,156000,2,13,409,A37,362935,6,PR,362930,2,155448,A39,15
24,7,E06000022,,362907,3,702,South West,,A362,156853,Bath and North East Somerset,1,46389,9,48,N,131,9/13/2011,2011,156000,5,5,511,A37,362935,6,PR,362930,0,155448,A39,16
13,3,E06000022,,362907,0,768,South West,,A362,156853,Bath and North East Somerset,2,46389,4,25,N,108,9/13/2011,2011,156000,1,4,631,A37,362935,2,PR,362930,0,155448,A39,17
6,6,E06000022,,362907,1,644,South West,,A362,156853,Bath and North East Somerset,2,46389,3,23,N,88,9/13/2011,2011,156000,4,10,523,A37,362935,1,PR,362930,5,155448,A39,18
38,3,E06000022,,362907,3,666,South West,,A362,156853,Bath and North East Somerset,0,46389,15,67,S,134,9/13/2011,2011,156000,3,2,459,A37,362935,9,PR,362930,0,155448,A39,7
46,10,E06000022,,362907,3,653,South West,,A362,156853,Bath and North East Somerset,2,46389,10,70,S,150,9/13/2011,2011,156000,2,3,421,A37,362935,6,PR,362930,0,155448,A39,8
23,7,E06000022,,362907,3,531,South West,,A362,156853,Bath and North East Somerset,3,46389,10,51,S,131,9/13/2011,2011,156000,2,6,340,A37,362935,6,PR,362930,2,155448,A39,9
14,6,E06000022,,362907,2,545,South West,,A362,156853,Bath and North East Somerset,2,46389,9,43,S,106,9/13/2011,2011,156000,4,12,386,A37,362935,4,PR,362930,0,155448,A39,10
24,2,E06000022,,362907,5,459,South West,,A362,156853,Bath and North East Somerset,3,46389,9,56,S,89,9/13/2011,2011,156000,0,7,312,A37,362935,8,PR,362930,1,155448,A39,11
18,6,E06000022,,362907,2,463,South West,,A362,156853,Bath and North East Somerset,3,46389,9,50,S,80,9/13/2011,2011,156000,4,12,323,A37,362935,6,PR,362930,1,155448,A39,12
28,5,E06000022,,362907,3,494,South West,,A362,156853,Bath and North East Somerset,8,46389,11,60,S,58,9/13/2011,2011,156000,1,3,370,A37,362935,7,PR,362930,0,155448,A39,13
12,8,E06000022,,362907,6,485,South West,,A362,156853,Bath and North East Somerset,1,46389,14,41,S,70,9/13/2011,2011,156000,1,3,365,A37,362935,5,PR,362930,2,155448,A39,14
25,6,E06000022,,362907,7,563,South West,,A362,156853,Bath and North East Somerset,1,46389,11,51,S,103,9/13/2011,2011,156000,4,3,399,A37,362935,4,PR,362930,0,155448,A39,15
20,10,E06000022,,362907,3,757,South West,,A362,156853,Bath and North East Somerset,1,46389,9,42,S,145,9/13/2011,2011,156000,15,7,545,A37,362935,2,PR,362930,1,155448,A39,16
26,9,E06000022,,362907,2,776,South West,,A362,156853,Bath and North East Somerset,1,46389,5,38,S,79,9/13/2011,2011,156000,11,1,639,A37,362935,3,PR,362930,0,155448,A39,17
11,6,E06000022,,362907,2,606,South West,,A362,156853,Bath and North East Somerset,1,46389,4,23,S,67,9/13/2011,2011,156000,13,3,497,A37,362935,2,PR,362930,0,155448,A39,18
28,8,E06000023,,359530,3,2318,South West,,A4044,174060,"Bristol, City of",7,57291,5,60,N,303,9/13/2011,2011,173930,17,10,1930,A4032,360000,7,PU,359900,1,173566,M32,7
35,20,E06000023,,359530,5,2150,South West,,A4044,174060,"Bristol, City of",5,57291,6,67,N,201,9/13/2011,2011,173930,33,8,1829,A4032,360000,8,PU,359900,0,173566,M32,8
31,20,E06000023,,359530,1,1424,South West,,A4044,174060,"Bristol, City of",1,57291,5,53,N,228,9/13/2011,2011,173930,7,13,1116,A4032,360000,2,PU,359900,0,173566,M32,9
47,23,E06000023,,359530,4,1241,South West,,A4044,174060,"Bristol, City of",10,57291,4,75,N,184,9/13/2011,2011,173930,2,6,957,A4032,360000,4,PU,359900,0,173566,M32,10
32,20,E06000023,,359530,9,1511,South West,,A4044,174060,"Bristol, City of",1,57291,3,63,N,264,9/13/2011,2011,173930,4,7,1160,A4032,360000,11,PU,359900,1,173566,M32,11
42,13,E06000023,,359530,4,1688,South West,,A4044,174060,"Bristol, City of",2,57291,9,70,N,279,9/13/2011,2011,173930,8,3,1318,A4032,360000,10,PU,359900,0,173566,M32,12
