HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
55,38,E06000023,360440,8,1641,South West,Lawrence Hill roundabout,173950,"Bristol, City of",1,18042,7,90,N,341,10/24/2012,2012,173701,18,9,1154,A4320,360430,10,PU,360450,8,173463,A432,7
56,10,E06000023,360440,8,1637,South West,Lawrence Hill roundabout,173950,"Bristol, City of",3,18042,9,89,N,281,10/24/2012,2012,173701,60,7,1197,A4320,360430,6,PU,360450,11,173463,A432,8
47,7,E06000023,360440,4,1341,South West,Lawrence Hill roundabout,173950,"Bristol, City of",1,18042,9,81,N,295,10/24/2012,2012,173701,15,10,943,A4320,360430,10,PU,360450,2,173463,A432,9
65,13,E06000023,360440,4,1105,South West,Lawrence Hill roundabout,173950,"Bristol, City of",2,18042,25,110,N,185,10/24/2012,2012,173701,4,4,793,A4320,360430,10,PU,360450,0,173463,A432,10
42,3,E06000023,360440,4,1126,South West,Lawrence Hill roundabout,173950,"Bristol, City of",5,18042,7,72,N,255,10/24/2012,2012,173701,8,10,788,A4320,360430,4,PU,360450,11,173463,A432,11
46,5,E06000023,360440,4,1284,South West,Lawrence Hill roundabout,173950,"Bristol, City of",2,18042,19,95,N,198,10/24/2012,2012,173701,6,8,980,A4320,360430,16,PU,360450,5,173463,A432,12
43,1,E06000023,360440,6,1316,South West,Lawrence Hill roundabout,173950,"Bristol, City of",3,18042,6,73,N,228,10/24/2012,2012,173701,10,7,1004,A4320,360430,8,PU,360450,1,173463,A432,13
48,15,E06000023,360440,3,1284,South West,Lawrence Hill roundabout,173950,"Bristol, City of",1,18042,8,76,N,222,10/24/2012,2012,173701,13,7,958,A4320,360430,9,PU,360450,2,173463,A432,14
21,6,E06000023,360440,3,1453,South West,Lawrence Hill roundabout,173950,"Bristol, City of",4,18042,9,53,N,240,10/24/2012,2012,173701,12,11,1142,A4320,360430,5,PU,360450,5,173463,A432,15
27,6,E06000023,360440,2,1686,South West,Lawrence Hill roundabout,173950,"Bristol, City of",1,18042,5,43,N,206,10/24/2012,2012,173701,112,3,1319,A4320,360430,5,PU,360450,4,173463,A432,16
15,0,E06000023,360440,1,1713,South West,Lawrence Hill roundabout,173950,"Bristol, City of",1,18042,5,26,N,168,10/24/2012,2012,173701,35,3,1484,A4320,360430,1,PU,360450,12,173463,A432,17
11,2,E06000023,360440,1,1246,South West,Lawrence Hill roundabout,173950,"Bristol, City of",0,18042,8,23,N,89,10/24/2012,2012,173701,16,3,1116,A4320,360430,0,PU,360450,15,173463,A432,18
27,3,E06000023,360440,5,1601,South West,Lawrence Hill roundabout,173950,"Bristol, City of",3,18042,12,58,S,270,10/24/2012,2012,173701,23,5,1247,A4320,360430,6,PU,360450,10,173463,A432,7
30,4,E06000023,360440,5,1785,South West,Lawrence Hill roundabout,173950,"Bristol, City of",11,18042,15,78,S,275,10/24/2012,2012,173701,20,9,1408,A4320,360430,8,PU,360450,23,173463,A432,8
52,7,E06000023,360440,4,1276,South West,Lawrence Hill roundabout,173950,"Bristol, City of",6,18042,13,93,S,292,10/24/2012,2012,173701,11,9,873,A4320,360430,9,PU,360450,8,173463,A432,9
48,5,E06000023,360440,0,1125,South West,Lawrence Hill roundabout,173950,"Bristol, City of",6,18042,4,74,S,273,10/24/2012,2012,173701,7,11,766,A4320,360430,5,PU,360450,6,173463,A432,10
41,4,E06000023,360440,7,1196,South West,Lawrence Hill roundabout,173950,"Bristol, City of",1,18042,15,83,S,304,10/24/2012,2012,173701,7,10,798,A4320,360430,9,PU,360450,2,173463,A432,11
41,10,E06000023,360440,0,1247,South West,Lawrence Hill roundabout,173950,"Bristol, City of",12,18042,7,69,S,289,10/24/2012,2012,173701,4,4,875,A4320,360430,5,PU,360450,3,173463,A432,12
51,3,E06000023,360440,5,1305,South West,Lawrence Hill roundabout,173950,"Bristol, City of",4,18042,9,93,S,282,10/24/2012,2012,173701,11,13,916,A4320,360430,11,PU,360450,5,173463,A432,13
48,7,E06000023,360440,1,1285,South West,Lawrence Hill roundabout,173950,"Bristol, City of",5,18042,10,75,S,279,10/24/2012,2012,173701,14,6,910,A4320,360430,5,PU,360450,1,173463,A432,14
34,11,E06000023,360440,7,1343,South West,Lawrence Hill roundabout,173950,"Bristol, City of",3,18042,8,69,S,319,10/24/2012,2012,173701,17,6,927,A4320,360430,11,PU,360450,6,173463,A432,15
33,18,E06000023,360440,0,1725,South West,Lawrence Hill roundabout,173950,"Bristol, City of",5,18042,6,50,S,347,10/24/2012,2012,173701,26,2,1284,A4320,360430,4,PU,360450,8,173463,A432,16
21,3,E06000023,360440,0,1731,South West,Lawrence Hill roundabout,173950,"Bristol, City of",2,18042,4,31,S,268,10/24/2012,2012,173701,19,3,1410,A4320,360430,1,PU,360450,10,173463,A432,17
10,21,E06000023,360440,0,1569,South West,Lawrence Hill roundabout,173950,"Bristol, City of",3,18042,0,17,S,164,10/24/2012,2012,173701,19,3,1348,A4320,360430,1,PU,360450,7,173463,A432,18
