HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000023,0,46,South West,East of Hill View,"Bristol, City of",0,946795,0,0,E,4,5/10/2011,2011,177015,0,0,42,U,0,UU,358164,8,SOUTH CROFT,7
0,0,E06000023,0,67,South West,East of Hill View,"Bristol, City of",0,946795,0,0,E,4,5/10/2011,2011,177015,2,0,61,U,0,UU,358164,9,SOUTH CROFT,8
0,2,E06000023,0,70,South West,East of Hill View,"Bristol, City of",0,946795,0,0,E,7,5/10/2011,2011,177015,1,0,60,U,0,UU,358164,3,SOUTH CROFT,9
0,0,E06000023,0,45,South West,East of Hill View,"Bristol, City of",0,946795,0,1,E,6,5/10/2011,2011,177015,0,0,38,U,1,UU,358164,1,SOUTH CROFT,10
0,0,E06000023,0,37,South West,East of Hill View,"Bristol, City of",0,946795,0,0,E,6,5/10/2011,2011,177015,0,0,31,U,0,UU,358164,0,SOUTH CROFT,11
10,0,E06000023,0,61,South West,East of Hill View,"Bristol, City of",0,946795,0,10,E,3,5/10/2011,2011,177015,0,0,48,U,0,UU,358164,1,SOUTH CROFT,12
0,0,E06000023,0,32,South West,East of Hill View,"Bristol, City of",0,946795,0,0,E,6,5/10/2011,2011,177015,0,0,26,U,0,UU,358164,3,SOUTH CROFT,13
0,0,E06000023,0,44,South West,East of Hill View,"Bristol, City of",0,946795,0,0,E,0,5/10/2011,2011,177015,0,0,44,U,0,UU,358164,0,SOUTH CROFT,14
0,0,E06000023,0,58,South West,East of Hill View,"Bristol, City of",0,946795,0,0,E,6,5/10/2011,2011,177015,1,0,51,U,0,UU,358164,2,SOUTH CROFT,15
0,0,E06000023,0,49,South West,East of Hill View,"Bristol, City of",0,946795,0,0,E,5,5/10/2011,2011,177015,0,0,44,U,0,UU,358164,5,SOUTH CROFT,16
0,0,E06000023,0,73,South West,East of Hill View,"Bristol, City of",0,946795,0,0,E,0,5/10/2011,2011,177015,1,0,72,U,0,UU,358164,8,SOUTH CROFT,17
0,1,E06000023,0,44,South West,East of Hill View,"Bristol, City of",0,946795,0,0,E,4,5/10/2011,2011,177015,0,0,39,U,0,UU,358164,1,SOUTH CROFT,18
0,0,E06000023,0,27,South West,East of Hill View,"Bristol, City of",0,946795,0,0,W,1,5/10/2011,2011,177015,0,0,26,U,0,UU,358164,4,SOUTH CROFT,7
0,0,E06000023,0,41,South West,East of Hill View,"Bristol, City of",0,946795,0,0,W,3,5/10/2011,2011,177015,0,0,38,U,0,UU,358164,9,SOUTH CROFT,8
1,0,E06000023,0,28,South West,East of Hill View,"Bristol, City of",0,946795,0,1,W,0,5/10/2011,2011,177015,0,0,27,U,0,UU,358164,4,SOUTH CROFT,9
3,0,E06000023,0,31,South West,East of Hill View,"Bristol, City of",0,946795,0,4,W,4,5/10/2011,2011,177015,0,0,23,U,1,UU,358164,1,SOUTH CROFT,10
0,0,E06000023,0,18,South West,East of Hill View,"Bristol, City of",0,946795,0,0,W,4,5/10/2011,2011,177015,0,0,14,U,0,UU,358164,1,SOUTH CROFT,11
0,0,E06000023,0,32,South West,East of Hill View,"Bristol, City of",0,946795,0,0,W,7,5/10/2011,2011,177015,0,0,25,U,0,UU,358164,3,SOUTH CROFT,12
0,0,E06000023,0,29,South West,East of Hill View,"Bristol, City of",0,946795,0,0,W,3,5/10/2011,2011,177015,0,0,26,U,0,UU,358164,1,SOUTH CROFT,13
0,0,E06000023,0,19,South West,East of Hill View,"Bristol, City of",0,946795,0,0,W,3,5/10/2011,2011,177015,0,0,16,U,0,UU,358164,2,SOUTH CROFT,14
0,0,E06000023,0,28,South West,East of Hill View,"Bristol, City of",0,946795,0,0,W,2,5/10/2011,2011,177015,0,0,26,U,0,UU,358164,0,SOUTH CROFT,15
0,0,E06000023,0,32,South West,East of Hill View,"Bristol, City of",0,946795,0,0,W,4,5/10/2011,2011,177015,0,0,28,U,0,UU,358164,3,SOUTH CROFT,16
0,0,E06000023,0,31,South West,East of Hill View,"Bristol, City of",0,946795,0,0,W,2,5/10/2011,2011,177015,0,0,29,U,0,UU,358164,8,SOUTH CROFT,17
0,0,E06000023,0,29,South West,East of Hill View,"Bristol, City of",0,946795,0,0,W,1,5/10/2011,2011,177015,0,0,28,U,0,UU,358164,2,SOUTH CROFT,18
2,4,E06000025,0,168,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,2,N,22,5/10/2011,2011,184035,3,0,137,B4055,0,BR,356199,1,MARSH COMMON ROAD,7
3,4,E06000025,0,252,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,3,N,41,5/10/2011,2011,184035,4,0,200,B4055,0,BR,356199,1,MARSH COMMON ROAD,8
0,2,E06000025,0,175,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,0,N,22,5/10/2011,2011,184035,0,0,151,B4055,0,BR,356199,2,MARSH COMMON ROAD,9
0,1,E06000025,0,110,South West,South of Ellinghurst Farm,South Gloucestershire,1,947485,0,1,N,18,5/10/2011,2011,184035,1,0,89,B4055,0,BR,356199,0,MARSH COMMON ROAD,10
1,2,E06000025,0,122,South West,South of Ellinghurst Farm,South Gloucestershire,1,947485,0,2,N,18,5/10/2011,2011,184035,0,0,100,B4055,0,BR,356199,0,MARSH COMMON ROAD,11
0,1,E06000025,0,143,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,0,N,26,5/10/2011,2011,184035,3,0,113,B4055,0,BR,356199,0,MARSH COMMON ROAD,12
2,1,E06000025,0,135,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,2,N,20,5/10/2011,2011,184035,1,0,111,B4055,0,BR,356199,0,MARSH COMMON ROAD,13
1,0,E06000025,0,134,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,1,N,14,5/10/2011,2011,184035,2,0,117,B4055,0,BR,356199,1,MARSH COMMON ROAD,14
4,2,E06000025,0,170,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,4,N,33,5/10/2011,2011,184035,3,0,128,B4055,0,BR,356199,1,MARSH COMMON ROAD,15
4,6,E06000025,0,203,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,4,N,22,5/10/2011,2011,184035,6,0,165,B4055,0,BR,356199,1,MARSH COMMON ROAD,16
1,1,E06000025,0,204,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,1,N,28,5/10/2011,2011,184035,3,0,171,B4055,0,BR,356199,2,MARSH COMMON ROAD,17
0,3,E06000025,0,121,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,0,N,6,5/10/2011,2011,184035,0,0,112,B4055,0,BR,356199,0,MARSH COMMON ROAD,18
3,8,E06000025,0,111,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,3,S,14,5/10/2011,2011,184035,3,0,83,B4055,0,BR,356199,0,MARSH COMMON ROAD,7
0,3,E06000025,0,164,South West,South of Ellinghurst Farm,South Gloucestershire,0,947485,0,1,S,34,5/10/2011,2011,184035,3,0,123,B4055,1,BR,356199,2,MARSH COMMON ROAD,8
