HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
28,3,E06000022,,371367,0,363,South West,,A4(T),164810,Bath and North East Somerset,4,16122,8,44,E,60,7/12/2002,2002,165000,11,3,245,A36,372440,1,PR,372200,0,165575,Connection Rd,7
36,1,E06000022,,371367,2,466,South West,,A4(T),164810,Bath and North East Somerset,3,16122,3,51,E,61,7/12/2002,2002,165000,12,3,341,A36,372440,4,PR,372200,3,165575,Connection Rd,8
21,5,E06000022,,371367,2,403,South West,,A4(T),164810,Bath and North East Somerset,2,16122,4,37,E,72,7/12/2002,2002,165000,5,5,284,A36,372440,3,PR,372200,2,165575,Connection Rd,9
32,6,E06000022,,371367,2,409,South West,,A4(T),164810,Bath and North East Somerset,0,16122,3,47,E,65,7/12/2002,2002,165000,4,4,287,A36,372440,6,PR,372200,1,165575,Connection Rd,10
19,1,E06000022,,371367,3,418,South West,,A4(T),164810,Bath and North East Somerset,3,16122,7,38,E,72,7/12/2002,2002,165000,3,1,304,A36,372440,5,PR,372200,1,165575,Connection Rd,11
20,4,E06000022,,371367,0,390,South West,,A4(T),164810,Bath and North East Somerset,1,16122,4,28,E,47,7/12/2002,2002,165000,5,1,306,A36,372440,2,PR,372200,0,165575,Connection Rd,12
25,1,E06000022,,371367,4,428,South West,,A4(T),164810,Bath and North East Somerset,0,16122,1,32,E,34,7/12/2002,2002,165000,8,2,353,A36,372440,0,PR,372200,0,165575,Connection Rd,13
18,2,E06000022,,371367,1,397,South West,,A4(T),164810,Bath and North East Somerset,3,16122,5,30,E,40,7/12/2002,2002,165000,5,1,320,A36,372440,2,PR,372200,0,165575,Connection Rd,14
11,2,E06000022,,371367,6,453,South West,,A4(T),164810,Bath and North East Somerset,0,16122,3,25,E,54,7/12/2002,2002,165000,5,3,367,A36,372440,2,PR,372200,1,165575,Connection Rd,15
13,8,E06000022,,371367,0,467,South West,,A4(T),164810,Bath and North East Somerset,0,16122,0,15,E,53,7/12/2002,2002,165000,7,2,384,A36,372440,0,PR,372200,2,165575,Connection Rd,16
10,4,E06000022,,371367,0,503,South West,,A4(T),164810,Bath and North East Somerset,0,16122,2,14,E,34,7/12/2002,2002,165000,11,2,440,A36,372440,0,PR,372200,0,165575,Connection Rd,17
6,5,E06000022,,371367,0,383,South West,,A4(T),164810,Bath and North East Somerset,0,16122,2,11,E,30,7/12/2002,2002,165000,6,2,331,A36,372440,1,PR,372200,2,165575,Connection Rd,18
11,5,E06000022,,371367,4,418,South West,,A4(T),164810,Bath and North East Somerset,3,16122,6,29,W,74,7/12/2002,2002,165000,8,3,302,A36,372440,2,PR,372200,1,165575,Connection Rd,7
16,6,E06000022,,371367,2,600,South West,,A4(T),164810,Bath and North East Somerset,4,16122,2,31,W,76,7/12/2002,2002,165000,12,4,475,A36,372440,3,PR,372200,2,165575,Connection Rd,8
29,3,E06000022,,371367,4,479,South West,,A4(T),164810,Bath and North East Somerset,1,16122,7,48,W,75,7/12/2002,2002,165000,4,4,349,A36,372440,3,PR,372200,1,165575,Connection Rd,9
18,9,E06000022,,371367,0,471,South West,,A4(T),164810,Bath and North East Somerset,2,16122,5,33,W,80,7/12/2002,2002,165000,3,7,346,A36,372440,1,PR,372200,0,165575,Connection Rd,10
27,3,E06000022,,371367,2,478,South West,,A4(T),164810,Bath and North East Somerset,3,16122,3,43,W,77,7/12/2002,2002,165000,5,5,350,A36,372440,3,PR,372200,1,165575,Connection Rd,11
29,4,E06000022,,371367,2,513,South West,,A4(T),164810,Bath and North East Somerset,4,16122,2,44,W,72,7/12/2002,2002,165000,7,7,386,A36,372440,0,PR,372200,1,165575,Connection Rd,12
21,5,E06000022,,371367,3,573,South West,,A4(T),164810,Bath and North East Somerset,2,16122,5,35,W,63,7/12/2002,2002,165000,10,0,460,A36,372440,4,PR,372200,0,165575,Connection Rd,13
16,4,E06000022,,371367,2,560,South West,,A4(T),164810,Bath and North East Somerset,2,16122,3,24,W,85,7/12/2002,2002,165000,13,1,434,A36,372440,0,PR,372200,1,165575,Connection Rd,14
16,5,E06000022,,371367,4,637,South West,,A4(T),164810,Bath and North East Somerset,2,16122,6,38,W,88,7/12/2002,2002,165000,11,4,495,A36,372440,6,PR,372200,0,165575,Connection Rd,15
13,5,E06000022,,371367,2,682,South West,,A4(T),164810,Bath and North East Somerset,2,16122,4,24,W,78,7/12/2002,2002,165000,17,1,558,A36,372440,2,PR,372200,2,165575,Connection Rd,16
12,2,E06000022,,371367,1,779,South West,,A4(T),164810,Bath and North East Somerset,0,16122,9,24,W,58,7/12/2002,2002,165000,13,1,682,A36,372440,1,PR,372200,0,165575,Connection Rd,17
9,5,E06000022,,371367,1,512,South West,,A4(T),164810,Bath and North East Somerset,1,16122,2,17,W,42,7/12/2002,2002,165000,9,3,439,A36,372440,1,PR,372200,2,165575,Connection Rd,18
0,4,E06000022,Catherine Way,,0,40,South West,,,,Bath and North East Somerset,0,964896,0,0,S,12,7/12/2002,2002,168000,1,0,23,U,,0,UU,378100,0,,,7
0,5,E06000022,Catherine Way,,0,34,South West,,,,Bath and North East Somerset,0,964896,0,0,S,6,7/12/2002,2002,168000,0,0,23,U,,0,UU,378100,0,,,8
0,5,E06000022,Catherine Way,,0,29,South West,,,,Bath and North East Somerset,0,964896,0,0,S,1,7/12/2002,2002,168000,0,0,23,U,,0,UU,378100,0,,,9
1,3,E06000022,Catherine Way,,0,30,South West,,,,Bath and North East Somerset,0,964896,0,1,S,3,7/12/2002,2002,168000,1,0,22,U,,0,UU,378100,0,,,10
0,3,E06000022,Catherine Way,,0,24,South West,,,,Bath and North East Somerset,0,964896,0,0,S,7,7/12/2002,2002,168000,0,0,14,U,,0,UU,378100,0,,,11
0,3,E06000022,Catherine Way,,0,25,South West,,,,Bath and North East Somerset,0,964896,0,0,S,2,7/12/2002,2002,168000,2,0,18,U,,0,UU,378100,0,,,12
0,3,E06000022,Catherine Way,,0,13,South West,,,,Bath and North East Somerset,0,964896,0,0,S,2,7/12/2002,2002,168000,0,0,8,U,,0,UU,378100,0,,,13
0,3,E06000022,Catherine Way,,0,18,South West,,,,Bath and North East Somerset,0,964896,0,0,S,3,7/12/2002,2002,168000,0,0,12,U,,0,UU,378100,0,,,14
1,5,E06000022,Catherine Way,,0,27,South West,,,,Bath and North East Somerset,0,964896,0,1,S,3,7/12/2002,2002,168000,0,0,18,U,,0,UU,378100,0,,,15
0,5,E06000022,Catherine Way,,0,27,South West,,,,Bath and North East Somerset,0,964896,0,0,S,1,7/12/2002,2002,168000,0,0,21,U,,0,UU,378100,0,,,16
0,3,E06000022,Catherine Way,,0,24,South West,,,,Bath and North East Somerset,0,964896,0,0,S,3,7/12/2002,2002,168000,0,0,18,U,,0,UU,378100,0,,,17
