HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
6,13,E06000023,0,390,South West,West of St Edyths Road,"Bristol, City of",1,946753,0,9,E,71,10/16/2015,2015,176782,3,1,294,B4054,1,BU,355060,1,SHIREHAMPTON ROAD,7
4,11,E06000023,1,526,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,7,E,91,10/16/2015,2015,176782,3,0,414,B4054,2,BU,355060,3,SHIREHAMPTON ROAD,8
6,8,E06000023,1,354,South West,West of St Edyths Road,"Bristol, City of",1,946753,0,10,E,71,10/16/2015,2015,176782,0,0,265,B4054,2,BU,355060,2,SHIREHAMPTON ROAD,9
6,7,E06000023,1,291,South West,West of St Edyths Road,"Bristol, City of",1,946753,0,12,E,63,10/16/2015,2015,176782,2,0,207,B4054,4,BU,355060,0,SHIREHAMPTON ROAD,10
3,7,E06000023,0,255,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,5,E,53,10/16/2015,2015,176782,1,0,189,B4054,2,BU,355060,1,SHIREHAMPTON ROAD,11
1,5,E06000023,1,316,South West,West of St Edyths Road,"Bristol, City of",1,946753,0,4,E,52,10/16/2015,2015,176782,2,0,253,B4054,1,BU,355060,0,SHIREHAMPTON ROAD,12
8,5,E06000023,1,343,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,10,E,53,10/16/2015,2015,176782,1,0,274,B4054,1,BU,355060,2,SHIREHAMPTON ROAD,13
2,7,E06000023,0,328,South West,West of St Edyths Road,"Bristol, City of",1,946753,0,6,E,50,10/16/2015,2015,176782,7,0,258,B4054,3,BU,355060,5,SHIREHAMPTON ROAD,14
3,16,E06000023,2,478,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,6,E,57,10/16/2015,2015,176782,2,0,397,B4054,1,BU,355060,5,SHIREHAMPTON ROAD,15
4,5,E06000023,0,532,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,4,E,39,10/16/2015,2015,176782,7,0,477,B4054,0,BU,355060,11,SHIREHAMPTON ROAD,16
