HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
22,7,E06000022,375490,5,675,South West,A3062 roundabout,165209,Bath and North East Somerset,4,27024,5,48,N,93,10/18/2006,2006,165000,8,8,519,A36,375637,4,PU,375640,5,164250,Sydney Place,7
29,11,E06000022,375490,4,765,South West,A3062 roundabout,165209,Bath and North East Somerset,4,27024,0,43,N,62,10/18/2006,2006,165000,12,3,637,A36,375637,3,PU,375640,2,164250,Sydney Place,8
43,13,E06000022,375490,1,685,South West,A3062 roundabout,165209,Bath and North East Somerset,4,27024,5,67,N,118,10/18/2006,2006,165000,8,7,479,A36,375637,7,PU,375640,7,164250,Sydney Place,9
45,11,E06000022,375490,2,664,South West,A3062 roundabout,165209,Bath and North East Somerset,2,27024,7,68,N,113,10/18/2006,2006,165000,3,8,469,A36,375637,4,PU,375640,2,164250,Sydney Place,10
79,16,E06000022,375490,3,630,South West,A3062 roundabout,165209,Bath and North East Somerset,3,27024,2,98,N,55,10/18/2006,2006,165000,4,4,457,A36,375637,7,PU,375640,2,164250,Sydney Place,11
71,17,E06000022,375490,0,670,South West,A3062 roundabout,165209,Bath and North East Somerset,3,27024,1,86,N,72,10/18/2006,2006,165000,12,8,483,A36,375637,3,PU,375640,2,164250,Sydney Place,12
27,13,E06000022,375490,3,652,South West,A3062 roundabout,165209,Bath and North East Somerset,0,27024,6,47,N,67,10/18/2006,2006,165000,3,5,522,A36,375637,6,PU,375640,6,164250,Sydney Place,13
24,13,E06000022,375490,5,735,South West,A3062 roundabout,165209,Bath and North East Somerset,1,27024,6,44,N,95,10/18/2006,2006,165000,1,7,582,A36,375637,1,PU,375640,3,164250,Sydney Place,14
16,9,E06000022,375490,0,620,South West,A3062 roundabout,165209,Bath and North East Somerset,3,27024,0,28,N,60,10/18/2006,2006,165000,26,6,497,A36,375637,3,PU,375640,5,164250,Sydney Place,15
12,18,E06000022,375490,0,821,South West,A3062 roundabout,165209,Bath and North East Somerset,2,27024,0,20,N,69,10/18/2006,2006,165000,11,5,703,A36,375637,1,PU,375640,5,164250,Sydney Place,16
29,13,E06000022,375490,0,676,South West,A3062 roundabout,165209,Bath and North East Somerset,1,27024,2,33,N,17,10/18/2006,2006,165000,21,1,592,A36,375637,0,PU,375640,7,164250,Sydney Place,17
19,13,E06000022,375490,0,719,South West,A3062 roundabout,165209,Bath and North East Somerset,0,27024,2,22,N,10,10/18/2006,2006,165000,7,1,667,A36,375637,0,PU,375640,7,164250,Sydney Place,18
20,9,E06000022,375490,5,645,South West,A3062 roundabout,165209,Bath and North East Somerset,3,27024,4,38,S,89,10/18/2006,2006,165000,13,3,496,A36,375637,3,PU,375640,6,164250,Sydney Place,7
37,14,E06000022,375490,0,1131,South West,A3062 roundabout,165209,Bath and North East Somerset,4,27024,0,55,S,71,10/18/2006,2006,165000,15,11,976,A36,375637,3,PU,375640,8,164250,Sydney Place,8
65,23,E06000022,375490,2,871,South West,A3062 roundabout,165209,Bath and North East Somerset,1,27024,7,86,S,73,10/18/2006,2006,165000,6,5,683,A36,375637,6,PU,375640,6,164250,Sydney Place,9
40,14,E06000022,375490,2,859,South West,A3062 roundabout,165209,Bath and North East Somerset,4,27024,8,66,S,122,10/18/2006,2006,165000,9,9,648,A36,375637,3,PU,375640,0,164250,Sydney Place,10
41,13,E06000022,375490,2,836,South West,A3062 roundabout,165209,Bath and North East Somerset,4,27024,6,59,S,126,10/18/2006,2006,165000,3,2,635,A36,375637,4,PU,375640,2,164250,Sydney Place,11
32,8,E06000022,375490,4,771,South West,A3062 roundabout,165209,Bath and North East Somerset,3,27024,10,61,S,118,10/18/2006,2006,165000,13,6,571,A36,375637,6,PU,375640,1,164250,Sydney Place,12
25,6,E06000022,375490,2,831,South West,A3062 roundabout,165209,Bath and North East Somerset,3,27024,11,52,S,90,10/18/2006,2006,165000,8,7,675,A36,375637,4,PU,375640,6,164250,Sydney Place,13
74,9,E06000022,375490,1,866,South West,A3062 roundabout,165209,Bath and North East Somerset,1,27024,4,91,S,90,10/18/2006,2006,165000,6,5,670,A36,375637,6,PU,375640,4,164250,Sydney Place,14
78,9,E06000022,375490,1,857,South West,A3062 roundabout,165209,Bath and North East Somerset,1,27024,0,90,S,72,10/18/2006,2006,165000,7,6,679,A36,375637,4,PU,375640,7,164250,Sydney Place,15
19,7,E06000022,375490,3,987,South West,A3062 roundabout,165209,Bath and North East Somerset,1,27024,2,28,S,114,10/18/2006,2006,165000,11,2,827,A36,375637,1,PU,375640,7,164250,Sydney Place,16
12,8,E06000022,375490,1,1062,South West,A3062 roundabout,165209,Bath and North East Somerset,1,27024,2,20,S,108,10/18/2006,2006,165000,13,2,913,A36,375637,2,PU,375640,5,164250,Sydney Place,17
9,13,E06000022,375490,0,935,South West,A3062 roundabout,165209,Bath and North East Somerset,1,27024,1,20,S,45,10/18/2006,2006,165000,11,8,846,A36,375637,1,PU,375640,3,164250,Sydney Place,18
