HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
13,4,E06000024,,347660,0,1126,South West,,Portishead  B3124,175620,North Somerset,0,57052,2,24,E,97,6/19/2001,2001,175670,26,6,975,A369,350670,3,PR,350000,3,175680,M5 J 19,7
27,7,E06000024,,347660,0,952,South West,,Portishead  B3124,175620,North Somerset,10,57052,1,45,E,53,6/19/2001,2001,175670,12,3,835,A369,350670,4,PR,350000,2,175680,M5 J 19,8
27,7,E06000024,,347660,0,663,South West,,Portishead  B3124,175620,North Somerset,1,57052,3,38,E,56,6/19/2001,2001,175670,5,4,557,A369,350670,3,PR,350000,3,175680,M5 J 19,9
23,6,E06000024,,347660,0,526,South West,,Portishead  B3124,175620,North Somerset,2,57052,2,38,E,79,6/19/2001,2001,175670,6,5,397,A369,350670,6,PR,350000,0,175680,M5 J 19,10
28,5,E06000024,,347660,0,516,South West,,Portishead  B3124,175620,North Somerset,2,57052,4,51,E,66,6/19/2001,2001,175670,4,5,390,A369,350670,12,PR,350000,1,175680,M5 J 19,11
28,2,E06000024,,347660,1,544,South West,,Portishead  B3124,175620,North Somerset,1,57052,2,37,E,67,6/19/2001,2001,175670,11,0,427,A369,350670,5,PR,350000,0,175680,M5 J 19,12
15,3,E06000024,,347660,0,691,South West,,Portishead  B3124,175620,North Somerset,0,57052,2,20,E,83,6/19/2001,2001,175670,3,1,582,A369,350670,2,PR,350000,2,175680,M5 J 19,13
18,7,E06000024,,347660,5,558,South West,,Portishead  B3124,175620,North Somerset,1,57052,2,33,E,72,6/19/2001,2001,175670,2,2,444,A369,350670,5,PR,350000,0,175680,M5 J 19,14
27,10,E06000024,,347660,1,609,South West,,Portishead  B3124,175620,North Somerset,0,57052,2,35,E,73,6/19/2001,2001,175670,6,1,485,A369,350670,4,PR,350000,0,175680,M5 J 19,15
22,5,E06000024,,347660,0,690,South West,,Portishead  B3124,175620,North Somerset,1,57052,1,30,E,89,6/19/2001,2001,175670,6,3,560,A369,350670,3,PR,350000,2,175680,M5 J 19,16
