HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
20,19,E06000025,364700,4,748,South West,A4174,178610,South Gloucestershire,7,99050,11,57,E,116,10/31/2000,2000,178400,10,13,546,A4174,366070,2,PU,365000,0,178200,A432,7
29,2,E06000025,364700,12,807,South West,A4174,178610,South Gloucestershire,4,99050,6,73,E,112,10/31/2000,2000,178400,4,16,616,A4174,366070,6,PU,365000,0,178200,A432,8
36,10,E06000025,364700,8,886,South West,A4174,178610,South Gloucestershire,8,99050,15,96,E,134,10/31/2000,2000,178400,11,24,635,A4174,366070,5,PU,365000,0,178200,A432,9
44,8,E06000025,364700,13,757,South West,A4174,178610,South Gloucestershire,8,99050,15,121,E,127,10/31/2000,2000,178400,4,29,497,A4174,366070,12,PU,365000,0,178200,A432,10
44,3,E06000025,364700,11,824,South West,A4174,178610,South Gloucestershire,10,99050,11,103,E,150,10/31/2000,2000,178400,4,19,564,A4174,366070,8,PU,365000,0,178200,A432,11
27,3,E06000025,364700,9,915,South West,A4174,178610,South Gloucestershire,7,99050,12,74,E,144,10/31/2000,2000,178400,42,11,652,A4174,366070,8,PU,365000,0,178200,A432,12
53,5,E06000025,364700,16,1009,South West,A4174,178610,South Gloucestershire,3,99050,11,97,E,96,10/31/2000,2000,178400,5,12,806,A4174,366070,2,PU,365000,0,178200,A432,13
31,4,E06000025,364700,10,1011,South West,A4174,178610,South Gloucestershire,4,99050,11,80,E,71,10/31/2000,2000,178400,11,15,845,A4174,366070,9,PU,365000,0,178200,A432,14
54,17,E06000025,364700,14,1307,South West,A4174,178610,South Gloucestershire,6,99050,21,114,E,146,10/31/2000,2000,178400,10,12,1020,A4174,366070,7,PU,365000,0,178200,A432,15
35,9,E06000025,364700,6,1477,South West,A4174,178610,South Gloucestershire,4,99050,14,68,E,163,10/31/2000,2000,178400,22,8,1215,A4174,366070,1,PU,365000,1,178200,A432,16
13,9,E06000025,364700,1,1272,South West,A4174,178610,South Gloucestershire,2,99050,20,44,E,106,10/31/2000,2000,178400,62,7,1051,A4174,366070,1,PU,365000,1,178200,A432,17
15,0,E06000025,364700,0,827,South West,A4174,178610,South Gloucestershire,5,99050,12,48,E,105,10/31/2000,2000,178400,18,11,656,A4174,366070,5,PU,365000,1,178200,A432,18
17,6,E06000025,364700,5,1682,South West,A4174,178610,South Gloucestershire,6,99050,15,57,W,191,10/31/2000,2000,178400,37,10,1391,A4174,366070,4,PU,365000,2,178200,A432,7
32,5,E06000025,364700,3,1308,South West,A4174,178610,South Gloucestershire,8,99050,10,75,W,94,10/31/2000,2000,178400,55,17,1079,A4174,366070,5,PU,365000,3,178200,A432,8
44,12,E06000025,364700,3,1124,South West,A4174,178610,South Gloucestershire,6,99050,8,81,W,105,10/31/2000,2000,178400,10,20,916,A4174,366070,0,PU,365000,1,178200,A432,9
47,6,E06000025,364700,5,922,South West,A4174,178610,South Gloucestershire,5,99050,9,90,W,137,10/31/2000,2000,178400,4,21,685,A4174,366070,3,PU,365000,0,178200,A432,10
43,5,E06000025,364700,8,793,South West,A4174,178610,South Gloucestershire,8,99050,17,87,W,131,10/31/2000,2000,178400,4,10,566,A4174,366070,1,PU,365000,1,178200,A432,11
34,3,E06000025,364700,7,867,South West,A4174,178610,South Gloucestershire,9,99050,3,94,W,149,10/31/2000,2000,178400,4,29,617,A4174,366070,12,PU,365000,0,178200,A432,12
42,5,E06000025,364700,9,963,South West,A4174,178610,South Gloucestershire,7,99050,10,91,W,116,10/31/2000,2000,178400,3,19,748,A4174,366070,4,PU,365000,0,178200,A432,13
35,8,E06000025,364700,10,926,South West,A4174,178610,South Gloucestershire,7,99050,16,85,W,140,10/31/2000,2000,178400,14,14,679,A4174,366070,3,PU,365000,0,178200,A432,14
38,15,E06000025,364700,7,929,South West,A4174,178610,South Gloucestershire,4,99050,9,88,W,137,10/31/2000,2000,178400,1,22,688,A4174,366070,8,PU,365000,0,178200,A432,15
20,9,E06000025,364700,4,1017,South West,A4174,178610,South Gloucestershire,5,99050,5,46,W,171,10/31/2000,2000,178400,10,9,781,A4174,366070,3,PU,365000,0,178200,A432,16
9,10,E06000025,364700,0,1067,South West,A4174,178610,South Gloucestershire,2,99050,1,21,W,107,10/31/2000,2000,178400,8,9,921,A4174,366070,0,PU,365000,0,178200,A432,17
7,13,E06000025,364700,0,1108,South West,A4174,178610,South Gloucestershire,0,99050,2,22,W,70,10/31/2000,2000,178400,8,13,995,A4174,366070,0,PU,365000,0,178200,A432,18
