HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
17,4,E06000025,366070,0,432,South West,A4174,180490,South Gloucestershire,0,78002,2,28,N,67,10/14/2002,2002,179500,9,6,324,A432,367200,3,PR,366340,0,178610,Station Rd,7
19,3,E06000025,366070,2,477,South West,A4174,180490,South Gloucestershire,0,78002,5,34,N,65,10/14/2002,2002,179500,8,6,367,A432,367200,2,PR,366340,1,178610,Station Rd,8
19,7,E06000025,366070,3,432,South West,A4174,180490,South Gloucestershire,1,78002,5,42,N,67,10/14/2002,2002,179500,2,9,314,A432,367200,5,PR,366340,0,178610,Station Rd,9
25,5,E06000025,366070,5,416,South West,A4174,180490,South Gloucestershire,3,78002,6,55,N,80,10/14/2002,2002,179500,1,12,275,A432,367200,4,PR,366340,0,178610,Station Rd,10
18,4,E06000025,366070,3,406,South West,A4174,180490,South Gloucestershire,1,78002,5,46,N,77,10/14/2002,2002,179500,1,10,278,A432,367200,9,PR,366340,0,178610,Station Rd,11
26,3,E06000025,366070,3,429,South West,A4174,180490,South Gloucestershire,0,78002,6,46,N,83,10/14/2002,2002,179500,2,7,295,A432,367200,4,PR,366340,1,178610,Station Rd,12
38,3,E06000025,366070,1,475,South West,A4174,180490,South Gloucestershire,2,78002,7,61,N,62,10/14/2002,2002,179500,6,7,343,A432,367200,6,PR,366340,0,178610,Station Rd,13
37,8,E06000025,366070,1,494,South West,A4174,180490,South Gloucestershire,3,78002,3,64,N,72,10/14/2002,2002,179500,0,8,350,A432,367200,12,PR,366340,0,178610,Station Rd,14
30,5,E06000025,366070,0,584,South West,A4174,180490,South Gloucestershire,2,78002,5,42,N,81,10/14/2002,2002,179500,4,3,452,A432,367200,2,PR,366340,2,178610,Station Rd,15
26,20,E06000025,366070,2,530,South West,A4174,180490,South Gloucestershire,0,78002,3,38,N,58,10/14/2002,2002,179500,5,5,409,A432,367200,2,PR,366340,9,178610,Station Rd,16
13,8,E06000025,366070,1,547,South West,A4174,180490,South Gloucestershire,5,78002,3,28,N,69,10/14/2002,2002,179500,19,6,423,A432,367200,0,PR,366340,9,178610,Station Rd,17
12,3,E06000025,366070,0,503,South West,A4174,180490,South Gloucestershire,4,78002,4,25,N,56,10/14/2002,2002,179500,7,4,412,A432,367200,1,PR,366340,3,178610,Station Rd,18
26,15,E06000025,366070,1,859,South West,A4174,180490,South Gloucestershire,1,78002,3,44,S,110,10/14/2002,2002,179500,13,8,677,A432,367200,5,PR,366340,8,178610,Station Rd,7
28,13,E06000025,366070,1,872,South West,A4174,180490,South Gloucestershire,4,78002,6,45,S,79,10/14/2002,2002,179500,18,4,717,A432,367200,2,PR,366340,5,178610,Station Rd,8
