HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
18,15,E06000022,370150,2,1267,South West,A39,165575,Bath and North East Somerset,0,46133,4,37,E,218,6/15/2010,2010,165500,19,3,978,A4,371367,10,PR,371000,10,165330,A36,7
13,18,E06000022,370150,2,1521,South West,A39,165575,Bath and North East Somerset,0,46133,6,33,E,199,6/15/2010,2010,165500,39,1,1232,A4,371367,11,PR,371000,9,165330,A36,8
19,24,E06000022,370150,7,1050,South West,A39,165575,Bath and North East Somerset,0,46133,4,42,E,172,6/15/2010,2010,165500,14,3,798,A4,371367,9,PR,371000,3,165330,A36,9
18,18,E06000022,370150,5,849,South West,A39,165575,Bath and North East Somerset,1,46133,6,43,E,125,6/15/2010,2010,165500,10,8,653,A4,371367,5,PR,371000,5,165330,A36,10
21,18,E06000022,370150,3,782,South West,A39,165575,Bath and North East Somerset,0,46133,2,37,E,132,6/15/2010,2010,165500,9,3,586,A4,371367,8,PR,371000,2,165330,A36,11
13,13,E06000022,370150,5,735,South West,A39,165575,Bath and North East Somerset,0,46133,4,32,E,116,6/15/2010,2010,165500,13,1,561,A4,371367,9,PR,371000,4,165330,A36,12
20,18,E06000022,370150,7,868,South West,A39,165575,Bath and North East Somerset,0,46133,5,44,E,119,6/15/2010,2010,165500,14,0,673,A4,371367,12,PR,371000,10,165330,A36,13
17,17,E06000022,370150,4,775,South West,A39,165575,Bath and North East Somerset,1,46133,5,32,E,112,6/15/2010,2010,165500,9,2,605,A4,371367,3,PR,371000,5,165330,A36,14
19,16,E06000022,370150,6,767,South West,A39,165575,Bath and North East Somerset,1,46133,1,29,E,94,6/15/2010,2010,165500,8,0,620,A4,371367,2,PR,371000,5,165330,A36,15
17,21,E06000022,370150,1,794,South West,A39,165575,Bath and North East Somerset,0,46133,3,29,E,88,6/15/2010,2010,165500,12,1,644,A4,371367,7,PR,371000,4,165330,A36,16
9,11,E06000022,370150,2,840,South West,A39,165575,Bath and North East Somerset,0,46133,2,18,E,64,6/15/2010,2010,165500,17,1,730,A4,371367,4,PR,371000,12,165330,A36,17
3,15,E06000022,370150,0,812,South West,A39,165575,Bath and North East Somerset,0,46133,4,7,E,28,6/15/2010,2010,165500,15,0,747,A4,371367,0,PR,371000,6,165330,A36,18
17,16,E06000022,370150,6,532,South West,A39,165575,Bath and North East Somerset,1,46133,7,34,W,77,6/15/2010,2010,165500,11,1,394,A4,371367,2,PR,371000,7,165330,A36,7
22,18,E06000022,370150,8,695,South West,A39,165575,Bath and North East Somerset,0,46133,7,43,W,101,6/15/2010,2010,165500,18,1,515,A4,371367,5,PR,371000,11,165330,A36,8
20,14,E06000022,370150,3,443,South West,A39,165575,Bath and North East Somerset,0,46133,7,37,W,76,6/15/2010,2010,165500,6,3,310,A4,371367,4,PR,371000,1,165330,A36,9
21,16,E06000022,370150,6,582,South West,A39,165575,Bath and North East Somerset,0,46133,3,42,W,114,6/15/2010,2010,165500,7,2,403,A4,371367,10,PR,371000,2,165330,A36,10
21,16,E06000022,370150,2,535,South West,A39,165575,Bath and North East Somerset,3,46133,2,34,W,88,6/15/2010,2010,165500,9,2,388,A4,371367,4,PR,371000,1,165330,A36,11
11,20,E06000022,370150,5,651,South West,A39,165575,Bath and North East Somerset,1,46133,3,26,W,100,6/15/2010,2010,165500,14,2,491,A4,371367,4,PR,371000,1,165330,A36,12
19,11,E06000022,370150,3,721,South West,A39,165575,Bath and North East Somerset,6,46133,8,50,W,66,6/15/2010,2010,165500,12,4,582,A4,371367,10,PR,371000,0,165330,A36,13
