HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
7,8,E06000025,,364240,0,247,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,7,E,47,4/19/2002,2002,176600,4,0,181,A432,365092,0,PU,365000,8,176310,A4017,7
7,10,E06000025,,364240,0,392,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,8,E,36,4/19/2002,2002,176600,4,1,334,A432,365092,0,PU,365000,9,176310,A4017,8
8,9,E06000025,,364240,0,277,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,10,E,30,4/19/2002,2002,176600,0,0,228,A432,365092,2,PU,365000,0,176310,A4017,9
4,7,E06000025,,364240,1,328,South West,,LA Boundary,176659,South Gloucestershire,0,7130,2,8,E,49,4/19/2002,2002,176600,3,0,261,A432,365092,1,PU,365000,3,176310,A4017,10
11,6,E06000025,,364240,0,337,South West,,LA Boundary,176659,South Gloucestershire,0,7130,1,14,E,33,4/19/2002,2002,176600,5,2,279,A432,365092,0,PU,365000,0,176310,A4017,11
2,6,E06000025,,364240,0,354,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,2,E,42,4/19/2002,2002,176600,6,0,298,A432,365092,0,PU,365000,3,176310,A4017,12
7,6,E06000025,,364240,0,355,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,10,E,53,4/19/2002,2002,176600,1,2,285,A432,365092,1,PU,365000,6,176310,A4017,13
6,9,E06000025,,364240,1,399,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,8,E,51,4/19/2002,2002,176600,4,1,327,A432,365092,0,PU,365000,1,176310,A4017,14
7,9,E06000025,,364240,0,480,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,8,E,60,4/19/2002,2002,176600,5,0,398,A432,365092,1,PU,365000,4,176310,A4017,15
9,8,E06000025,,364240,1,620,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,10,E,63,4/19/2002,2002,176600,13,0,526,A432,365092,0,PU,365000,5,176310,A4017,16
3,12,E06000025,,364240,0,639,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,3,E,45,4/19/2002,2002,176600,9,0,570,A432,365092,0,PU,365000,11,176310,A4017,17
0,8,E06000025,,364240,0,431,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,1,E,41,4/19/2002,2002,176600,7,1,374,A432,365092,0,PU,365000,12,176310,A4017,18
3,10,E06000025,,364240,0,582,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,4,W,93,4/19/2002,2002,176600,14,1,461,A432,365092,0,PU,365000,9,176310,A4017,7
10,7,E06000025,,364240,0,646,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,11,W,68,4/19/2002,2002,176600,19,0,541,A432,365092,1,PU,365000,16,176310,A4017,8
9,8,E06000025,,364240,1,452,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,10,W,35,4/19/2002,2002,176600,7,0,392,A432,365092,0,PU,365000,7,176310,A4017,9
5,8,E06000025,,364240,1,343,South West,,LA Boundary,176659,South Gloucestershire,0,7130,1,9,W,44,4/19/2002,2002,176600,4,0,278,A432,365092,2,PU,365000,4,176310,A4017,10
4,7,E06000025,,364240,0,314,South West,,LA Boundary,176659,South Gloucestershire,1,7130,0,5,W,53,4/19/2002,2002,176600,5,0,244,A432,365092,0,PU,365000,2,176310,A4017,11
5,7,E06000025,,364240,1,347,South West,,LA Boundary,176659,South Gloucestershire,0,7130,2,8,W,46,4/19/2002,2002,176600,5,0,281,A432,365092,0,PU,365000,3,176310,A4017,12
1,9,E06000025,,364240,0,334,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,1,W,40,4/19/2002,2002,176600,6,0,278,A432,365092,0,PU,365000,4,176310,A4017,13
7,9,E06000025,,364240,1,376,South West,,LA Boundary,176659,South Gloucestershire,1,7130,0,11,W,60,4/19/2002,2002,176600,2,1,294,A432,365092,1,PU,365000,1,176310,A4017,14
7,8,E06000025,,364240,0,383,South West,,LA Boundary,176659,South Gloucestershire,0,7130,0,7,W,54,4/19/2002,2002,176600,5,0,309,A432,365092,0,PU,365000,8,176310,A4017,15
