HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
19,3,E06000023,359017,8,645,South West,A38,172220,"Bristol, City of",3,74492,0,31,N,158,10/18/2000,2000,172050,9,1,444,A370,359621,0,PU,359400,17,172014,A4,7
27,8,E06000023,359017,5,714,South West,A38,172220,"Bristol, City of",1,74492,3,44,N,91,10/18/2000,2000,172050,10,4,561,A370,359621,4,PU,359400,38,172014,A4,8
33,12,E06000023,359017,10,696,South West,A38,172220,"Bristol, City of",0,74492,3,55,N,125,10/18/2000,2000,172050,4,5,500,A370,359621,4,PU,359400,15,172014,A4,9
38,5,E06000023,359017,10,546,South West,A38,172220,"Bristol, City of",1,74492,5,61,N,130,10/18/2000,2000,172050,3,5,347,A370,359621,2,PU,359400,2,172014,A4,10
28,9,E06000023,359017,9,551,South West,A38,172220,"Bristol, City of",1,74492,2,45,N,100,10/18/2000,2000,172050,9,1,388,A370,359621,4,PU,359400,5,172014,A4,11
26,7,E06000023,359017,6,458,South West,A38,172220,"Bristol, City of",6,74492,1,46,N,108,10/18/2000,2000,172050,4,1,293,A370,359621,6,PU,359400,5,172014,A4,12
20,10,E06000023,359017,10,440,South West,A38,172220,"Bristol, City of",1,74492,0,41,N,69,10/18/2000,2000,172050,5,5,315,A370,359621,5,PU,359400,3,172014,A4,13
26,7,E06000023,359017,10,493,South West,A38,172220,"Bristol, City of",0,74492,2,43,N,89,10/18/2000,2000,172050,5,2,349,A370,359621,3,PU,359400,7,172014,A4,14
23,8,E06000023,359017,5,481,South West,A38,172220,"Bristol, City of",0,74492,2,36,N,101,10/18/2000,2000,172050,5,3,331,A370,359621,3,PU,359400,7,172014,A4,15
21,6,E06000023,359017,2,577,South West,A38,172220,"Bristol, City of",1,74492,2,32,N,86,10/18/2000,2000,172050,16,3,437,A370,359621,3,PU,359400,17,172014,A4,16
9,13,E06000023,359017,0,524,South West,A38,172220,"Bristol, City of",1,74492,1,14,N,60,10/18/2000,2000,172050,13,1,424,A370,359621,2,PU,359400,10,172014,A4,17
9,11,E06000023,359017,0,426,South West,A38,172220,"Bristol, City of",0,74492,1,13,N,27,10/18/2000,2000,172050,14,3,361,A370,359621,0,PU,359400,5,172014,A4,18
14,11,E06000023,359017,7,410,South West,A38,172220,"Bristol, City of",0,74492,1,26,S,77,10/18/2000,2000,172050,9,1,287,A370,359621,3,PU,359400,4,172014,A4,7
25,9,E06000023,359017,3,637,South West,A38,172220,"Bristol, City of",2,74492,1,35,S,93,10/18/2000,2000,172050,17,2,483,A370,359621,2,PU,359400,6,172014,A4,8
14,5,E06000023,359017,4,481,South West,A38,172220,"Bristol, City of",2,74492,2,29,S,64,10/18/2000,2000,172050,7,1,376,A370,359621,6,PU,359400,9,172014,A4,9
18,4,E06000023,359017,7,381,South West,A38,172220,"Bristol, City of",1,74492,1,38,S,72,10/18/2000,2000,172050,3,3,264,A370,359621,8,PU,359400,4,172014,A4,10
16,5,E06000023,359017,8,390,South West,A38,172220,"Bristol, City of",2,74492,1,36,S,78,10/18/2000,2000,172050,4,3,267,A370,359621,6,PU,359400,1,172014,A4,11
17,5,E06000023,359017,8,406,South West,A38,172220,"Bristol, City of",2,74492,1,35,S,83,10/18/2000,2000,172050,5,3,278,A370,359621,4,PU,359400,3,172014,A4,12
25,2,E06000023,359017,4,368,South West,A38,172220,"Bristol, City of",1,74492,2,46,S,86,10/18/2000,2000,172050,4,3,230,A370,359621,11,PU,359400,0,172014,A4,13
30,13,E06000023,359017,8,436,South West,A38,172220,"Bristol, City of",0,74492,2,49,S,82,10/18/2000,2000,172050,0,1,292,A370,359621,8,PU,359400,2,172014,A4,14
25,4,E06000023,359017,7,433,South West,A38,172220,"Bristol, City of",2,74492,3,44,S,69,10/18/2000,2000,172050,4,3,312,A370,359621,4,PU,359400,7,172014,A4,15
10,3,E06000023,359017,6,522,South West,A38,172220,"Bristol, City of",0,74492,0,17,S,87,10/18/2000,2000,172050,4,1,411,A370,359621,0,PU,359400,19,172014,A4,16
9,2,E06000023,359017,0,436,South West,A38,172220,"Bristol, City of",1,74492,0,13,S,51,10/18/2000,2000,172050,8,1,362,A370,359621,2,PU,359400,22,172014,A4,17
3,7,E06000023,359017,0,459,South West,A38,172220,"Bristol, City of",2,74492,1,8,S,31,10/18/2000,2000,172050,9,1,404,A370,359621,1,PU,359400,12,172014,A4,18
