HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
24,11,E06000023,,356400,13,1556,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",1,36133,7,60,N,297,9/16/2011,2011,173000,38,8,1150,A4,356860,7,PU,356540,17,173275,A3029 Brunel Way,7
42,9,E06000023,,356400,12,1492,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",8,36133,8,90,N,255,9/16/2011,2011,173000,25,12,1113,A4,356860,8,PU,356540,17,173275,A3029 Brunel Way,8
38,25,E06000023,,356400,13,1091,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",4,36133,11,86,N,185,9/16/2011,2011,173000,13,14,782,A4,356860,6,PU,356540,8,173275,A3029 Brunel Way,9
33,12,E06000023,,356400,13,1044,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",8,36133,13,86,N,197,9/16/2011,2011,173000,10,13,739,A4,356860,6,PU,356540,6,173275,A3029 Brunel Way,10
45,11,E06000023,,356400,5,1067,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",3,36133,6,88,N,187,9/16/2011,2011,173000,10,15,771,A4,356860,14,PU,356540,13,173275,A3029 Brunel Way,11
34,6,E06000023,,356400,8,1132,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",4,36133,9,71,N,167,9/16/2011,2011,173000,17,10,871,A4,356860,6,PU,356540,6,173275,A3029 Brunel Way,12
41,12,E06000023,,356400,5,1218,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",5,36133,4,73,N,208,9/16/2011,2011,173000,23,10,902,A4,356860,8,PU,356540,11,173275,A3029 Brunel Way,13
53,36,E06000023,,356400,17,1410,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",5,36133,15,116,N,185,9/16/2011,2011,173000,19,9,1054,A4,356860,17,PU,356540,14,173275,A3029 Brunel Way,14
23,26,E06000023,,356400,18,1363,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",4,36133,5,67,N,141,9/16/2011,2011,173000,33,11,1096,A4,356860,6,PU,356540,21,173275,A3029 Brunel Way,15
29,15,E06000023,,356400,6,1624,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",2,36133,12,58,N,196,9/16/2011,2011,173000,32,6,1323,A4,356860,3,PU,356540,27,173275,A3029 Brunel Way,16
20,11,E06000023,,356400,1,1718,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",3,36133,4,41,N,144,9/16/2011,2011,173000,30,12,1492,A4,356860,1,PU,356540,40,173275,A3029 Brunel Way,17
7,17,E06000023,,356400,0,1279,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",1,36133,3,17,N,86,9/16/2011,2011,173000,25,6,1134,A4,356860,0,PU,356540,27,173275,A3029 Brunel Way,18
30,19,E06000023,,356400,11,1285,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",2,36133,10,70,S,196,9/16/2011,2011,173000,19,3,981,A4,356860,14,PU,356540,14,173275,A3029 Brunel Way,7
38,16,E06000023,,356400,14,1330,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",4,36133,7,81,S,129,9/16/2011,2011,173000,33,11,1071,A4,356860,7,PU,356540,23,173275,A3029 Brunel Way,8
39,11,E06000023,,356400,10,1146,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",5,36133,6,80,S,196,9/16/2011,2011,173000,18,12,841,A4,356860,8,PU,356540,8,173275,A3029 Brunel Way,9
35,14,E06000023,,356400,11,1031,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",7,36133,11,78,S,172,9/16/2011,2011,173000,6,8,761,A4,356860,6,PU,356540,3,173275,A3029 Brunel Way,10
36,10,E06000023,,356400,10,998,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",4,36133,9,70,S,180,9/16/2011,2011,173000,7,5,731,A4,356860,6,PU,356540,4,173275,A3029 Brunel Way,11
28,9,E06000023,,356400,9,1249,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",3,36133,12,72,S,226,9/16/2011,2011,173000,19,13,923,A4,356860,7,PU,356540,10,173275,A3029 Brunel Way,12
39,9,E06000023,,356400,14,1249,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",5,36133,11,80,S,180,9/16/2011,2011,173000,18,4,962,A4,356860,7,PU,356540,10,173275,A3029 Brunel Way,13
35,18,E06000023,,356400,14,1374,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",0,36133,9,70,S,229,9/16/2011,2011,173000,21,3,1036,A4,356860,9,PU,356540,2,173275,A3029 Brunel Way,14
27,15,E06000023,,356400,19,1472,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",3,36133,7,70,S,234,9/16/2011,2011,173000,32,9,1121,A4,356860,5,PU,356540,11,173275,A3029 Brunel Way,15
17,13,E06000023,,356400,8,1588,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",0,36133,5,37,S,272,9/16/2011,2011,173000,27,4,1239,A4,356860,3,PU,356540,10,173275,A3029 Brunel Way,16
5,12,E06000023,,356400,1,1519,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",1,36133,5,16,S,115,9/16/2011,2011,173000,33,2,1343,A4,356860,2,PU,356540,28,173275,A3029 Brunel Way,17
9,10,E06000023,,356400,0,1471,South West,,A4176 Bridge Valley road,172400,"Bristol, City of",1,36133,4,14,S,139,9/16/2011,2011,173000,17,0,1291,A4,356860,0,PU,356540,14,173275,A3029 Brunel Way,18
0,0,E06000023,COLSTON DALE,,0,10,South West,East of Trendlewood Park,,,"Bristol, City of",0,946809,0,0,N,0,9/16/2011,2011,175877,0,0,10,U,,0,UU,362151,0,,,7
0,0,E06000023,COLSTON DALE,,0,4,South West,East of Trendlewood Park,,,"Bristol, City of",0,946809,0,0,N,1,9/16/2011,2011,175877,0,0,3,U,,0,UU,362151,0,,,8
0,0,E06000023,COLSTON DALE,,0,2,South West,East of Trendlewood Park,,,"Bristol, City of",0,946809,0,0,N,0,9/16/2011,2011,175877,0,0,2,U,,0,UU,362151,0,,,9
