HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000022,0,30,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,6,10/20/2015,2015,162244,0,0,24,C,0,CU,375833,0,SUMMER LANE,7
0,0,E06000022,0,74,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,6,10/20/2015,2015,162244,1,0,67,C,0,CU,375833,5,SUMMER LANE,8
0,2,E06000022,0,32,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,8,10/20/2015,2015,162244,0,0,22,C,0,CU,375833,2,SUMMER LANE,9
0,0,E06000022,0,31,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,1,10/20/2015,2015,162244,1,0,29,C,0,CU,375833,2,SUMMER LANE,10
0,0,E06000022,0,31,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,5,10/20/2015,2015,162244,0,0,26,C,0,CU,375833,1,SUMMER LANE,11
0,0,E06000022,0,20,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,1,10/20/2015,2015,162244,0,0,19,C,0,CU,375833,1,SUMMER LANE,12
0,0,E06000022,0,42,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,5,10/20/2015,2015,162244,0,0,37,C,0,CU,375833,0,SUMMER LANE,13
1,0,E06000022,0,50,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,1,N,4,10/20/2015,2015,162244,1,0,44,C,0,CU,375833,5,SUMMER LANE,14
0,4,E06000022,0,69,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,5,10/20/2015,2015,162244,0,0,60,C,0,CU,375833,3,SUMMER LANE,15
0,0,E06000022,0,47,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,10,10/20/2015,2015,162244,0,0,37,C,0,CU,375833,1,SUMMER LANE,16
0,0,E06000022,0,37,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,4,10/20/2015,2015,162244,0,0,33,C,0,CU,375833,4,SUMMER LANE,17
0,0,E06000022,0,25,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,N,1,10/20/2015,2015,162244,0,0,24,C,0,CU,375833,0,SUMMER LANE,18
0,0,E06000022,0,12,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,1,10/20/2015,2015,162244,0,0,11,C,0,CU,375833,4,SUMMER LANE,7
0,0,E06000022,0,71,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,0,10/20/2015,2015,162244,0,0,71,C,0,CU,375833,3,SUMMER LANE,8
0,2,E06000022,0,43,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,10,10/20/2015,2015,162244,0,0,31,C,0,CU,375833,1,SUMMER LANE,9
0,0,E06000022,0,41,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,10,10/20/2015,2015,162244,1,0,30,C,0,CU,375833,0,SUMMER LANE,10
0,0,E06000022,0,25,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,4,10/20/2015,2015,162244,0,0,21,C,0,CU,375833,0,SUMMER LANE,11
0,0,E06000022,0,18,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,2,10/20/2015,2015,162244,1,0,15,C,0,CU,375833,1,SUMMER LANE,12
0,0,E06000022,0,60,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,4,10/20/2015,2015,162244,0,0,56,C,0,CU,375833,0,SUMMER LANE,13
0,0,E06000022,0,38,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,9,10/20/2015,2015,162244,1,0,28,C,0,CU,375833,1,SUMMER LANE,14
0,4,E06000022,0,60,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,4,10/20/2015,2015,162244,0,0,52,C,0,CU,375833,1,SUMMER LANE,15
0,0,E06000022,0,36,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,9,10/20/2015,2015,162244,0,0,27,C,0,CU,375833,2,SUMMER LANE,16
0,0,E06000022,0,51,South West,Adjacent to Limestone link junction,Bath and North East Somerset,0,946672,0,0,S,3,10/20/2015,2015,162244,1,0,47,C,0,CU,375833,1,SUMMER LANE,17
