HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000022,0,13,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,1,7/4/2011,2011,166257,1,0,11,U,0,UU,376043,1,ST SAVIOURS WAY,7
0,0,E06000022,0,15,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,2,7/4/2011,2011,166257,1,0,12,U,0,UU,376043,0,ST SAVIOURS WAY,8
0,0,E06000022,0,19,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,6,7/4/2011,2011,166257,0,0,13,U,0,UU,376043,0,ST SAVIOURS WAY,9
0,0,E06000022,0,10,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,5,7/4/2011,2011,166257,0,0,5,U,0,UU,376043,0,ST SAVIOURS WAY,10
0,0,E06000022,0,10,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,5,7/4/2011,2011,166257,0,0,5,U,0,UU,376043,1,ST SAVIOURS WAY,11
0,0,E06000022,0,18,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,2,7/4/2011,2011,166257,0,0,16,U,0,UU,376043,0,ST SAVIOURS WAY,12
0,0,E06000022,0,15,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,4,7/4/2011,2011,166257,0,0,11,U,0,UU,376043,1,ST SAVIOURS WAY,13
0,0,E06000022,0,11,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,1,7/4/2011,2011,166257,0,0,10,U,0,UU,376043,0,ST SAVIOURS WAY,14
1,0,E06000022,0,28,South West,London Road,Bath and North East Somerset,0,946683,0,1,N,2,7/4/2011,2011,166257,1,0,24,U,0,UU,376043,1,ST SAVIOURS WAY,15
0,0,E06000022,0,27,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,5,7/4/2011,2011,166257,0,0,22,U,0,UU,376043,1,ST SAVIOURS WAY,16
0,0,E06000022,0,14,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,0,7/4/2011,2011,166257,0,0,14,U,0,UU,376043,1,ST SAVIOURS WAY,17
0,0,E06000022,0,33,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,1,7/4/2011,2011,166257,1,0,31,U,0,UU,376043,15,ST SAVIOURS WAY,18
2,1,E06000022,0,57,South West,London Road,Bath and North East Somerset,0,946683,0,2,S,8,7/4/2011,2011,166257,0,0,46,U,0,UU,376043,5,ST SAVIOURS WAY,7
0,2,E06000022,0,90,South West,London Road,Bath and North East Somerset,0,946683,0,0,S,5,7/4/2011,2011,166257,3,0,80,U,0,UU,376043,5,ST SAVIOURS WAY,8
1,2,E06000022,0,59,South West,London Road,Bath and North East Somerset,0,946683,0,1,S,8,7/4/2011,2011,166257,0,0,48,U,0,UU,376043,7,ST SAVIOURS WAY,9
1,1,E06000022,0,42,South West,London Road,Bath and North East Somerset,0,946683,0,1,S,6,7/4/2011,2011,166257,0,0,34,U,0,UU,376043,3,ST SAVIOURS WAY,10
3,2,E06000022,0,48,South West,London Road,Bath and North East Somerset,0,946683,0,3,S,3,7/4/2011,2011,166257,1,0,39,U,0,UU,376043,2,ST SAVIOURS WAY,11
1,1,E06000022,0,45,South West,London Road,Bath and North East Somerset,0,946683,0,1,S,7,7/4/2011,2011,166257,4,0,32,U,0,UU,376043,2,ST SAVIOURS WAY,12
2,1,E06000022,0,58,South West,London Road,Bath and North East Somerset,0,946683,0,2,S,7,7/4/2011,2011,166257,0,0,48,U,0,UU,376043,1,ST SAVIOURS WAY,13
1,2,E06000022,0,64,South West,London Road,Bath and North East Somerset,0,946683,0,1,S,5,7/4/2011,2011,166257,1,0,55,U,0,UU,376043,2,ST SAVIOURS WAY,14
2,3,E06000022,0,81,South West,London Road,Bath and North East Somerset,0,946683,0,2,S,8,7/4/2011,2011,166257,0,0,68,U,0,UU,376043,0,ST SAVIOURS WAY,15
0,1,E06000022,0,159,South West,London Road,Bath and North East Somerset,0,946683,0,0,S,22,7/4/2011,2011,166257,3,0,133,U,0,UU,376043,0,ST SAVIOURS WAY,16
0,1,E06000022,0,168,South West,London Road,Bath and North East Somerset,0,946683,0,0,S,25,7/4/2011,2011,166257,2,0,140,U,0,UU,376043,0,ST SAVIOURS WAY,17
0,2,E06000022,0,97,South West,London Road,Bath and North East Somerset,0,946683,0,0,S,7,7/4/2011,2011,166257,2,0,86,U,0,UU,376043,3,ST SAVIOURS WAY,18
