HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000022,0,13,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,2,7/2/2012,2012,166257,0,0,11,U,0,UU,376043,1,ST SAVIOURS WAY,7
0,0,E06000022,0,14,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,1,7/2/2012,2012,166257,0,0,13,U,0,UU,376043,0,ST SAVIOURS WAY,8
0,0,E06000022,0,23,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,5,7/2/2012,2012,166257,0,0,18,U,0,UU,376043,1,ST SAVIOURS WAY,9
0,0,E06000022,0,14,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,1,7/2/2012,2012,166257,0,0,13,U,0,UU,376043,0,ST SAVIOURS WAY,10
0,0,E06000022,0,9,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,0,7/2/2012,2012,166257,1,0,8,U,0,UU,376043,0,ST SAVIOURS WAY,11
1,0,E06000022,0,18,South West,London Road,Bath and North East Somerset,0,946683,0,1,N,5,7/2/2012,2012,166257,0,0,12,U,0,UU,376043,0,ST SAVIOURS WAY,12
0,0,E06000022,0,19,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,3,7/2/2012,2012,166257,0,0,16,U,0,UU,376043,1,ST SAVIOURS WAY,13
0,0,E06000022,0,9,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,1,7/2/2012,2012,166257,0,0,8,U,0,UU,376043,0,ST SAVIOURS WAY,14
0,0,E06000022,0,22,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,2,7/2/2012,2012,166257,0,0,20,U,0,UU,376043,1,ST SAVIOURS WAY,15
0,0,E06000022,0,15,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,2,7/2/2012,2012,166257,0,0,13,U,0,UU,376043,1,ST SAVIOURS WAY,16
0,0,E06000022,0,16,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,2,7/2/2012,2012,166257,0,0,14,U,0,UU,376043,1,ST SAVIOURS WAY,17
0,0,E06000022,0,20,South West,London Road,Bath and North East Somerset,0,946683,0,0,N,2,7/2/2012,2012,166257,0,0,18,U,0,UU,376043,2,ST SAVIOURS WAY,18
4,2,E06000022,0,58,South West,London Road,Bath and North East Somerset,0,946683,0,4,S,7,7/2/2012,2012,166257,1,0,44,U,0,UU,376043,3,ST SAVIOURS WAY,7
1,4,E06000022,0,110,South West,London Road,Bath and North East Somerset,0,946683,0,2,S,13,7/2/2012,2012,166257,0,0,91,U,1,UU,376043,6,ST SAVIOURS WAY,8
0,2,E06000022,0,75,South West,London Road,Bath and North East Somerset,0,946683,0,0,S,12,7/2/2012,2012,166257,0,0,61,U,0,UU,376043,3,ST SAVIOURS WAY,9
2,2,E06000022,0,53,South West,London Road,Bath and North East Somerset,0,946683,0,2,S,9,7/2/2012,2012,166257,1,0,39,U,0,UU,376043,0,ST SAVIOURS WAY,10
1,2,E06000022,0,42,South West,London Road,Bath and North East Somerset,0,946683,0,1,S,7,7/2/2012,2012,166257,0,0,32,U,0,UU,376043,0,ST SAVIOURS WAY,11
1,2,E06000022,0,62,South West,London Road,Bath and North East Somerset,0,946683,0,1,S,11,7/2/2012,2012,166257,0,0,48,U,0,UU,376043,1,ST SAVIOURS WAY,12
0,2,E06000022,0,50,South West,London Road,Bath and North East Somerset,0,946683,0,0,S,4,7/2/2012,2012,166257,0,0,44,U,0,UU,376043,0,ST SAVIOURS WAY,13
2,2,E06000022,0,57,South West,London Road,Bath and North East Somerset,0,946683,0,2,S,8,7/2/2012,2012,166257,1,0,44,U,0,UU,376043,0,ST SAVIOURS WAY,14
0,2,E06000022,0,105,South West,London Road,Bath and North East Somerset,0,946683,0,0,S,13,7/2/2012,2012,166257,0,0,90,U,0,UU,376043,0,ST SAVIOURS WAY,15
0,2,E06000022,0,166,South West,London Road,Bath and North East Somerset,0,946683,0,0,S,24,7/2/2012,2012,166257,2,0,138,U,0,UU,376043,0,ST SAVIOURS WAY,16
0,2,E06000022,0,168,South West,London Road,Bath and North East Somerset,0,946683,0,0,S,27,7/2/2012,2012,166257,0,0,139,U,0,UU,376043,0,ST SAVIOURS WAY,17
0,2,E06000022,0,107,South West,London Road,Bath and North East Somerset,0,946683,0,0,S,9,7/2/2012,2012,166257,1,0,95,U,0,UU,376043,1,ST SAVIOURS WAY,18
