HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
2,4,E06000024,0,221,South West,Worle,North Somerset,0,930448,0,3,E,41,3/21/2005,2005,163110,3,0,170,U,1,UU,336170,1,QUEEN'S WAY,7
5,8,E06000024,0,508,South West,Worle,North Somerset,0,930448,0,5,E,57,3/21/2005,2005,163110,7,0,431,U,0,UU,336170,4,QUEEN'S WAY,8
15,6,E06000024,1,512,South West,Worle,North Somerset,2,930448,0,20,E,47,3/21/2005,2005,163110,5,0,434,U,2,UU,336170,0,QUEEN'S WAY,9
8,6,E06000024,0,435,South West,Worle,North Somerset,1,930448,1,11,E,48,3/21/2005,2005,163110,2,0,368,U,1,UU,336170,1,QUEEN'S WAY,10
12,2,E06000024,1,400,South West,Worle,North Somerset,0,930448,1,16,E,44,3/21/2005,2005,163110,0,0,338,U,2,UU,336170,0,QUEEN'S WAY,11
3,5,E06000024,1,461,South West,Worle,North Somerset,0,930448,0,5,E,39,3/21/2005,2005,163110,2,1,410,U,0,UU,336170,1,QUEEN'S WAY,12
9,2,E06000024,0,387,South West,Worle,North Somerset,0,930448,0,10,E,36,3/21/2005,2005,163110,0,0,339,U,1,UU,336170,1,QUEEN'S WAY,13
11,2,E06000024,1,453,South West,Worle,North Somerset,0,930448,0,13,E,31,3/21/2005,2005,163110,3,0,404,U,1,UU,336170,5,QUEEN'S WAY,14
7,5,E06000024,2,568,South West,Worle,North Somerset,0,930448,0,11,E,46,3/21/2005,2005,163110,8,0,498,U,2,UU,336170,4,QUEEN'S WAY,15
6,6,E06000024,1,525,South West,Worle,North Somerset,0,930448,0,7,E,53,3/21/2005,2005,163110,2,0,457,U,0,UU,336170,0,QUEEN'S WAY,16
5,2,E06000024,0,572,South West,Worle,North Somerset,0,930448,0,5,E,61,3/21/2005,2005,163110,3,0,501,U,0,UU,336170,5,QUEEN'S WAY,17
2,2,E06000024,0,473,South West,Worle,North Somerset,0,930448,0,2,E,42,3/21/2005,2005,163110,0,0,427,U,0,UU,336170,5,QUEEN'S WAY,18
5,2,E06000024,0,222,South West,Worle,North Somerset,2,930448,0,8,W,39,3/21/2005,2005,163110,0,0,173,U,1,UU,336170,1,QUEEN'S WAY,7
15,7,E06000024,1,633,South West,Worle,North Somerset,2,930448,1,20,W,83,3/21/2005,2005,163110,6,0,517,U,1,UU,336170,3,QUEEN'S WAY,8
7,4,E06000024,0,406,South West,Worle,North Somerset,0,930448,0,8,W,64,3/21/2005,2005,163110,0,0,330,U,1,UU,336170,1,QUEEN'S WAY,9
14,4,E06000024,0,381,South West,Worle,North Somerset,0,930448,0,14,W,57,3/21/2005,2005,163110,3,0,303,U,0,UU,336170,0,QUEEN'S WAY,10
4,2,E06000024,1,317,South West,Worle,North Somerset,0,930448,0,5,W,30,3/21/2005,2005,163110,3,0,277,U,0,UU,336170,2,QUEEN'S WAY,11
8,4,E06000024,0,465,South West,Worle,North Somerset,0,930448,0,8,W,46,3/21/2005,2005,163110,0,0,407,U,0,UU,336170,1,QUEEN'S WAY,12
6,5,E06000024,1,491,South West,Worle,North Somerset,0,930448,0,8,W,48,3/21/2005,2005,163110,2,0,428,U,1,UU,336170,3,QUEEN'S WAY,13
5,7,E06000024,2,474,South West,Worle,North Somerset,0,930448,0,8,W,50,3/21/2005,2005,163110,0,0,409,U,1,UU,336170,2,QUEEN'S WAY,14
7,3,E06000024,1,605,South West,Worle,North Somerset,0,930448,0,9,W,53,3/21/2005,2005,163110,11,0,529,U,1,UU,336170,0,QUEEN'S WAY,15
4,4,E06000024,0,522,South West,Worle,North Somerset,0,930448,0,4,W,61,3/21/2005,2005,163110,11,0,442,U,0,UU,336170,2,QUEEN'S WAY,16
11,4,E06000024,0,682,South West,Worle,North Somerset,0,930448,0,11,W,61,3/21/2005,2005,163110,7,0,599,U,0,UU,336170,4,QUEEN'S WAY,17
1,2,E06000024,0,533,South West,Worle,North Somerset,0,930448,0,1,W,36,3/21/2005,2005,163110,5,0,489,U,0,UU,336170,0,QUEEN'S WAY,18
