HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
6,8,E06000024,,344800,4,863,South West,,A368,167124,North Somerset,1,56409,5,27,E,108,7/5/2006,2006,160000,14,5,706,A38,353281,6,PR,345000,4,159810,B3130,7
10,6,E06000024,,344800,0,828,South West,,A368,167124,North Somerset,3,56409,4,23,E,82,7/5/2006,2006,160000,9,2,708,A38,353281,4,PR,345000,2,159810,B3130,8
12,5,E06000024,,344800,3,520,South West,,A368,167124,North Somerset,3,56409,3,26,E,49,7/5/2006,2006,160000,4,2,436,A38,353281,3,PR,345000,1,159810,B3130,9
22,5,E06000024,,344800,2,455,South West,,A368,167124,North Somerset,4,56409,4,42,E,59,7/5/2006,2006,160000,6,5,343,A38,353281,5,PR,345000,0,159810,B3130,10
15,2,E06000024,,344800,4,430,South West,,A368,167124,North Somerset,2,56409,1,27,E,64,7/5/2006,2006,160000,2,0,335,A38,353281,5,PR,345000,2,159810,B3130,11
14,2,E06000024,,344800,10,479,South West,,A368,167124,North Somerset,2,56409,4,37,E,59,7/5/2006,2006,160000,5,4,376,A38,353281,3,PR,345000,0,159810,B3130,12
18,2,E06000024,,344800,1,470,South West,,A368,167124,North Somerset,2,56409,1,30,E,65,7/5/2006,2006,160000,2,5,371,A38,353281,3,PR,345000,2,159810,B3130,13
15,3,E06000024,,344800,3,473,South West,,A368,167124,North Somerset,3,56409,3,29,E,45,7/5/2006,2006,160000,4,2,392,A38,353281,3,PR,345000,4,159810,B3130,14
18,6,E06000024,,344800,0,588,South West,,A368,167124,North Somerset,1,56409,7,31,E,54,7/5/2006,2006,160000,3,2,494,A38,353281,3,PR,345000,4,159810,B3130,15
13,2,E06000024,,344800,3,662,South West,,A368,167124,North Somerset,2,56409,7,28,E,89,7/5/2006,2006,160000,6,2,537,A38,353281,1,PR,345000,1,159810,B3130,16
5,3,E06000024,,344800,0,686,South West,,A368,167124,North Somerset,0,56409,3,11,E,76,7/5/2006,2006,160000,8,1,588,A38,353281,2,PR,345000,3,159810,B3130,17
4,5,E06000024,,344800,0,438,South West,,A368,167124,North Somerset,1,56409,2,8,E,39,7/5/2006,2006,160000,3,0,383,A38,353281,1,PR,345000,3,159810,B3130,18
18,4,E06000024,,344800,4,310,South West,,A368,167124,North Somerset,3,56409,1,34,W,75,7/5/2006,2006,160000,4,5,193,A38,353281,3,PR,345000,2,159810,B3130,7
30,7,E06000024,,344800,3,563,South West,,A368,167124,North Somerset,4,56409,3,46,W,101,7/5/2006,2006,160000,7,4,402,A38,353281,2,PR,345000,1,159810,B3130,8
18,5,E06000024,,344800,2,461,South West,,A368,167124,North Somerset,6,56409,0,37,W,79,7/5/2006,2006,160000,6,8,334,A38,353281,3,PR,345000,0,159810,B3130,9
22,3,E06000024,,344800,3,486,South West,,A368,167124,North Somerset,4,56409,2,39,W,70,7/5/2006,2006,160000,4,4,370,A38,353281,4,PR,345000,0,159810,B3130,10
19,4,E06000024,,344800,1,344,South West,,A368,167124,North Somerset,4,56409,3,31,W,39,7/5/2006,2006,160000,2,1,268,A38,353281,3,PR,345000,0,159810,B3130,11
11,1,E06000024,,344800,6,368,South West,,A368,167124,North Somerset,0,56409,2,22,W,48,7/5/2006,2006,160000,2,1,295,A38,353281,2,PR,345000,2,159810,B3130,12
11,3,E06000024,,344800,7,470,South West,,A368,167124,North Somerset,6,56409,1,31,W,53,7/5/2006,2006,160000,1,3,382,A38,353281,3,PR,345000,1,159810,B3130,13
14,3,E06000024,,344800,5,515,South West,,A368,167124,North Somerset,4,56409,1,27,W,63,7/5/2006,2006,160000,5,3,417,A38,353281,0,PR,345000,0,159810,B3130,14
12,10,E06000024,,344800,0,626,South West,,A368,167124,North Somerset,7,56409,4,31,W,82,7/5/2006,2006,160000,10,5,493,A38,353281,3,PR,345000,0,159810,B3130,15
11,2,E06000024,,344800,3,857,South West,,A368,167124,North Somerset,0,56409,3,20,W,103,7/5/2006,2006,160000,8,1,724,A38,353281,2,PR,345000,4,159810,B3130,16
5,3,E06000024,,344800,1,832,South West,,A368,167124,North Somerset,1,56409,2,12,W,71,7/5/2006,2006,160000,10,3,736,A38,353281,0,PR,345000,0,159810,B3130,17
2,5,E06000024,,344800,1,822,South West,,A368,167124,North Somerset,3,56409,1,11,W,46,7/5/2006,2006,160000,9,4,751,A38,353281,0,PR,345000,3,159810,B3130,18
7,12,E06000023,WHITCHURCH LANE,,0,299,South West,West oif Denleigh Close,,,"Bristol, City of",1,930422,0,11,E,85,7/5/2006,2006,167760,3,0,188,U,,3,UU,360220,5,,,7
6,9,E06000023,WHITCHURCH LANE,,1,347,South West,West oif Denleigh Close,,,"Bristol, City of",0,930422,0,7,E,67,7/5/2006,2006,167760,3,0,261,U,,0,UU,360220,2,,,8
6,7,E06000023,WHITCHURCH LANE,,1,296,South West,West oif Denleigh Close,,,"Bristol, City of",0,930422,0,7,E,44,7/5/2006,2006,167760,0,0,238,U,,0,UU,360220,0,,,9
3,4,E06000023,WHITCHURCH LANE,,1,279,South West,West oif Denleigh Close,,,"Bristol, City of",0,930422,0,4,E,56,7/5/2006,2006,167760,4,0,211,U,,0,UU,360220,1,,,10
3,7,E06000023,WHITCHURCH LANE,,0,252,South West,West oif Denleigh Close,,,"Bristol, City of",0,930422,0,3,E,49,7/5/2006,2006,167760,4,0,189,U,,0,UU,360220,1,,,11
7,4,E06000023,WHITCHURCH LANE,,1,314,South West,West oif Denleigh Close,,,"Bristol, City of",0,930422,0,9,E,61,7/5/2006,2006,167760,5,0,235,U,,1,UU,360220,2,,,12
2,7,E06000023,WHITCHURCH LANE,,0,358,South West,West oif Denleigh Close,,,"Bristol, City of",0,930422,0,4,E,49,7/5/2006,2006,167760,5,0,293,U,,2,UU,360220,1,,,13
