HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
161,38,E06000025,360686,15,3183,South West,16,183775,South Gloucestershire,55,99607,79,412,N,417,6/23/2000,2000,183482,19,68,2297,M5,361812,34,TM,361000,0,183284,15 / M4,7
119,21,E06000025,360686,13,3097,South West,16,183775,South Gloucestershire,42,99607,60,370,N,416,6/23/2000,2000,183482,10,109,2280,M5,361812,27,TM,361000,0,183284,15 / M4,8
161,27,E06000025,360686,17,2908,South West,16,183775,South Gloucestershire,51,99607,77,456,N,399,6/23/2000,2000,183482,10,127,2016,M5,361812,23,TM,361000,0,183284,15 / M4,9
163,38,E06000025,360686,11,3104,South West,16,183775,South Gloucestershire,47,99607,84,453,N,372,6/23/2000,2000,183482,9,110,2232,M5,361812,38,TM,361000,0,183284,15 / M4,10
128,62,E06000025,360686,13,3708,South West,16,183775,South Gloucestershire,48,99607,79,437,N,434,6/23/2000,2000,183482,8,152,2767,M5,361812,17,TM,361000,0,183284,15 / M4,11
145,41,E06000025,360686,16,3790,South West,16,183775,South Gloucestershire,67,99607,65,444,N,283,6/23/2000,2000,183482,16,126,3006,M5,361812,25,TM,361000,0,183284,15 / M4,12
65,25,E06000025,360686,12,2140,South West,16,183775,South Gloucestershire,28,99607,83,287,N,99,6/23/2000,2000,183482,2,86,1727,M5,361812,13,TM,361000,0,183284,15 / M4,13
86,13,E06000025,360686,2,2075,South West,16,183775,South Gloucestershire,22,99607,18,204,N,174,6/23/2000,2000,183482,6,66,1678,M5,361812,10,TM,361000,0,183284,15 / M4,14
57,23,E06000025,360686,0,2082,South West,16,183775,South Gloucestershire,18,99607,52,183,N,190,6/23/2000,2000,183482,18,51,1668,M5,361812,5,TM,361000,0,183284,15 / M4,15
50,9,E06000025,360686,0,2119,South West,16,183775,South Gloucestershire,23,99607,33,152,N,94,6/23/2000,2000,183482,24,37,1840,M5,361812,9,TM,361000,0,183284,15 / M4,16
32,1,E06000025,360686,1,2059,South West,16,183775,South Gloucestershire,30,99607,15,137,N,100,6/23/2000,2000,183482,10,55,1811,M5,361812,4,TM,361000,0,183284,15 / M4,17
34,7,E06000025,360686,1,1786,South West,16,183775,South Gloucestershire,16,99607,25,113,N,94,6/23/2000,2000,183482,2,35,1570,M5,361812,2,TM,361000,0,183284,15 / M4,18
186,6,E06000025,360686,15,4007,South West,16,183775,South Gloucestershire,42,99607,93,491,S,506,6/23/2000,2000,183482,36,136,2968,M5,361812,19,TM,361000,0,183284,15 / M4,7
125,4,E06000025,360686,8,4862,South West,16,183775,South Gloucestershire,24,99607,114,376,S,279,6/23/2000,2000,183482,32,89,4171,M5,361812,16,TM,361000,0,183284,15 / M4,8
134,17,E06000025,360686,14,3779,South West,16,183775,South Gloucestershire,44,99607,70,433,S,335,6/23/2000,2000,183482,16,143,2978,M5,361812,28,TM,361000,0,183284,15 / M4,9
125,18,E06000025,360686,7,3431,South West,16,183775,South Gloucestershire,37,99607,70,409,S,299,6/23/2000,2000,183482,14,152,2691,M5,361812,18,TM,361000,0,183284,15 / M4,10
93,20,E06000025,360686,15,3894,South West,16,183775,South Gloucestershire,31,99607,61,319,S,305,6/23/2000,2000,183482,12,99,3238,M5,361812,20,TM,361000,0,183284,15 / M4,11
109,12,E06000025,360686,16,3847,South West,16,183775,South Gloucestershire,51,99607,63,376,S,350,6/23/2000,2000,183482,27,123,3082,M5,361812,14,TM,361000,0,183284,15 / M4,12
116,8,E06000025,360686,23,4225,South West,16,183775,South Gloucestershire,42,99607,57,363,S,382,6/23/2000,2000,183482,14,100,3458,M5,361812,25,TM,361000,0,183284,15 / M4,13
131,24,E06000025,360686,14,4287,South West,16,183775,South Gloucestershire,40,99607,63,379,S,390,6/23/2000,2000,183482,11,102,3483,M5,361812,29,TM,361000,0,183284,15 / M4,14
85,21,E06000025,360686,9,4407,South West,16,183775,South Gloucestershire,70,99607,46,337,S,442,6/23/2000,2000,183482,22,111,3585,M5,361812,16,TM,361000,0,183284,15 / M4,15
94,12,E06000025,360686,6,4512,South West,16,183775,South Gloucestershire,36,99607,46,286,S,347,6/23/2000,2000,183482,33,91,3834,M5,361812,13,TM,361000,0,183284,15 / M4,16
73,19,E06000025,360686,5,4463,South West,16,183775,South Gloucestershire,34,99607,42,213,S,322,6/23/2000,2000,183482,27,52,3882,M5,361812,7,TM,361000,0,183284,15 / M4,17
54,14,E06000025,360686,4,3795,South West,16,183775,South Gloucestershire,32,99607,31,171,S,235,6/23/2000,2000,183482,26,47,3349,M5,361812,3,TM,361000,0,183284,15 / M4,18
