HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
7,14,E06000022,374810,0,184,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,7,E,26,10/7/2009,2009,164540,3,0,134,A367,374550,0,PU,374700,0,164470,A4,7
7,13,E06000022,374810,1,325,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,8,E,33,10/7/2009,2009,164540,7,0,264,A367,374550,0,PU,374700,1,164470,A4,8
5,15,E06000022,374810,0,316,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,6,E,41,10/7/2009,2009,164540,2,0,252,A367,374550,1,PU,374700,1,164470,A4,9
8,9,E06000022,374810,1,203,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,10,E,26,10/7/2009,2009,164540,5,0,153,A367,374550,1,PU,374700,0,164470,A4,10
5,20,E06000022,374810,0,227,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,7,E,37,10/7/2009,2009,164540,1,0,162,A367,374550,2,PU,374700,0,164470,A4,11
4,27,E06000022,374810,0,251,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,4,E,38,10/7/2009,2009,164540,4,0,178,A367,374550,0,PU,374700,2,164470,A4,12
5,17,E06000022,374810,0,234,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,5,E,38,10/7/2009,2009,164540,3,0,171,A367,374550,0,PU,374700,2,164470,A4,13
2,20,E06000022,374810,0,190,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,3,E,22,10/7/2009,2009,164540,0,0,145,A367,374550,1,PU,374700,0,164470,A4,14
2,17,E06000022,374810,0,250,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,3,E,27,10/7/2009,2009,164540,3,0,200,A367,374550,1,PU,374700,2,164470,A4,15
4,7,E06000022,374810,0,213,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,4,E,10,10/7/2009,2009,164540,3,0,189,A367,374550,0,PU,374700,2,164470,A4,16
2,11,E06000022,374810,0,267,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,2,E,31,10/7/2009,2009,164540,4,0,219,A367,374550,0,PU,374700,1,164470,A4,17
0,9,E06000022,374810,0,226,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,0,E,17,10/7/2009,2009,164540,1,0,199,A367,374550,0,PU,374700,0,164470,A4,18
2,3,E06000022,374810,0,293,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,2,W,44,10/7/2009,2009,164540,5,0,239,A367,374550,0,PU,374700,3,164470,A4,7
4,12,E06000022,374810,0,400,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,4,W,36,10/7/2009,2009,164540,4,0,344,A367,374550,0,PU,374700,5,164470,A4,8
7,5,E06000022,374810,0,344,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,7,W,53,10/7/2009,2009,164540,4,0,275,A367,374550,0,PU,374700,1,164470,A4,9
5,8,E06000022,374810,0,348,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,8,W,52,10/7/2009,2009,164540,5,0,275,A367,374550,3,PU,374700,1,164470,A4,10
6,8,E06000022,374810,0,345,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,6,W,65,10/7/2009,2009,164540,0,0,266,A367,374550,0,PU,374700,3,164470,A4,11
4,11,E06000022,374810,0,333,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,4,W,46,10/7/2009,2009,164540,11,0,261,A367,374550,0,PU,374700,2,164470,A4,12
6,18,E06000022,374810,0,394,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,7,W,41,10/7/2009,2009,164540,1,0,327,A367,374550,1,PU,374700,3,164470,A4,13
12,10,E06000022,374810,0,440,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,15,W,48,10/7/2009,2009,164540,4,0,363,A367,374550,3,PU,374700,4,164470,A4,14
5,8,E06000022,374810,0,477,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,8,W,49,10/7/2009,2009,164540,5,0,407,A367,374550,3,PU,374700,5,164470,A4,15
2,5,E06000022,374810,0,431,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,2,W,44,10/7/2009,2009,164540,4,0,376,A367,374550,0,PU,374700,2,164470,A4,16
2,9,E06000022,374810,0,467,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,2,W,33,10/7/2009,2009,164540,1,0,422,A367,374550,0,PU,374700,8,164470,A4,17
1,12,E06000022,374810,0,403,South West,Avon St,164980,Bath and North East Somerset,0,7128,0,1,W,16,10/7/2009,2009,164540,3,0,371,A367,374550,0,PU,374700,16,164470,A4,18
