HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
18,11,E06000025,360131,8,1106,South West,A38,178640,South Gloucestershire,2,37768,3,34,E,145,6/21/2000,2000,178700,23,2,893,A4174,363490,1,PU,363000,2,178978,M32,7
29,11,E06000025,360131,4,969,South West,A38,178640,South Gloucestershire,2,37768,2,40,E,87,6/21/2000,2000,178700,19,0,812,A4174,363490,3,PU,363000,0,178978,M32,8
38,18,E06000025,360131,5,810,South West,A38,178640,South Gloucestershire,2,37768,3,53,E,102,6/21/2000,2000,178700,3,0,634,A4174,363490,5,PU,363000,0,178978,M32,9
40,8,E06000025,360131,4,801,South West,A38,178640,South Gloucestershire,0,37768,1,51,E,129,6/21/2000,2000,178700,8,3,605,A4174,363490,3,PU,363000,0,178978,M32,10
37,4,E06000025,360131,6,832,South West,A38,178640,South Gloucestershire,2,37768,1,52,E,117,6/21/2000,2000,178700,7,3,652,A4174,363490,3,PU,363000,0,178978,M32,11
38,6,E06000025,360131,3,1093,South West,A38,178640,South Gloucestershire,2,37768,5,54,E,91,6/21/2000,2000,178700,10,4,932,A4174,363490,2,PU,363000,0,178978,M32,12
32,9,E06000025,360131,5,1058,South West,A38,178640,South Gloucestershire,3,37768,2,50,E,119,6/21/2000,2000,178700,9,2,871,A4174,363490,6,PU,363000,0,178978,M32,13
30,7,E06000025,360131,7,1186,South West,A38,178640,South Gloucestershire,5,37768,2,49,E,157,6/21/2000,2000,178700,9,2,964,A4174,363490,3,PU,363000,1,178978,M32,14
33,12,E06000025,360131,7,1397,South West,A38,178640,South Gloucestershire,1,37768,1,45,E,131,6/21/2000,2000,178700,8,2,1201,A4174,363490,1,PU,363000,3,178978,M32,15
21,10,E06000025,360131,7,1751,South West,A38,178640,South Gloucestershire,1,37768,0,32,E,112,6/21/2000,2000,178700,42,1,1555,A4174,363490,2,PU,363000,3,178978,M32,16
6,4,E06000025,360131,0,1610,South West,A38,178640,South Gloucestershire,1,37768,1,8,E,74,6/21/2000,2000,178700,50,0,1474,A4174,363490,0,PU,363000,13,178978,M32,17
5,7,E06000025,360131,0,1573,South West,A38,178640,South Gloucestershire,2,37768,0,7,E,64,6/21/2000,2000,178700,24,0,1471,A4174,363490,0,PU,363000,6,178978,M32,18
20,9,E06000025,360131,4,1728,South West,A38,178640,South Gloucestershire,2,37768,1,32,W,109,6/21/2000,2000,178700,51,0,1527,A4174,363490,5,PU,363000,11,178978,M32,7
27,5,E06000025,360131,4,2015,South West,A38,178640,South Gloucestershire,1,37768,0,38,W,137,6/21/2000,2000,178700,53,0,1782,A4174,363490,6,PU,363000,14,178978,M32,8
25,11,E06000025,360131,6,1611,South West,A38,178640,South Gloucestershire,0,37768,2,41,W,142,6/21/2000,2000,178700,23,2,1394,A4174,363490,6,PU,363000,0,178978,M32,9
29,8,E06000025,360131,4,1123,South West,A38,178640,South Gloucestershire,4,37768,1,45,W,125,6/21/2000,2000,178700,8,2,937,A4174,363490,5,PU,363000,0,178978,M32,10
31,0,E06000025,360131,2,840,South West,A38,178640,South Gloucestershire,1,37768,2,42,W,126,6/21/2000,2000,178700,9,3,663,A4174,363490,3,PU,363000,1,178978,M32,11
30,3,E06000025,360131,2,964,South West,A38,178640,South Gloucestershire,1,37768,2,43,W,125,6/21/2000,2000,178700,8,3,785,A4174,363490,5,PU,363000,1,178978,M32,12
22,7,E06000025,360131,2,1027,South West,A38,178640,South Gloucestershire,2,37768,0,29,W,105,6/21/2000,2000,178700,13,3,873,A4174,363490,0,PU,363000,6,178978,M32,13
30,4,E06000025,360131,4,946,South West,A38,178640,South Gloucestershire,4,37768,0,42,W,125,6/21/2000,2000,178700,6,2,769,A4174,363490,2,PU,363000,0,178978,M32,14
38,13,E06000025,360131,0,903,South West,A38,178640,South Gloucestershire,2,37768,1,46,W,121,6/21/2000,2000,178700,13,3,710,A4174,363490,2,PU,363000,2,178978,M32,15
14,10,E06000025,360131,2,832,South West,A38,178640,South Gloucestershire,1,37768,0,17,W,107,6/21/2000,2000,178700,11,0,687,A4174,363490,0,PU,363000,1,178978,M32,16
10,10,E06000025,360131,1,823,South West,A38,178640,South Gloucestershire,1,37768,0,12,W,102,6/21/2000,2000,178700,17,0,682,A4174,363490,0,PU,363000,1,178978,M32,17
9,5,E06000025,360131,1,867,South West,A38,178640,South Gloucestershire,0,37768,0,16,W,86,6/21/2000,2000,178700,9,5,751,A4174,363490,1,PU,363000,0,178978,M32,18
