HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
33,30,E06000025,363490,16,1386,South West,M32,178200,South Gloucestershire,7,17633,15,100,E,220,4/7/2000,2000,178500,23,12,1013,A4174,364700,17,PU,363800,0,178640,A4017,7
70,19,E06000025,363490,15,1816,South West,M32,178200,South Gloucestershire,5,17633,18,135,E,244,4/7/2000,2000,178500,17,18,1401,A4174,364700,9,PU,363800,1,178640,A4017,8
64,28,E06000025,363490,12,1312,South West,M32,178200,South Gloucestershire,8,17633,12,129,E,205,4/7/2000,2000,178500,8,23,942,A4174,364700,10,PU,363800,1,178640,A4017,9
63,9,E06000025,363490,9,1165,South West,M32,178200,South Gloucestershire,6,17633,24,140,E,173,4/7/2000,2000,178500,7,29,836,A4174,364700,9,PU,363800,0,178640,A4017,10
73,12,E06000025,363490,7,1379,South West,M32,178200,South Gloucestershire,8,17633,10,137,E,201,4/7/2000,2000,178500,17,23,1012,A4174,364700,16,PU,363800,0,178640,A4017,11
64,6,E06000025,363490,17,1746,South West,M32,178200,South Gloucestershire,9,17633,22,145,E,208,4/7/2000,2000,178500,35,23,1352,A4174,364700,10,PU,363800,0,178640,A4017,12
70,13,E06000025,363490,8,1790,South West,M32,178200,South Gloucestershire,6,17633,11,129,E,249,4/7/2000,2000,178500,31,20,1368,A4174,364700,14,PU,363800,1,178640,A4017,13
81,15,E06000025,363490,10,1870,South West,M32,178200,South Gloucestershire,10,17633,18,140,E,244,4/7/2000,2000,178500,20,12,1451,A4174,364700,9,PU,363800,3,178640,A4017,14
63,24,E06000025,363490,9,2246,South West,M32,178200,South Gloucestershire,4,17633,20,120,E,278,4/7/2000,2000,178500,33,15,1791,A4174,364700,9,PU,363800,2,178640,A4017,15
53,15,E06000025,363490,4,2526,South West,M32,178200,South Gloucestershire,9,17633,28,117,E,129,4/7/2000,2000,178500,41,14,2224,A4174,364700,9,PU,363800,2,178640,A4017,16
35,11,E06000025,363490,3,2613,South West,M32,178200,South Gloucestershire,2,17633,15,69,E,151,4/7/2000,2000,178500,63,12,2319,A4174,364700,2,PU,363800,0,178640,A4017,17
44,6,E06000025,363490,1,1894,South West,M32,178200,South Gloucestershire,7,17633,11,70,E,133,4/7/2000,2000,178500,34,7,1651,A4174,364700,0,PU,363800,1,178640,A4017,18
43,11,E06000025,363490,15,2770,South West,M32,178200,South Gloucestershire,6,17633,19,100,W,277,4/7/2000,2000,178500,49,11,2333,A4174,364700,6,PU,363800,21,178640,A4017,7
77,11,E06000025,363490,13,1798,South West,M32,178200,South Gloucestershire,6,17633,19,140,W,16,4/7/2000,2000,178500,62,15,1569,A4174,364700,10,PU,363800,14,178640,A4017,8
52,22,E06000025,363490,9,1639,South West,M32,178200,South Gloucestershire,14,17633,20,135,W,203,4/7/2000,2000,178500,10,23,1269,A4174,364700,17,PU,363800,2,178640,A4017,9
62,24,E06000025,363490,9,1459,South West,M32,178200,South Gloucestershire,8,17633,21,128,W,104,4/7/2000,2000,178500,15,22,1188,A4174,364700,6,PU,363800,1,178640,A4017,10
62,7,E06000025,363490,8,1337,South West,M32,178200,South Gloucestershire,3,17633,32,144,W,6,4/7/2000,2000,178500,20,27,1160,A4174,364700,12,PU,363800,0,178640,A4017,11
57,21,E06000025,363490,14,1612,South West,M32,178200,South Gloucestershire,6,17633,16,139,W,194,4/7/2000,2000,178500,17,28,1241,A4174,364700,18,PU,363800,2,178640,A4017,12
55,10,E06000025,363490,12,1614,South West,M32,178200,South Gloucestershire,9,17633,13,124,W,203,4/7/2000,2000,178500,6,24,1271,A4174,364700,11,PU,363800,1,178640,A4017,13
56,5,E06000025,363490,12,1518,South West,M32,178200,South Gloucestershire,10,17633,14,125,W,236,4/7/2000,2000,178500,19,20,1133,A4174,364700,13,PU,363800,0,178640,A4017,14
47,16,E06000025,363490,8,1526,South West,M32,178200,South Gloucestershire,3,17633,14,101,W,222,4/7/2000,2000,178500,24,19,1163,A4174,364700,10,PU,363800,1,178640,A4017,15
40,14,E06000025,363490,4,1635,South West,M32,178200,South Gloucestershire,8,17633,5,66,W,221,4/7/2000,2000,178500,18,6,1316,A4174,364700,3,PU,363800,1,178640,A4017,16
28,18,E06000025,363490,3,1547,South West,M32,178200,South Gloucestershire,3,17633,13,57,W,169,4/7/2000,2000,178500,21,9,1282,A4174,364700,1,PU,363800,1,178640,A4017,17
23,17,E06000025,363490,0,1781,South West,M32,178200,South Gloucestershire,4,17633,9,48,W,96,4/7/2000,2000,178500,20,11,1600,A4174,364700,1,PU,363800,1,178640,A4017,18
