HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
34,4,E06000025,373410,11,724,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,4,57129,10,68,E,143,5/29/2012,2012,181600,5,4,504,A432,376289,5,PR,375000,1,181750,A46,7
20,2,E06000025,373410,4,633,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,1,57129,10,45,E,97,5/29/2012,2012,181600,3,4,486,A432,376289,6,PR,375000,2,181750,A46,8
9,2,E06000025,373410,8,339,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,2,57129,5,31,E,58,5/29/2012,2012,181600,3,5,245,A432,376289,2,PR,375000,1,181750,A46,9
8,0,E06000025,373410,7,269,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,1,57129,6,27,E,46,5/29/2012,2012,181600,2,2,194,A432,376289,3,PR,375000,0,181750,A46,10
7,2,E06000025,373410,3,270,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,1,57129,5,22,E,54,5/29/2012,2012,181600,2,4,190,A432,376289,2,PR,375000,3,181750,A46,11
10,0,E06000025,373410,4,271,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,4,57129,1,22,E,43,5/29/2012,2012,181600,2,2,204,A432,376289,1,PR,375000,2,181750,A46,12
11,1,E06000025,373410,1,280,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,1,57129,7,26,E,46,5/29/2012,2012,181600,1,4,206,A432,376289,2,PR,375000,0,181750,A46,13
10,0,E06000025,373410,1,270,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,0,57129,7,24,E,54,5/29/2012,2012,181600,4,3,188,A432,376289,3,PR,375000,1,181750,A46,14
5,2,E06000025,373410,6,321,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,0,57129,8,24,E,52,5/29/2012,2012,181600,5,4,238,A432,376289,1,PR,375000,5,181750,A46,15
4,1,E06000025,373410,0,395,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,0,57129,5,11,E,56,5/29/2012,2012,181600,8,2,319,A432,376289,0,PR,375000,4,181750,A46,16
5,2,E06000025,373410,0,494,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,0,57129,2,8,E,48,5/29/2012,2012,181600,7,1,429,A432,376289,0,PR,375000,6,181750,A46,17
3,1,E06000025,373410,0,319,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,0,57129,2,7,E,25,5/29/2012,2012,181600,3,2,283,A432,376289,0,PR,375000,3,181750,A46,18
7,2,E06000025,373410,4,286,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,2,57129,8,25,W,40,5/29/2012,2012,181600,3,2,216,A432,376289,2,PR,375000,4,181750,A46,7
12,1,E06000025,373410,6,505,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,3,57129,5,32,W,51,5/29/2012,2012,181600,2,6,419,A432,376289,0,PR,375000,1,181750,A46,8
7,1,E06000025,373410,9,333,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,5,57129,6,33,W,39,5/29/2012,2012,181600,1,4,259,A432,376289,2,PR,375000,1,181750,A46,9
10,1,E06000025,373410,6,227,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,0,57129,2,22,W,38,5/29/2012,2012,181600,2,3,164,A432,376289,1,PR,375000,0,181750,A46,10
18,1,E06000025,373410,4,318,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,0,57129,2,32,W,63,5/29/2012,2012,181600,2,6,220,A432,376289,2,PR,375000,2,181750,A46,11
11,0,E06000025,373410,6,280,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,1,57129,5,30,W,56,5/29/2012,2012,181600,1,5,193,A432,376289,2,PR,375000,3,181750,A46,12
14,0,E06000025,373410,3,261,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,1,57129,3,29,W,49,5/29/2012,2012,181600,2,5,181,A432,376289,3,PR,375000,1,181750,A46,13
17,1,E06000025,373410,7,316,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,1,57129,1,30,W,47,5/29/2012,2012,181600,7,1,231,A432,376289,3,PR,375000,0,181750,A46,14
16,4,E06000025,373410,3,403,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,1,57129,3,33,W,70,5/29/2012,2012,181600,5,6,291,A432,376289,4,PR,375000,0,181750,A46,15
15,1,E06000025,373410,0,483,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,2,57129,3,24,W,113,5/29/2012,2012,181600,10,3,335,A432,376289,1,PR,375000,1,181750,A46,16
11,2,E06000025,373410,2,615,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,3,57129,4,22,W,95,5/29/2012,2012,181600,7,1,489,A432,376289,1,PR,375000,2,181750,A46,17
6,1,E06000025,373410,0,430,South West,"B4060 Horse St, Chipping Sodbury",181174,South Gloucestershire,2,57129,3,12,W,42,5/29/2012,2012,181600,3,1,372,A432,376289,0,PR,375000,5,181750,A46,18
132,4,E06000023,352952,5,4257,South West,18,178695,"Bristol, City of",10,99620,121,321,E,528,5/29/2012,2012,178320,46,31,3358,M5,353755,22,TM,353300,0,178032,18A,7
105,13,E06000023,352952,6,4103,South West,18,178695,"Bristol, City of",12,99620,112,280,E,396,5/29/2012,2012,178320,43,25,3371,M5,353755,20,TM,353300,0,178032,18A,8
