HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
33,2,E06000022,375948,5,317,South West,Sydney Rd/Beckford Rd,165920,Bath and North East Somerset,3,26381,4,57,E,26,6/14/2002,2002,165451,0,4,232,A36,377730,8,TU,376000,1,165429,"Hantone Hill, Bathampton",7
22,10,E06000022,375948,1,518,South West,Sydney Rd/Beckford Rd,165920,Bath and North East Somerset,3,26381,10,46,E,35,6/14/2002,2002,165451,4,5,423,A36,377730,5,TU,376000,6,165429,"Hantone Hill, Bathampton",8
29,8,E06000022,375948,6,470,South West,Sydney Rd/Beckford Rd,165920,Bath and North East Somerset,2,26381,4,53,E,54,6/14/2002,2002,165451,3,7,352,A36,377730,5,TU,376000,3,165429,"Hantone Hill, Bathampton",9
40,5,E06000022,375948,1,469,South West,Sydney Rd/Beckford Rd,165920,Bath and North East Somerset,3,26381,7,61,E,27,6/14/2002,2002,165451,6,5,370,A36,377730,5,TU,376000,0,165429,"Hantone Hill, Bathampton",10
31,7,E06000022,375948,0,452,South West,Sydney Rd/Beckford Rd,165920,Bath and North East Somerset,0,26381,10,50,E,31,6/14/2002,2002,165451,0,5,364,A36,377730,4,TU,376000,0,165429,"Hantone Hill, Bathampton",11
38,11,E06000022,375948,2,591,South West,Sydney Rd/Beckford Rd,165920,Bath and North East Somerset,1,26381,9,61,E,43,6/14/2002,2002,165451,3,4,473,A36,377730,7,TU,376000,2,165429,"Hantone Hill, Bathampton",12
10,6,E06000022,375948,2,552,South West,Sydney Rd/Beckford Rd,165920,Bath and North East Somerset,1,26381,4,25,E,51,6/14/2002,2002,165451,5,6,465,A36,377730,2,TU,376000,1,165429,"Hantone Hill, Bathampton",13
20,8,E06000022,375948,3,595,South West,Sydney Rd/Beckford Rd,165920,Bath and North East Somerset,0,26381,10,43,E,57,6/14/2002,2002,165451,4,8,483,A36,377730,2,TU,376000,2,165429,"Hantone Hill, Bathampton",14
9,6,E06000022,375948,0,733,South West,Sydney Rd/Beckford Rd,165920,Bath and North East Somerset,1,26381,3,25,E,54,6/14/2002,2002,165451,8,7,640,A36,377730,5,TU,376000,1,165429,"Hantone Hill, Bathampton",15
4,12,E06000022,375948,1,826,South West,Sydney Rd/Beckford Rd,165920,Bath and North East Somerset,2,26381,5,22,E,71,6/14/2002,2002,165451,1,7,720,A36,377730,3,TU,376000,1,165429,"Hantone Hill, Bathampton",16
