HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
4,5,E06000025,0,480,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,5,N,77,5/11/2015,2015,188491,6,0,387,B4061,1,BU,363505,5,ALVESTON HILL,7
5,13,E06000025,0,1037,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,6,N,90,5/11/2015,2015,188491,9,0,919,B4061,1,BU,363505,6,ALVESTON HILL,8
9,6,E06000025,0,719,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,9,N,72,5/11/2015,2015,188491,2,0,630,B4061,0,BU,363505,0,ALVESTON HILL,9
9,6,E06000025,1,519,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,11,N,47,5/11/2015,2015,188491,3,0,452,B4061,1,BU,363505,1,ALVESTON HILL,10
8,7,E06000025,0,492,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,8,N,63,5/11/2015,2015,188491,2,0,412,B4061,0,BU,363505,3,ALVESTON HILL,11
7,6,E06000025,1,541,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,9,N,73,5/11/2015,2015,188491,1,0,452,B4061,1,BU,363505,3,ALVESTON HILL,12
3,6,E06000025,1,518,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,1,5,N,78,5/11/2015,2015,188491,4,0,425,B4061,0,BU,363505,2,ALVESTON HILL,13
8,6,E06000025,1,571,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,1,947494,0,10,N,52,5/11/2015,2015,188491,3,0,500,B4061,0,BU,363505,3,ALVESTON HILL,14
3,9,E06000025,0,700,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,3,N,59,5/11/2015,2015,188491,13,0,616,B4061,0,BU,363505,2,ALVESTON HILL,15
2,6,E06000025,0,677,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,2,N,69,5/11/2015,2015,188491,9,0,591,B4061,0,BU,363505,4,ALVESTON HILL,16
3,8,E06000025,0,754,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,3,N,72,5/11/2015,2015,188491,10,0,661,B4061,0,BU,363505,13,ALVESTON HILL,17
0,4,E06000025,0,528,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,0,N,42,5/11/2015,2015,188491,5,0,477,B4061,0,BU,363505,7,ALVESTON HILL,18
3,10,E06000025,0,572,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,1,947494,0,4,S,47,5/11/2015,2015,188491,8,0,503,B4061,0,BU,363505,10,ALVESTON HILL,7
6,10,E06000025,1,594,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,8,S,47,5/11/2015,2015,188491,4,0,525,B4061,1,BU,363505,9,ALVESTON HILL,8
6,7,E06000025,1,535,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,7,S,56,5/11/2015,2015,188491,6,0,459,B4061,0,BU,363505,3,ALVESTON HILL,9
9,4,E06000025,0,487,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,10,S,65,5/11/2015,2015,188491,0,0,408,B4061,1,BU,363505,2,ALVESTON HILL,10
8,6,E06000025,0,495,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,9,S,51,5/11/2015,2015,188491,2,0,427,B4061,1,BU,363505,0,ALVESTON HILL,11
3,7,E06000025,0,601,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,3,S,61,5/11/2015,2015,188491,2,0,528,B4061,0,BU,363505,0,ALVESTON HILL,12
9,9,E06000025,1,496,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,10,S,52,5/11/2015,2015,188491,4,0,421,B4061,0,BU,363505,0,ALVESTON HILL,13
7,5,E06000025,2,561,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,1,10,S,57,5/11/2015,2015,188491,5,0,484,B4061,0,BU,363505,0,ALVESTON HILL,14
7,10,E06000025,0,677,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,7,S,66,5/11/2015,2015,188491,4,0,590,B4061,0,BU,363505,3,ALVESTON HILL,15
1,4,E06000025,0,723,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,1,S,81,5/11/2015,2015,188491,6,0,631,B4061,0,BU,363505,4,ALVESTON HILL,16
3,3,E06000025,0,874,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,4,S,45,5/11/2015,2015,188491,15,1,807,B4061,0,BU,363505,4,ALVESTON HILL,17
2,4,E06000025,0,549,South West,"north of Old Gloucester Road, Alveston",South Gloucestershire,0,947494,0,2,S,29,5/11/2015,2015,188491,2,0,512,B4061,0,BU,363505,4,ALVESTON HILL,18
