HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
34,4,E06000025,366580,12,1869,South West,Station Road Link,173540,South Gloucestershire,0,77051,5,87,N,308,7/3/2015,2015,174400,36,8,1434,A4174,366590,28,PR,366590,0,174740,A420,7
46,6,E06000025,366580,13,1755,South West,Station Road Link,173540,South Gloucestershire,3,77051,7,91,N,263,7/3/2015,2015,174400,43,12,1352,A4174,366590,10,PR,366590,0,174740,A420,8
46,16,E06000025,366580,11,1440,South West,Station Road Link,173540,South Gloucestershire,7,77051,6,89,N,233,7/3/2015,2015,174400,19,12,1083,A4174,366590,7,PR,366590,0,174740,A420,9
40,2,E06000025,366580,7,1289,South West,Station Road Link,173540,South Gloucestershire,1,77051,6,74,N,211,7/3/2015,2015,174400,21,12,981,A4174,366590,8,PR,366590,0,174740,A420,10
31,3,E06000025,366580,14,1226,South West,Station Road Link,173540,South Gloucestershire,2,77051,3,70,N,199,7/3/2015,2015,174400,15,13,939,A4174,366590,7,PR,366590,0,174740,A420,11
33,1,E06000025,366580,12,1306,South West,Station Road Link,173540,South Gloucestershire,0,77051,5,68,N,219,7/3/2015,2015,174400,12,11,1006,A4174,366590,7,PR,366590,0,174740,A420,12
45,1,E06000025,366580,11,1325,South West,Station Road Link,173540,South Gloucestershire,0,77051,4,86,N,207,7/3/2015,2015,174400,14,14,1017,A4174,366590,12,PR,366590,0,174740,A420,13
37,1,E06000025,366580,10,1428,South West,Station Road Link,173540,South Gloucestershire,3,77051,8,73,N,261,7/3/2015,2015,174400,22,9,1071,A4174,366590,6,PR,366590,0,174740,A420,14
28,10,E06000025,366580,5,1635,South West,Station Road Link,173540,South Gloucestershire,0,77051,2,46,N,275,7/3/2015,2015,174400,26,3,1278,A4174,366590,8,PR,366590,0,174740,A420,15
28,13,E06000025,366580,2,1738,South West,Station Road Link,173540,South Gloucestershire,1,77051,1,42,N,292,7/3/2015,2015,174400,30,7,1361,A4174,366590,3,PR,366590,1,174740,A420,16
16,2,E06000025,366580,1,1387,South West,Station Road Link,173540,South Gloucestershire,0,77051,6,28,N,194,7/3/2015,2015,174400,22,4,1141,A4174,366590,1,PR,366590,0,174740,A420,17
11,2,E06000025,366580,1,864,South West,Station Road Link,173540,South Gloucestershire,0,77051,2,21,N,145,7/3/2015,2015,174400,18,7,678,A4174,366590,0,PR,366590,0,174740,A420,18
36,7,E06000025,366580,15,1543,South West,Station Road Link,173540,South Gloucestershire,4,77051,11,85,S,334,7/3/2015,2015,174400,28,4,1089,A4174,366590,15,PR,366590,1,174740,A420,7
35,6,E06000025,366580,8,1463,South West,Station Road Link,173540,South Gloucestershire,0,77051,4,64,S,262,7/3/2015,2015,174400,23,12,1108,A4174,366590,5,PR,366590,0,174740,A420,8
38,6,E06000025,366580,12,1293,South West,Station Road Link,173540,South Gloucestershire,1,77051,12,84,S,239,7/3/2015,2015,174400,10,12,954,A4174,366590,9,PR,366590,0,174740,A420,9
39,2,E06000025,366580,12,1316,South West,Station Road Link,173540,South Gloucestershire,3,77051,7,78,S,241,7/3/2015,2015,174400,16,10,979,A4174,366590,7,PR,366590,0,174740,A420,10
43,3,E06000025,366580,8,1292,South West,Station Road Link,173540,South Gloucestershire,8,77051,11,94,S,211,7/3/2015,2015,174400,18,14,966,A4174,366590,10,PR,366590,0,174740,A420,11
40,3,E06000025,366580,9,1451,South West,Station Road Link,173540,South Gloucestershire,2,77051,11,83,S,213,7/3/2015,2015,174400,18,14,1134,A4174,366590,7,PR,366590,0,174740,A420,12
31,1,E06000025,366580,23,1509,South West,Station Road Link,173540,South Gloucestershire,1,77051,7,75,S,205,7/3/2015,2015,174400,43,6,1185,A4174,366590,7,PR,366590,0,174740,A420,13
42,9,E06000025,366580,16,1687,South West,Station Road Link,173540,South Gloucestershire,0,77051,8,94,S,253,7/3/2015,2015,174400,25,10,1306,A4174,366590,18,PR,366590,0,174740,A420,14
37,1,E06000025,366580,2,1844,South West,Station Road Link,173540,South Gloucestershire,3,77051,4,72,S,284,7/3/2015,2015,174400,29,10,1458,A4174,366590,16,PR,366590,0,174740,A420,15
15,4,E06000025,366580,4,1994,South West,Station Road Link,173540,South Gloucestershire,2,77051,5,39,S,275,7/3/2015,2015,174400,27,11,1649,A4174,366590,2,PR,366590,1,174740,A420,16
18,3,E06000025,366580,2,1910,South West,Station Road Link,173540,South Gloucestershire,2,77051,2,33,S,179,7/3/2015,2015,174400,35,8,1660,A4174,366590,1,PR,366590,0,174740,A420,17
5,2,E06000025,366580,1,1470,South West,Station Road Link,173540,South Gloucestershire,0,77051,4,16,S,127,7/3/2015,2015,174400,17,4,1308,A4174,366590,2,PR,366590,0,174740,A420,18
21,3,E06000025,364390,12,1407,South West,A4,172170,South Gloucestershire,1,99053,2,49,N,274,7/3/2015,2015,171000,24,6,1057,A4174,365420,7,PR,364600,6,170170,A4174 spur,7
47,4,E06000025,364390,6,1290,South West,A4,172170,South Gloucestershire,2,99053,6,75,N,220,7/3/2015,2015,171000,23,10,968,A4174,365420,4,PR,364600,6,170170,A4174 spur,8
39,6,E06000025,364390,10,1195,South West,A4,172170,South Gloucestershire,2,99053,4,63,N,202,7/3/2015,2015,171000,12,6,912,A4174,365420,2,PR,364600,3,170170,A4174 spur,9
19,3,E06000025,364390,5,1039,South West,A4,172170,South Gloucestershire,0,99053,7,44,N,188,7/3/2015,2015,171000,19,7,785,A4174,365420,6,PR,364600,6,170170,A4174 spur,10
