HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
14,2,E06000025,2,573,South West,layby north of B4058 Wotton Road,South Gloucestershire,0,947489,3,23,E,65,10/23/2015,2015,192331,7,3,476,B4509,1,BR,370987,0,B4059,7
9,0,E06000025,6,612,South West,layby north of B4058 Wotton Road,South Gloucestershire,4,947489,1,31,E,55,10/23/2015,2015,192331,2,7,524,B4509,4,BR,370987,0,B4059,8
6,2,E06000025,5,389,South West,layby north of B4058 Wotton Road,South Gloucestershire,3,947489,1,17,E,48,10/23/2015,2015,192331,0,1,322,B4509,1,BR,370987,0,B4059,9
8,1,E06000025,14,411,South West,layby north of B4058 Wotton Road,South Gloucestershire,6,947489,3,38,E,42,10/23/2015,2015,192331,0,4,330,B4509,3,BR,370987,0,B4059,10
13,2,E06000025,13,382,South West,layby north of B4058 Wotton Road,South Gloucestershire,3,947489,0,37,E,46,10/23/2015,2015,192331,2,5,295,B4509,3,BR,370987,1,B4059,11
8,1,E06000025,9,354,South West,layby north of B4058 Wotton Road,South Gloucestershire,3,947489,1,25,E,55,10/23/2015,2015,192331,0,2,273,B4509,2,BR,370987,0,B4059,12
8,1,E06000025,8,315,South West,layby north of B4058 Wotton Road,South Gloucestershire,2,947489,1,24,E,34,10/23/2015,2015,192331,1,2,255,B4509,3,BR,370987,0,B4059,13
6,1,E06000025,4,276,South West,layby north of B4058 Wotton Road,South Gloucestershire,1,947489,3,23,E,29,10/23/2015,2015,192331,1,5,222,B4509,4,BR,370987,0,B4059,14
3,1,E06000025,11,299,South West,layby north of B4058 Wotton Road,South Gloucestershire,0,947489,5,21,E,37,10/23/2015,2015,192331,5,2,235,B4509,0,BR,370987,1,B4059,15
8,2,E06000025,5,388,South West,layby north of B4058 Wotton Road,South Gloucestershire,1,947489,2,16,E,47,10/23/2015,2015,192331,6,0,317,B4509,0,BR,370987,0,B4059,16
6,1,E06000025,0,565,South West,layby north of B4058 Wotton Road,South Gloucestershire,1,947489,0,13,E,71,10/23/2015,2015,192331,2,3,478,B4509,3,BR,370987,0,B4059,17
1,0,E06000025,0,392,South West,layby north of B4058 Wotton Road,South Gloucestershire,2,947489,0,5,E,27,10/23/2015,2015,192331,3,2,357,B4509,0,BR,370987,0,B4059,18
10,2,E06000025,10,426,South West,layby north of B4058 Wotton Road,South Gloucestershire,1,947489,2,33,W,43,10/23/2015,2015,192331,3,4,345,B4509,6,BR,370987,0,B4059,7
11,1,E06000025,9,594,South West,layby north of B4058 Wotton Road,South Gloucestershire,2,947489,7,35,W,84,10/23/2015,2015,192331,3,4,471,B4509,2,BR,370987,0,B4059,8
16,1,E06000025,6,409,South West,layby north of B4058 Wotton Road,South Gloucestershire,3,947489,6,34,W,48,10/23/2015,2015,192331,3,1,323,B4509,2,BR,370987,1,B4059,9
5,1,E06000025,11,313,South West,layby north of B4058 Wotton Road,South Gloucestershire,3,947489,4,30,W,37,10/23/2015,2015,192331,1,4,244,B4509,3,BR,370987,0,B4059,10
7,2,E06000025,8,309,South West,layby north of B4058 Wotton Road,South Gloucestershire,0,947489,6,27,W,41,10/23/2015,2015,192331,3,4,236,B4509,2,BR,370987,0,B4059,11
4,0,E06000025,7,241,South West,layby north of B4058 Wotton Road,South Gloucestershire,2,947489,2,18,W,28,10/23/2015,2015,192331,3,1,192,B4509,2,BR,370987,0,B4059,12
8,3,E06000025,15,360,South West,layby north of B4058 Wotton Road,South Gloucestershire,1,947489,1,30,W,37,10/23/2015,2015,192331,2,2,288,B4509,3,BR,370987,1,B4059,13
7,0,E06000025,13,350,South West,layby north of B4058 Wotton Road,South Gloucestershire,2,947489,0,31,W,59,10/23/2015,2015,192331,3,4,257,B4509,5,BR,370987,0,B4059,14
2,2,E06000025,8,356,South West,layby north of B4058 Wotton Road,South Gloucestershire,2,947489,2,17,W,58,10/23/2015,2015,192331,5,2,274,B4509,1,BR,370987,0,B4059,15
2,1,E06000025,2,385,South West,layby north of B4058 Wotton Road,South Gloucestershire,1,947489,2,12,W,56,10/23/2015,2015,192331,2,2,314,B4509,3,BR,370987,0,B4059,16
6,1,E06000025,0,338,South West,layby north of B4058 Wotton Road,South Gloucestershire,1,947489,1,10,W,26,10/23/2015,2015,192331,2,2,299,B4509,0,BR,370987,3,B4059,17
1,2,E06000025,0,251,South West,layby north of B4058 Wotton Road,South Gloucestershire,1,947489,0,3,W,26,10/23/2015,2015,192331,0,1,220,B4509,0,BR,370987,1,B4059,18
