HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
34,12,E06000023,,362650,7,1123,South West,,Emery Rd,169810,"Bristol, City of",2,36132,5,53,E,222,5/12/2009,2009,170000,15,0,821,A4,363720,5,PR,363100,20,170180,LA Boundary,7
41,17,E06000023,,362650,5,1230,South West,,Emery Rd,169810,"Bristol, City of",0,36132,5,64,E,227,5/12/2009,2009,170000,37,2,885,A4,363720,11,PR,363100,37,170180,LA Boundary,8
43,19,E06000023,,362650,14,946,South West,,Emery Rd,169810,"Bristol, City of",2,36132,9,80,E,171,5/12/2009,2009,170000,14,4,662,A4,363720,8,PR,363100,5,170180,LA Boundary,9
46,14,E06000023,,362650,11,1051,South West,,Emery Rd,169810,"Bristol, City of",2,36132,7,76,E,189,5/12/2009,2009,170000,14,6,758,A4,363720,4,PR,363100,1,170180,LA Boundary,10
33,12,E06000023,,362650,14,1110,South West,,Emery Rd,169810,"Bristol, City of",2,36132,9,70,E,205,5/12/2009,2009,170000,15,4,808,A4,363720,8,PR,363100,2,170180,LA Boundary,11
40,12,E06000023,,362650,9,1257,South West,,Emery Rd,169810,"Bristol, City of",0,36132,3,67,E,183,5/12/2009,2009,170000,22,8,973,A4,363720,7,PR,363100,7,170180,LA Boundary,12
23,13,E06000023,,362650,6,1175,South West,,Emery Rd,169810,"Bristol, City of",3,36132,8,47,E,168,5/12/2009,2009,170000,22,5,925,A4,363720,2,PR,363100,5,170180,LA Boundary,13
33,17,E06000023,,362650,15,1253,South West,,Emery Rd,169810,"Bristol, City of",1,36132,1,58,E,185,5/12/2009,2009,170000,25,5,968,A4,363720,3,PR,363100,15,170180,LA Boundary,14
19,12,E06000023,,362650,5,1266,South West,,Emery Rd,169810,"Bristol, City of",1,36132,3,37,E,172,5/12/2009,2009,170000,25,6,1020,A4,363720,3,PR,363100,24,170180,LA Boundary,15
9,21,E06000023,,362650,1,1538,South West,,Emery Rd,169810,"Bristol, City of",3,36132,1,19,E,173,5/12/2009,2009,170000,60,4,1265,A4,363720,1,PR,363100,36,170180,LA Boundary,16
13,9,E06000023,,362650,1,1627,South West,,Emery Rd,169810,"Bristol, City of",1,36132,2,20,E,112,5/12/2009,2009,170000,73,2,1413,A4,363720,1,PR,363100,48,170180,LA Boundary,17
