HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
51,21,E06000025,363490,14,1691,South West,M32,178200,South Gloucestershire,3,17633,43,138,E,267,9/4/2007,2007,178500,21,9,1244,A4174,364700,18,PU,363800,2,178640,Bromley Heath Roundabout,7
71,15,E06000025,363490,11,2079,South West,M32,178200,South Gloucestershire,2,17633,61,161,E,216,9/4/2007,2007,178500,23,7,1664,A4174,364700,9,PU,363800,2,178640,Bromley Heath Roundabout,8
44,10,E06000025,363490,0,1398,South West,M32,178200,South Gloucestershire,7,17633,28,110,E,212,9/4/2007,2007,178500,8,22,1058,A4174,364700,9,PU,363800,0,178640,Bromley Heath Roundabout,9
58,8,E06000025,363490,21,1278,South West,M32,178200,South Gloucestershire,3,17633,31,150,E,218,9/4/2007,2007,178500,3,25,899,A4174,364700,12,PU,363800,0,178640,Bromley Heath Roundabout,10
51,8,E06000025,363490,20,1456,South West,M32,178200,South Gloucestershire,2,17633,22,146,E,254,9/4/2007,2007,178500,18,40,1030,A4174,364700,11,PU,363800,0,178640,Bromley Heath Roundabout,11
45,7,E06000025,363490,21,1590,South West,M32,178200,South Gloucestershire,6,17633,18,121,E,266,9/4/2007,2007,178500,14,21,1182,A4174,364700,10,PU,363800,0,178640,Bromley Heath Roundabout,12
47,5,E06000025,363490,20,1673,South West,M32,178200,South Gloucestershire,4,17633,21,129,E,275,9/4/2007,2007,178500,21,25,1243,A4174,364700,12,PU,363800,0,178640,Bromley Heath Roundabout,13
61,10,E06000025,363490,18,1845,South West,M32,178200,South Gloucestershire,4,17633,29,144,E,320,9/4/2007,2007,178500,25,16,1346,A4174,364700,16,PU,363800,0,178640,Bromley Heath Roundabout,14
54,3,E06000025,363490,16,2392,South West,M32,178200,South Gloucestershire,8,17633,20,130,E,399,9/4/2007,2007,178500,33,18,1827,A4174,364700,14,PU,363800,1,178640,Bromley Heath Roundabout,15
55,14,E06000025,363490,4,3257,South West,M32,178200,South Gloucestershire,5,17633,15,110,E,429,9/4/2007,2007,178500,106,26,2598,A4174,364700,5,PU,363800,0,178640,Bromley Heath Roundabout,16
29,9,E06000025,363490,0,3172,South West,M32,178200,South Gloucestershire,5,17633,8,75,E,302,9/4/2007,2007,178500,98,30,2688,A4174,364700,3,PU,363800,0,178640,Bromley Heath Roundabout,17
12,11,E06000025,363490,1,2684,South West,M32,178200,South Gloucestershire,3,17633,16,46,E,187,9/4/2007,2007,178500,47,11,2393,A4174,364700,3,PU,363800,3,178640,Bromley Heath Roundabout,18
45,17,E06000025,363490,6,2437,South West,M32,178200,South Gloucestershire,4,17633,18,94,W,387,9/4/2007,2007,178500,96,12,1843,A4174,364700,9,PU,363800,79,178640,Bromley Heath Roundabout,7
53,12,E06000025,363490,6,1866,South West,M32,178200,South Gloucestershire,7,17633,17,110,W,222,9/4/2007,2007,178500,70,19,1452,A4174,364700,8,PU,363800,62,178640,Bromley Heath Roundabout,8
45,12,E06000025,363490,10,1730,South West,M32,178200,South Gloucestershire,11,17633,41,142,W,248,9/4/2007,2007,178500,30,26,1298,A4174,364700,9,PU,363800,18,178640,Bromley Heath Roundabout,9
54,3,E06000025,363490,8,1636,South West,M32,178200,South Gloucestershire,9,17633,48,146,W,165,9/4/2007,2007,178500,8,13,1314,A4174,364700,14,PU,363800,3,178640,Bromley Heath Roundabout,10
65,3,E06000025,363490,16,1506,South West,M32,178200,South Gloucestershire,3,17633,26,156,W,263,9/4/2007,2007,178500,17,23,1067,A4174,364700,23,PU,363800,2,178640,Bromley Heath Roundabout,11
49,3,E06000025,363490,9,1537,South West,M32,178200,South Gloucestershire,4,17633,23,122,W,233,9/4/2007,2007,178500,20,23,1159,A4174,364700,14,PU,363800,6,178640,Bromley Heath Roundabout,12
45,5,E06000025,363490,24,1655,South West,M32,178200,South Gloucestershire,5,17633,15,142,W,238,9/4/2007,2007,178500,21,33,1249,A4174,364700,20,PU,363800,1,178640,Bromley Heath Roundabout,13
41,17,E06000025,363490,17,1485,South West,M32,178200,South Gloucestershire,6,17633,37,133,W,255,9/4/2007,2007,178500,15,20,1065,A4174,364700,12,PU,363800,7,178640,Bromley Heath Roundabout,14
38,16,E06000025,363490,15,1611,South West,M32,178200,South Gloucestershire,5,17633,28,123,W,211,9/4/2007,2007,178500,16,30,1245,A4174,364700,7,PU,363800,6,178640,Bromley Heath Roundabout,15
44,7,E06000025,363490,7,1802,South West,M32,178200,South Gloucestershire,3,17633,28,107,W,241,9/4/2007,2007,178500,19,12,1428,A4174,364700,13,PU,363800,4,178640,Bromley Heath Roundabout,16
17,10,E06000025,363490,3,2239,South West,M32,178200,South Gloucestershire,1,17633,22,59,W,196,9/4/2007,2007,178500,27,14,1947,A4174,364700,2,PU,363800,27,178640,Bromley Heath Roundabout,17
19,15,E06000025,363490,0,1842,South West,M32,178200,South Gloucestershire,3,17633,16,59,W,127,9/4/2007,2007,178500,25,21,1616,A4174,364700,0,PU,363800,5,178640,Bromley Heath Roundabout,18
