HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,1,E06000025,0,28,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,4,3/21/2011,2011,172060,1,0,22,U,0,UU,364276,5,HUNTERS ROAD,7
0,2,E06000025,0,58,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,3,3/21/2011,2011,172060,0,0,53,U,0,UU,364276,3,HUNTERS ROAD,8
0,0,E06000025,0,50,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,2,3/21/2011,2011,172060,0,0,48,U,0,UU,364276,1,HUNTERS ROAD,9
0,1,E06000025,0,36,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,2,3/21/2011,2011,172060,0,0,33,U,0,UU,364276,3,HUNTERS ROAD,10
1,0,E06000025,0,26,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,1,N,2,3/21/2011,2011,172060,0,0,23,U,0,UU,364276,1,HUNTERS ROAD,11
0,0,E06000025,0,32,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,1,3/21/2011,2011,172060,0,0,31,U,0,UU,364276,2,HUNTERS ROAD,12
0,0,E06000025,0,46,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,4,3/21/2011,2011,172060,1,0,41,U,0,UU,364276,2,HUNTERS ROAD,13
0,0,E06000025,0,43,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,4,3/21/2011,2011,172060,0,0,39,U,0,UU,364276,2,HUNTERS ROAD,14
0,1,E06000025,0,62,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,2,3/21/2011,2011,172060,0,0,59,U,0,UU,364276,2,HUNTERS ROAD,15
0,0,E06000025,0,45,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,5,3/21/2011,2011,172060,1,0,39,U,0,UU,364276,2,HUNTERS ROAD,16
0,0,E06000025,0,38,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,3,3/21/2011,2011,172060,0,0,35,U,0,UU,364276,3,HUNTERS ROAD,17
0,0,E06000025,0,35,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,N,1,3/21/2011,2011,172060,0,0,34,U,0,UU,364276,1,HUNTERS ROAD,18
0,0,E06000025,0,25,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,0,3/21/2011,2011,172060,0,0,25,U,0,UU,364276,2,HUNTERS ROAD,7
0,1,E06000025,0,70,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,3,3/21/2011,2011,172060,0,0,66,U,0,UU,364276,1,HUNTERS ROAD,8
0,0,E06000025,0,35,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,4,3/21/2011,2011,172060,0,0,31,U,0,UU,364276,0,HUNTERS ROAD,9
0,0,E06000025,0,25,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,4,3/21/2011,2011,172060,0,0,21,U,0,UU,364276,2,HUNTERS ROAD,10
1,0,E06000025,0,46,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,1,S,2,3/21/2011,2011,172060,0,0,43,U,0,UU,364276,1,HUNTERS ROAD,11
0,0,E06000025,0,34,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,1,3/21/2011,2011,172060,0,0,33,U,0,UU,364276,0,HUNTERS ROAD,12
0,1,E06000025,0,38,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,2,3/21/2011,2011,172060,0,0,35,U,0,UU,364276,0,HUNTERS ROAD,13
0,0,E06000025,0,59,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,2,3/21/2011,2011,172060,0,0,57,U,0,UU,364276,1,HUNTERS ROAD,14
0,1,E06000025,0,55,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,1,3/21/2011,2011,172060,1,0,52,U,0,UU,364276,3,HUNTERS ROAD,15
0,0,E06000025,0,54,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,4,3/21/2011,2011,172060,2,0,48,U,0,UU,364276,3,HUNTERS ROAD,16
0,0,E06000025,0,71,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,2,3/21/2011,2011,172060,4,0,65,U,0,UU,364276,2,HUNTERS ROAD,17
0,0,E06000025,0,30,South West,north of Bibury Crescent,South Gloucestershire,0,947526,0,0,S,2,3/21/2011,2011,172060,1,0,27,U,0,UU,364276,2,HUNTERS ROAD,18
