HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
2,3,E06000022,,366380,0,298,South West,,A368,165330,Bath and North East Somerset,1,36423,0,4,E,48,5/15/2008,2008,165300,0,0,243,A39,370150,1,PR,370000,0,162120,A4,7
9,10,E06000022,,366380,0,517,South West,,A368,165330,Bath and North East Somerset,1,36423,0,15,E,68,5/15/2008,2008,165300,5,1,419,A39,370150,4,PR,370000,2,162120,A4,8
4,6,E06000022,,366380,1,408,South West,,A368,165330,Bath and North East Somerset,2,36423,3,15,E,52,5/15/2008,2008,165300,2,3,333,A39,370150,2,PR,370000,4,162120,A4,9
9,5,E06000022,,366380,2,393,South West,,A368,165330,Bath and North East Somerset,1,36423,1,21,E,47,5/15/2008,2008,165300,4,4,316,A39,370150,4,PR,370000,0,162120,A4,10
10,4,E06000022,,366380,0,373,South West,,A368,165330,Bath and North East Somerset,2,36423,0,18,E,52,5/15/2008,2008,165300,3,3,296,A39,370150,3,PR,370000,2,162120,A4,11
10,4,E06000022,,366380,0,393,South West,,A368,165330,Bath and North East Somerset,2,36423,0,14,E,66,5/15/2008,2008,165300,2,0,307,A39,370150,2,PR,370000,0,162120,A4,12
5,5,E06000022,,366380,1,360,South West,,A368,165330,Bath and North East Somerset,0,36423,1,9,E,53,5/15/2008,2008,165300,1,0,292,A39,370150,2,PR,370000,1,162120,A4,13
16,4,E06000022,,366380,2,451,South West,,A368,165330,Bath and North East Somerset,0,36423,1,22,E,63,5/15/2008,2008,165300,1,0,361,A39,370150,3,PR,370000,1,162120,A4,14
13,5,E06000022,,366380,4,593,South West,,A368,165330,Bath and North East Somerset,0,36423,1,19,E,55,5/15/2008,2008,165300,5,0,509,A39,370150,1,PR,370000,0,162120,A4,15
7,3,E06000022,,366380,2,789,South West,,A368,165330,Bath and North East Somerset,1,36423,1,13,E,96,5/15/2008,2008,165300,4,0,673,A39,370150,2,PR,370000,0,162120,A4,16
1,5,E06000022,,366380,0,753,South West,,A368,165330,Bath and North East Somerset,0,36423,0,1,E,69,5/15/2008,2008,165300,9,0,669,A39,370150,0,PR,370000,5,162120,A4,17
