HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
20,5,E06000022,361597,3,769,South West,B3130,167630,Bath and North East Somerset,1,6382,3,33,N,129,7/2/2010,2010,165000,13,5,589,A37,361250,1,PR,361700,0,164557,Staunton Lane,7
12,2,E06000022,361597,1,612,South West,B3130,167630,Bath and North East Somerset,1,6382,6,28,N,86,7/2/2010,2010,165000,13,4,483,A37,361250,4,PR,361700,0,164557,Staunton Lane,8
21,3,E06000022,361597,5,566,South West,B3130,167630,Bath and North East Somerset,0,6382,9,41,N,84,7/2/2010,2010,165000,2,4,436,A37,361250,2,PR,361700,0,164557,Staunton Lane,9
15,4,E06000022,361597,3,470,South West,B3130,167630,Bath and North East Somerset,2,6382,5,39,N,73,7/2/2010,2010,165000,6,10,348,A37,361250,4,PR,361700,0,164557,Staunton Lane,10
20,2,E06000022,361597,6,473,South West,B3130,167630,Bath and North East Somerset,4,6382,8,52,N,87,7/2/2010,2010,165000,4,10,328,A37,361250,4,PR,361700,0,164557,Staunton Lane,11
19,3,E06000022,361597,1,441,South West,B3130,167630,Bath and North East Somerset,1,6382,8,47,N,91,7/2/2010,2010,165000,3,16,297,A37,361250,2,PR,361700,0,164557,Staunton Lane,12
26,2,E06000022,361597,4,556,South West,B3130,167630,Bath and North East Somerset,1,6382,6,46,N,92,7/2/2010,2010,165000,6,6,410,A37,361250,3,PR,361700,0,164557,Staunton Lane,13
18,3,E06000022,361597,3,549,South West,B3130,167630,Bath and North East Somerset,0,6382,5,37,N,109,7/2/2010,2010,165000,2,7,398,A37,361250,4,PR,361700,2,164557,Staunton Lane,14
14,2,E06000022,361597,4,553,South West,B3130,167630,Bath and North East Somerset,2,6382,3,28,N,103,7/2/2010,2010,165000,11,3,409,A37,361250,2,PR,361700,0,164557,Staunton Lane,15
16,3,E06000022,361597,0,582,South West,B3130,167630,Bath and North East Somerset,2,6382,5,30,N,116,7/2/2010,2010,165000,4,6,429,A37,361250,1,PR,361700,0,164557,Staunton Lane,16
11,4,E06000022,361597,0,651,South West,B3130,167630,Bath and North East Somerset,0,6382,3,21,N,96,7/2/2010,2010,165000,6,7,524,A37,361250,0,PR,361700,0,164557,Staunton Lane,17
8,2,E06000022,361597,0,505,South West,B3130,167630,Bath and North East Somerset,1,6382,2,16,N,55,7/2/2010,2010,165000,4,5,428,A37,361250,0,PR,361700,0,164557,Staunton Lane,18
10,2,E06000022,361597,6,466,South West,B3130,167630,Bath and North East Somerset,6,6382,6,34,S,90,7/2/2010,2010,165000,1,3,339,A37,361250,3,PR,361700,0,164557,Staunton Lane,7
16,1,E06000022,361597,2,424,South West,B3130,167630,Bath and North East Somerset,1,6382,10,35,S,54,7/2/2010,2010,165000,1,4,333,A37,361250,2,PR,361700,0,164557,Staunton Lane,8
9,2,E06000022,361597,0,296,South West,B3130,167630,Bath and North East Somerset,0,6382,10,20,S,38,7/2/2010,2010,165000,5,0,231,A37,361250,1,PR,361700,0,164557,Staunton Lane,9
13,1,E06000022,361597,0,325,South West,B3130,167630,Bath and North East Somerset,1,6382,23,41,S,54,7/2/2010,2010,165000,0,1,229,A37,361250,3,PR,361700,1,164557,Staunton Lane,10
17,3,E06000022,361597,1,444,South West,B3130,167630,Bath and North East Somerset,1,6382,13,39,S,79,7/2/2010,2010,165000,4,1,319,A37,361250,6,PR,361700,1,164557,Staunton Lane,11
12,2,E06000022,361597,3,458,South West,B3130,167630,Bath and North East Somerset,3,6382,11,33,S,69,7/2/2010,2010,165000,10,2,344,A37,361250,2,PR,361700,0,164557,Staunton Lane,12
15,5,E06000022,361597,0,570,South West,B3130,167630,Bath and North East Somerset,8,6382,6,43,S,102,7/2/2010,2010,165000,4,10,416,A37,361250,4,PR,361700,0,164557,Staunton Lane,13
13,3,E06000022,361597,2,610,South West,B3130,167630,Bath and North East Somerset,7,6382,6,36,S,83,7/2/2010,2010,165000,8,8,480,A37,361250,0,PR,361700,0,164557,Staunton Lane,14
19,3,E06000022,361597,0,691,South West,B3130,167630,Bath and North East Somerset,3,6382,5,35,S,83,7/2/2010,2010,165000,13,7,557,A37,361250,1,PR,361700,1,164557,Staunton Lane,15
6,3,E06000022,361597,0,803,South West,B3130,167630,Bath and North East Somerset,4,6382,6,27,S,103,7/2/2010,2010,165000,15,8,655,A37,361250,3,PR,361700,1,164557,Staunton Lane,16
7,2,E06000022,361597,0,832,South West,B3130,167630,Bath and North East Somerset,20,6382,3,34,S,78,7/2/2010,2010,165000,10,4,708,A37,361250,0,PR,361700,2,164557,Staunton Lane,17
9,2,E06000022,361597,0,745,South West,B3130,167630,Bath and North East Somerset,22,6382,10,46,S,69,7/2/2010,2010,165000,18,5,610,A37,361250,0,PR,361700,0,164557,Staunton Lane,18
